year,team_id,team_name,wins,losses,ties,total_games
2006,420,Middlebury,15,9,0,24
2006,166,Cornell College,7,24,0,31
2006,477,NYIT,13,22,0,35
2006,26172,A&M-Corpus Chris,10,35,0,45
2006,587,Rutgers,15,37,0,52
2006,336,King's (PA),39,9,0,48
2006,733,Utica,31,11,0,42
2006,337,Knox,3,29,0,32
2006,2,Abilene Christian,42,19,0,61
2006,588,Rutgers-Camden,47,5,0,52
2006,706,UTSA,37,14,0,51
2006,589,Rutgers-Newark,18,22,0,40
2006,11276,S.C. Aiken,25,18,0,43
2006,81,Bryant,29,18,0,47
2006,1094,George Fox,1,33,0,34
2006,169,Creighton,23,27,0,50
2006,248,George Mason,8,48,0,56
2006,339,Kutztown,32,19,0,51
2006,30035,Crown (MN),5,30,0,35
2006,102,Sacramento St.,35,20,0,55
2006,745,Va. Wesleyan,27,14,0,41
2006,249,George Washington,24,28,0,52
2006,333,Ky. Wesleyan,16,31,0,47
2006,101,CSUN,22,20,0,42
2006,83,Bucknell,15,37,0,52
2006,590,Sacred Heart,14,34,0,48
2006,84,Buena Vista,14,20,0,34
2006,514,Oakland,28,31,0,59
2006,1346,St. Mary's (TX),49,25,0,74
2006,251,Georgetown,4,23,0,27
2006,1222,Midwestern St.,44,15,0,59
2006,170,Curry,26,20,0,46
2006,1163,La Roche,20,15,0,35
2006,11036,Sage Colleges,5,35,0,40
2006,422,Miles,25,16,0,41
2006,515,Oberlin,3,26,0,29
2006,929,Adams St.,17,38,0,55
2006,340,La Salle,12,33,0,45
2006,257,Georgia,54,15,0,69
2006,591,Saginaw Valley,22,32,0,54
2006,423,Millersville,30,21,0,51
2006,516,Occidental,10,28,0,38
2006,594,Saint Augustine's,4,15,0,19
2006,595,Saint Benedict,15,21,0,36
2006,734,Valdosta St.,41,24,0,65
2006,86,Buffalo,16,42,0,58
2006,1059,D'Youville,23,15,0,38
2006,600,Saint Francis (PA),20,35,0,55
2006,614,St. Norbert,21,14,0,35
2006,424,Millikin,24,17,0,41
2006,615,St. Olaf,14,24,0,38
2006,1096,Georgia College,45,13,0,58
2006,85,Buffalo St.,30,12,0,42
2006,341,La Verne,31,12,0,43
2006,606,Saint Joseph's,13,38,1,52
2006,3,Adelphi,33,17,0,50
2006,426,Millsaps,12,28,0,40
2006,87,Butler,17,30,1,48
2006,671,La.-Lafayette,50,12,0,62
2006,4,Adrian,12,24,0,36
2006,254,Georgia St.,29,28,0,57
2006,608,Saint Leo,37,20,0,57
2006,498,La.-Monroe,27,30,0,57
2006,77,BYU,43,22,0,65
2006,427,Minn. Duluth,25,20,0,45
2006,1044,Dallas,14,14,0,28
2006,342,Lafayette,20,28,0,48
2006,609,Saint Louis,19,33,0,52
2006,2685,BYU-Hawaii,10,26,0,36
2006,1162,LaGrange,32,11,0,43
2006,1343,Saint Martin's,7,38,0,45
2006,616,St. Paul's,2,19,0,21
2006,88,Cabrini,18,20,0,38
2006,5,Akron,26,25,0,51
2006,2746,Lake Erie,26,16,1,43
2006,735,Valparaiso,22,30,0,52
2006,344,Lake Forest,24,15,0,39
2006,612,Saint Mary's (MN),25,15,1,41
2006,1305,Cairn,2,32,0,34
2006,10,Ala.-Huntsville,52,17,0,69
2006,2691,Daniel Webster,2,22,0,24
2006,345,Lake Superior St.,10,36,0,46
2006,613,Saint Michael's,18,24,0,42
2006,1164,Lakeland,18,21,0,39
2006,8,Alabama,54,11,0,65
2006,255,Georgia Tech,48,22,0,70
2006,172,Dartmouth,14,22,0,36
2006,519,Ohio,27,40,0,67
2006,383,Minn. St. Mankato,30,27,0,57
2006,618,St. Scholastica,36,9,0,45
2006,6,Alabama A&M,13,33,0,46
2006,617,Saint Peter's,23,24,1,48
2006,7,Alabama St.,0,2,0,2
2006,105,Cal Lutheran,16,18,0,34
2006,90,Cal Poly,27,23,0,50
2006,517,Ohio Northern,15,17,0,32
2006,620,St. Thomas (MN),48,4,0,52
2006,1347,Saint Rose,10,30,0,40
2006,1240,Minn. St. Moorhead,29,24,0,53
2006,9004,Georgian Court,29,17,0,46
2006,1348,St. Thomas Aquinas,19,25,0,44
2006,518,Ohio St.,39,23,0,62
2006,92,Cal St. Dom. Hills,46,11,0,57
2006,674,Stanford,42,18,0,60
2006,27854,Minn.-Crookston,4,37,0,41
2006,258,Gettysburg,25,14,0,39
2006,98,Cal St. East Bay,26,9,0,35
2006,675,Staten Island,21,20,0,41
2006,1226,Minn.-Morris,9,28,0,37
2006,520,Ohio Wesleyan,23,19,0,42
2006,97,Cal St. Fullerton,37,24,0,61
2006,676,Stephen F. Austin,20,28,0,48
2006,1167,Lander,27,28,1,56
2006,347,Lane,0,26,0,26
2006,428,Minnesota,17,33,0,50
2006,8366,Goldey-Beacom,17,21,0,38
2006,14,Albany (NY),36,13,1,50
2006,13,Albany St. (GA),26,35,0,61
2006,8486,Lasell,23,17,0,40
2006,738,Vermont,15,27,0,42
2006,2798,Albertus Magnus,14,16,0,30
2006,16142,Misericordia,32,16,0,48
2006,348,Lawrence,17,16,0,33
2006,1099,Gordon,13,23,0,36
2006,24342,Okla. Panhandle,4,49,0,53
2006,678,Stetson,45,16,0,61
2006,175,Dayton,18,30,0,48
