year,team_id,team_name,wins,losses,ties,total_games
2013,420,Middlebury,26,11,0,37
2013,336,King's (PA),23,9,0,32
2013,166,Cornell College,23,16,0,39
2013,477,NYIT,14,30,0,44
2013,30084,Geneva,23,20,0,43
2013,733,Utica,34,14,0,48
2013,587,Rutgers,30,26,0,56
2013,337,Knox,6,25,0,31
2013,30111,Covenant,6,30,0,36
2013,1094,George Fox,18,22,0,40
2013,169,Creighton,29,18,0,47
2013,248,George Mason,18,37,0,55
2013,30035,Crown (MN),0,25,0,25
2013,339,Kutztown,37,22,0,59
2013,706,UTSA,27,26,0,53
2013,30181,UVa-Wise,6,6,0,12
2013,249,George Washington,27,23,0,50
2013,1346,St. Mary's (TX),45,15,0,60
2013,26172,A&M-Corpus Chris,11,39,0,50
2013,101,CSUN,25,31,0,56
2013,333,Ky. Wesleyan,18,31,0,49
2013,588,Rutgers-Camden,21,19,0,40
2013,745,Va. Wesleyan,41,8,0,49
2013,1163,La Roche,7,25,0,32
2013,514,Oakland,7,23,1,31
2013,614,St. Norbert,20,15,0,35
2013,170,Curry,24,18,0,42
2013,1278,Oakland City,18,10,0,28
2013,2,Abilene Christian,28,26,0,54
2013,81,Bryant,21,22,0,43
2013,589,Rutgers-Newark,10,28,0,38
2013,615,St. Olaf,15,17,0,32
2013,1059,D'Youville,18,17,0,35
2013,734,Valdosta St.,46,13,0,59
2013,515,Oberlin,4,30,0,34
2013,516,Occidental,14,26,0,40
2013,30123,Academy of Art,17,32,0,49
2013,340,La Salle,16,31,0,47
2013,11276,S.C. Aiken,25,21,1,47
2013,1222,Midwestern St.,43,17,0,60
2013,30166,Valley Forge,5,20,0,25
2013,929,Adams St.,24,18,0,42
2013,102,Sacramento St.,22,22,0,44
2013,341,La Verne,25,16,0,41
2013,1044,Dallas,6,31,0,37
2013,251,Georgetown,21,33,0,54
2013,422,Miles,28,20,0,48
2013,3,Adelphi,41,19,0,60
2013,735,Valparaiso,35,27,0,62
2013,671,La.-Lafayette,47,15,0,62
2013,4,Adrian,19,17,0,36
2013,519,Ohio,28,29,0,57
2013,498,La.-Monroe,19,35,0,54
2013,11324,Agnes Scott,19,14,0,33
2013,423,Millersville,30,20,0,50
2013,30119,Ohio Dominican,23,28,1,52
2013,257,Georgia,40,21,0,61
2013,83,Bucknell,21,30,0,51
2013,517,Ohio Northern,13,15,0,28
2013,342,Lafayette,11,43,0,54
2013,518,Ohio St.,34,22,0,56
2013,1096,Georgia College,37,17,0,54
2013,618,St. Scholastica,24,14,0,38
2013,424,Millikin,20,15,0,35
2013,1162,LaGrange,20,22,0,42
2013,15207,Ohio Valley,19,25,0,44
2013,5,Akron,23,28,0,51
2013,254,Georgia St.,36,19,0,55
2013,2746,Lake Erie,2,36,0,38
2013,520,Ohio Wesleyan,13,21,0,34
2013,84,Buena Vista,14,21,0,35
2013,590,Sacred Heart,24,30,0,54
2013,739,Villanova,21,31,0,52
2013,255,Georgia Tech,25,30,0,55
2013,344,Lake Forest,17,18,0,35
2013,426,Millsaps,24,20,0,44
2013,30179,Okla. Christian,16,21,0,37
2013,746,Virginia,21,28,0,49
2013,86,Buffalo,16,32,0,48
2013,2691,Daniel Webster,13,21,0,34
2013,24342,Okla. Panhandle,7,44,0,51
2013,345,Lake Superior St.,7,22,0,29
2013,522,Oklahoma,57,4,0,61
2013,85,Buffalo St.,15,19,0,34
2013,172,Dartmouth,26,20,0,46
2013,743,Virginia St.,20,20,0,40
2013,427,Minn. Duluth,41,13,0,54
2013,11036,Sage Colleges,22,19,0,41
2013,620,St. Thomas (MN),41,7,0,48
2013,1164,Lakeland,13,24,0,37
2013,10,Ala.-Huntsville,43,17,0,60
2013,87,Butler,22,24,0,46
2013,1348,St. Thomas Aquinas,8,30,0,38
2013,383,Minn. St. Mankato,40,12,0,52
2013,521,Oklahoma St.,30,26,0,56
2013,742,Virginia Tech,38,21,0,59
2013,9004,Georgian Court,31,27,0,58
2013,77,BYU,33,25,0,58
2013,174,Davis & Elkins,20,23,0,43
2013,674,Stanford,39,21,0,60
2013,1240,Minn. St. Moorhead,7,36,0,43
2013,346,Lamar,24,35,0,59
2013,591,Saginaw Valley,16,22,0,38
2013,8,Alabama,45,15,0,60
2013,675,Staten Island,24,16,0,40
2013,524,Old Westbury,19,18,0,37
2013,2685,BYU-Hawaii,6,42,0,48
2013,744,Virginia Union,15,10,0,25
2013,27854,Minn.-Crookston,3,38,0,41
2013,433,Ole Miss,25,31,0,56
2013,6,Alabama A&M,11,27,0,38
2013,88,Cabrini,14,20,0,34
2013,676,Stephen F. Austin,16,32,0,48
2013,1226,Minn.-Morris,19,18,0,37
2013,258,Gettysburg,17,21,0,38
2013,525,Olivet,11,21,0,32
2013,594,Saint Augustine's,17,12,1,30
2013,1305,Cairn,6,31,0,37
2013,464,Omaha,36,7,0,43
