pitcher_id,catcher_id,count,balls,called_strikes
1526478,1302120,3-2,43,15
1526478,1526477,0-2,0,2
1526478,1526477,1-1,5,2
1526478,1526477,1-2,6,3
1526478,1526477,2-0,2,0
1526478,1526477,2-1,2,0
1526478,1526477,2-2,8,4
1526478,1526477,3-0,12,0
1526478,1526477,3-1,7,1
1526478,1526477,3-2,9,6
1526478,1752088,0-1,0,1
1526478,1752088,0-2,0,9
1526478,1752088,1-0,4,0
1526478,1752088,1-1,3,2
1526478,1752088,1-2,7,6
1526478,1752088,2-0,2,0
1526478,1752088,2-1,10,3
1526478,1752088,2-2,10,6
1526478,1752088,3-0,19,0
1526478,1752088,3-1,4,0
1526478,1752088,3-2,22,5
1526483,1526485,0-1,0,2
1526483,1526485,0-2,0,2
1526483,1526485,1-0,2,0
1526483,1526485,1-1,1,0
1526483,1526485,1-2,4,3
1526483,1526485,2-0,2,0
1526483,1526485,2-1,6,1
1526483,1526485,2-2,12,9
1526483,1526485,3-1,8,2
1526483,1526485,3-2,3,1
1526483,1539427,0-1,0,48
1526483,1539427,0-2,0,77
1526483,1539427,1-0,53,0
1526483,1539427,1-1,62,31
1526483,1539427,1-2,95,84
1526483,1539427,2-0,20,0
1526483,1539427,2-1,49,13
1526483,1539427,2-2,230,99
1526483,1539427,3-0,76,0
1526483,1539427,3-1,74,13
1526483,1539427,3-2,288,85
1526486,1526485,0-1,0,29
1526486,1526485,0-2,0,34
1526486,1526485,1-0,42,0
1526486,1526485,1-1,52,36
1526486,1526485,1-2,46,42
1526486,1526485,2-0,58,0
1526486,1526485,2-1,54,15
1526486,1526485,2-2,96,51
1526486,1526485,3-0,67,0
1526486,1526485,3-1,155,33
1526486,1526485,3-2,231,65
1526486,1539427,0-1,0,32
1526486,1539427,0-2,0,32
1526486,1539427,1-0,42,0
1526486,1539427,1-1,54,28
1526486,1539427,1-2,77,74
1526486,1539427,2-0,36,0
1526486,1539427,2-1,71,20
1526486,1539427,2-2,188,106
1526486,1539427,3-0,95,0
1526486,1539427,3-1,180,35
1526486,1539427,3-2,412,145
1526486,1863456,0-1,0,4
1526486,1863456,0-2,0,3
1526486,1863456,1-0,2,0
1526486,1863456,1-1,4,2
1526486,1863456,1-2,5,5
1526486,1863456,2-0,4,0
1526486,1863456,2-1,2,1
1526486,1863456,2-2,14,8
1526486,1863456,3-0,4,0
1526486,1863456,3-1,4,1
1526486,1863456,3-2,3,0
1526487,1302570,0-1,0,3
1526487,1302570,0-2,0,4
1526487,1302570,1-0,3,0
1526487,1302570,1-1,5,2
1526487,1302570,1-2,11,11
1526487,1302570,2-0,2,0
1526487,1302570,2-1,10,3
1526487,1302570,2-2,10,3
1526487,1302570,3-0,8,0
1526487,1302570,3-1,3,1
1526487,1302570,3-2,27,8
1526487,1526485,0-1,0,4
1526487,1526485,0-2,0,5
1526487,1526485,1-0,8,0
1526487,1526485,1-1,10,5
1526487,1526485,1-2,21,22
1526487,1526485,2-0,8,0
1526487,1526485,2-1,18,5
1526487,1526485,2-2,18,10
1526487,1526485,3-0,12,0
1526487,1526485,3-1,14,2
1526487,1526485,3-2,13,5
1526487,1539427,0-1,0,27
1526487,1539427,0-2,0,20
1526487,1539427,1-0,35,0
1526487,1539427,1-1,34,17
1526487,1539427,1-2,40,34
1526487,1539427,2-0,22,0
1526487,1539427,2-1,20,5
1526487,1539427,2-2,106,39
1526487,1539427,3-0,20,0
1526487,1539427,3-1,37,9
1526487,1539427,3-2,105,27
1526487,1638163,0-1,0,2
1526487,1638163,1-0,3,0
1526487,1638163,1-1,3,2
1526487,1638163,1-2,3,2
1526487,1638163,2-1,2,0
1526487,1638163,2-2,2,1
1526487,1638163,3-1,5,2
1526487,1638163,3-2,3,1
1526500,1303290,0-1,0,18
1526500,1303290,0-2,0,54
1526500,1303290,1-0,33,0
1526500,1303290,1-1,53,25
1526500,1303290,1-2,145,129
1526500,1303290,2-0,19,0
1526500,1303290,2-1,44,12
1526500,1303290,2-2,250,126
1526500,1303290,3-0,62,0
1526500,1303290,3-1,140,22
1526500,1303290,3-2,388,125
1526500,1645000,0-1,0,3
1526500,1645000,0-2,0,9
1526500,1645000,1-0,1,0
1526500,1645000,1-1,3,1
1526500,1645000,1-2,10,7
1526500,1645000,2-0,2,0
1526500,1645000,2-2,22,10
1526500,1645000,3-0,4,0
1526500,1645000,3-1,10,3
1526500,1645000,3-2,36,9
1526500,1751820,0-1,0,15
1526500,1751820,0-2,0,60
1526500,1751820,1-0,17,0
1526500,1751820,1-1,24,15
1526500,1751820,1-2,86,91
1526500,1751820,2-0,14,0
1526500,1751820,2-1,22,4
1526500,1751820,2-2,192,112
1526500,1751820,3-0,30,0
1526500,1751820,3-1,92,13
1526500,1751820,3-2,336,135
1526500,1751821,0-1,0,3
1526500,1751821,0-2,0,26
1526500,1751821,1-0,6,0
1526500,1751821,1-1,8,5
1526500,1751821,1-2,35,34
1526500,1751821,2-0,6,0
1526500,1751821,2-1,14,5
1526500,1751821,2-2,52,29
1526500,1751821,3-0,19,0
1526500,1751821,3-1,44,7
1526500,1751821,3-2,84,27
1526535,1305089,0-1,0,6
1526535,1305089,1-0,4,0
1526535,1305089,1-1,5,3
1526535,1305089,1-2,9,9
1526535,1305089,2-0,4,0
1526535,1305089,2-1,2,0
1526535,1305089,2-2,8,1
1526535,1305089,3-0,8,0
1526535,1305089,3-1,14,2
1526535,1305089,3-2,20,4
1526535,1419910,0-1,0,10
1526535,1419910,0-2,0,7
1526535,1419910,1-0,9,0
1526535,1419910,1-1,16,11
1526535,1419910,1-2,12,14
1526535,1419910,2-0,12,0
1526535,1419910,2-1,18,5
1526535,1419910,2-2,22,15
1526535,1419910,3-1,19,6
1526535,1419910,3-2,58,25
1526535,1640056,0-1,0,7
1526535,1640056,0-2,0,6
1526535,1640056,1-0,10,0
1526535,1640056,1-1,13,6
1526535,1640056,1-2,23,27
1526535,1640056,2-0,6,0
1526535,1640056,2-1,18,7
1526535,1640056,2-2,32,20
1526535,1640056,3-0,16,0
1526535,1640056,3-1,19,2
1526535,1640056,3-2,60,22
1526628,1416584,0-1,0,3
1526628,1416584,0-2,0,1
1526628,1416584,1-0,4,0
1526628,1416584,1-1,3,0
1526628,1416584,1-2,5,7
1526628,1416584,2-0,4,0
1526628,1416584,2-1,8,3
1526628,1416584,2-2,20,9
1526628,1416584,3-0,8,0
1526628,1416584,3-1,40,8
1526628,1416584,3-2,30,7
1526652,1759188,0-1,0,1
1526652,1759188,0-2,0,4
1526652,1759188,1-0,4,0
1526652,1759188,1-1,2,0
1526652,1759188,1-2,2,1
1526652,1759188,2-0,4,0
1526652,1759188,2-1,2,0
1526652,1759188,2-2,4,0
1526652,1759188,3-0,4,0
1526652,1759188,3-1,20,3
1526652,1759188,3-2,11,1
1526660,1526672,0-1,0,3
1526660,1526672,0-2,0,2
1526660,1526672,1-0,12,0
1526660,1526672,1-1,11,6
1526660,1526672,1-2,12,8
1526660,1526672,2-0,2,0
1526660,1526672,2-1,15,5
1526660,1526672,2-2,28,14
1526660,1526672,3-0,12,0
1526660,1526672,3-1,13,3
1526660,1526672,3-2,47,17
1526665,1423114,0-1,0,2
1526665,1423114,0-2,0,1
1526665,1423114,1-0,1,0
1526665,1423114,1-1,1,1
1526665,1423114,1-2,8,7
1526665,1423114,2-1,2,1
1526665,1423114,2-2,6,2
1526665,1423114,3-0,4,0
1526665,1423114,3-1,14,4
1526665,1423114,3-2,14,1
1526665,1640953,0-2,0,2
1526665,1640953,1-0,1,0
1526665,1640953,1-1,4,1
1526665,1640953,1-2,3,3
1526665,1640953,2-0,2,0
1526665,1640953,2-1,4,2
1526665,1640953,2-2,2,1
1526665,1640953,3-0,12,0
1526665,1640953,3-1,3,1
1526665,1640953,3-2,12,5
1526668,1423114,0-1,0,8
1526668,1423114,0-2,0,16
1526668,1423114,1-0,17,0
1526668,1423114,1-1,16,11
1526668,1423114,1-2,25,28
1526668,1423114,2-0,12,0
1526668,1423114,2-1,16,6
1526668,1423114,2-2,36,14
1526668,1423114,3-0,12,0
1526668,1423114,3-1,33,8
1526668,1423114,3-2,70,26
1526668,1640953,0-1,0,4
1526668,1640953,0-2,0,9
1526668,1640953,1-0,1,0
1526668,1640953,1-1,4,4
1526668,1640953,1-2,11,14
1526668,1640953,2-0,4,0
1526668,1640953,2-1,2,1
1526668,1640953,2-2,8,6
1526668,1640953,3-0,4,0
1526668,1640953,3-1,11,1
1526668,1640953,3-2,43,12
1526668,1640954,0-1,0,4
1526668,1640954,0-2,0,4
1526668,1640954,1-0,6,0
1526668,1640954,1-1,15,11
1526668,1640954,1-2,9,14
1526668,1640954,2-0,6,0
1526668,1640954,2-1,18,4
1526668,1640954,2-2,22,10
1526668,1640954,3-0,12,0
1526668,1640954,3-1,28,7
1526668,1640954,3-2,36,12
1526671,1526672,0-1,0,10
1526671,1526672,0-2,0,26
1526671,1526672,1-0,12,0
1526671,1526672,1-1,19,8
1526671,1526672,1-2,21,24
1526671,1526672,2-0,16,0
1526671,1526672,2-1,26,10
1526671,1526672,2-2,62,30
1526671,1526672,3-0,27,0
1526671,1526672,3-1,35,7
1526671,1526672,3-2,90,28
1526692,1425584,0-1,0,27
1526692,1425584,0-2,0,48
1526692,1425584,1-0,66,0
1526692,1425584,1-1,65,40
1526692,1425584,1-2,70,56
1526692,1425584,2-0,33,0
1526692,1425584,2-1,90,32
1526692,1425584,2-2,101,41
1526692,1425584,3-0,70,0
1526692,1425584,3-1,164,39
1526692,1425584,3-2,353,101
1526692,1639963,0-1,0,10
1526692,1639963,0-2,0,7
1526692,1639963,1-0,17,0
1526692,1639963,1-1,15,9
1526692,1639963,1-2,19,17
1526692,1639963,2-0,12,0
1526692,1639963,2-1,22,10
1526692,1639963,2-2,36,16
1526692,1639963,3-0,30,0
1526692,1639963,3-1,50,14
1526692,1639963,3-2,84,33
1526692,1886033,0-1,0,8
1526692,1886033,0-2,0,8
1526692,1886033,1-0,23,0
1526692,1886033,1-1,24,14
1526692,1886033,1-2,20,18
1526692,1886033,2-0,4,0
1526692,1886033,2-1,22,5
1526692,1886033,2-2,56,33
1526692,1886033,3-0,16,0
1526692,1886033,3-1,26,5
1526692,1886033,3-2,86,27
1526696,1425584,0-1,0,1
1526696,1425584,1-0,7,0
1526696,1425584,1-1,10,4
1526696,1425584,1-2,4,5
1526696,1425584,2-0,6,0
1526696,1425584,2-1,6,3
1526696,1425584,2-2,20,12
1526696,1425584,3-0,8,0
1526696,1425584,3-1,31,4
1526696,1425584,3-2,19,3
1526700,1312108,0-1,0,24
1526700,1312108,0-2,0,60
1526700,1312108,1-0,38,0
1526700,1312108,1-1,63,27
1526700,1312108,1-2,90,78
1526700,1312108,2-0,20,0
1526700,1312108,2-1,62,20
1526700,1312108,2-2,141,59
1526700,1312108,3-0,56,0
1526700,1312108,3-1,67,11
1526700,1312108,3-2,294,74
1526700,1752230,0-1,0,1
1526700,1752230,0-2,0,2
1526700,1752230,1-0,2,0
1526700,1752230,1-1,2,1
1526700,1752230,1-2,2,2
1526700,1752230,2-2,6,1
1526700,1752230,3-1,12,3
1526700,1752230,3-2,11,4
1526700,1867112,0-1,0,27
1526700,1867112,0-2,0,39
1526700,1867112,1-0,46,0
1526700,1867112,1-1,57,33
1526700,1867112,1-2,92,88
1526700,1867112,2-0,34,0
1526700,1867112,2-1,76,20
1526700,1867112,2-2,186,94
1526700,1867112,3-0,50,0
1526700,1867112,3-1,136,29
1526700,1867112,3-2,264,87
1526721,1526727,0-1,0,1
1526721,1526727,1-0,2,0
1526721,1526727,1-1,1,1
1526721,1526727,1-2,2,4
1526721,1526727,2-0,1,0
1526721,1526727,2-1,4,1
1526721,1526727,2-2,9,4
1526721,1526727,3-1,8,2
1526721,1526727,3-2,9,3
1526721,1651893,0-1,0,9
1526721,1651893,0-2,0,9
1526721,1651893,1-0,25,0
1526721,1651893,1-1,14,9
1526721,1651893,1-2,21,25
1526721,1651893,2-0,10,0
1526721,1651893,2-1,32,10
1526721,1651893,2-2,46,27
1526721,1651893,3-0,23,0
1526721,1651893,3-1,25,6
1526721,1651893,3-2,94,36
1526721,1873059,0-1,0,4
1526721,1873059,0-2,0,4
1526721,1873059,1-0,7,0
1526721,1873059,1-1,7,5
1526721,1873059,1-2,7,10
1526721,1873059,2-0,10,0
1526721,1873059,2-1,10,2
1526721,1873059,2-2,20,13
1526721,1873059,3-0,8,0
1526721,1873059,3-1,18,4
1526721,1873059,3-2,24,11
1526722,1217173,0-2,0,4
1526722,1217173,1-0,5,0
1526722,1217173,1-1,5,4
1526722,1217173,1-2,2,2
1526722,1217173,2-0,2,0
1526722,1217173,2-1,4,1
1526722,1217173,2-2,18,12
1526722,1217173,3-1,4,0
1526722,1217173,3-2,19,7
1526726,1217173,0-1,0,2
1526726,1217173,0-2,0,7
1526726,1217173,1-0,4,0
1526726,1217173,1-1,3,3
1526726,1217173,1-2,11,13
1526726,1217173,2-0,8,0
1526726,1217173,2-1,10,3
1526726,1217173,2-2,32,19
1526726,1217173,3-1,13,4
1526726,1217173,3-2,30,9
1526726,1651893,0-1,0,5
1526726,1651893,1-0,9,0
1526726,1651893,1-1,2,1
1526726,1651893,1-2,1,2
1526726,1651893,2-0,8,0
1526726,1651893,2-1,10,3
1526726,1651893,2-2,12,7
1526726,1651893,3-0,8,0
1526726,1651893,3-1,20,5
1526726,1651893,3-2,30,5
1526733,1416310,0-1,0,14
1526733,1416310,0-2,0,19
1526733,1416310,1-0,28,0
1526733,1416310,1-1,27,13
1526733,1416310,1-2,30,31
1526733,1416310,2-0,28,0
1526733,1416310,2-1,38,12
1526733,1416310,2-2,62,28
1526733,1416310,3-0,30,0
1526733,1416310,3-1,53,9
1526733,1416310,3-2,71,18
1526733,1526714,0-1,0,14
1526733,1526714,0-2,0,4
1526733,1526714,1-0,14,0
1526733,1526714,1-1,14,6
1526733,1526714,1-2,13,12
1526733,1526714,2-0,4,0
1526733,1526714,2-1,12,2
1526733,1526714,2-2,34,18
1526733,1526714,3-0,8,0
1526733,1526714,3-1,35,5
1526733,1526714,3-2,22,4
1526751,1198157,0-1,0,7
1526751,1198157,0-2,0,19
1526751,1198157,1-0,26,0
1526751,1198157,1-1,27,18
1526751,1198157,1-2,56,51
1526751,1198157,2-0,18,0
1526751,1198157,2-1,48,13
1526751,1198157,2-2,112,39
1526751,1198157,3-0,28,0
1526751,1198157,3-1,63,12
1526751,1198157,3-2,214,62
1526751,1426095,0-1,0,3
1526751,1426095,0-2,0,4
1526751,1426095,1-1,3,2
1526751,1426095,1-2,5,5
1526751,1426095,2-1,2,1
1526751,1426095,2-2,36,21
1526751,1426095,3-1,3,1
1526751,1426095,3-2,25,13
1526751,1526730,0-1,0,6
1526751,1526730,0-2,0,2
1526751,1526730,1-0,12,0
1526751,1526730,1-1,10,8
1526751,1526730,1-2,15,16
1526751,1526730,2-0,2,0
1526751,1526730,2-1,28,7
1526751,1526730,2-2,60,19
1526751,1526730,3-0,16,0
1526751,1526730,3-1,11,2
1526751,1526730,3-2,89,23
1526751,1638463,0-1,0,7
1526751,1638463,1-0,7,0
1526751,1638463,1-1,10,5
1526751,1638463,1-2,8,9
1526751,1638463,2-0,8,0
1526751,1638463,2-1,10,3
1526751,1638463,2-2,38,20
1526751,1638463,3-0,16,0
1526751,1638463,3-1,26,3
1526751,1638463,3-2,45,17
1526752,1426095,0-1,0,3
1526752,1426095,0-2,0,2
1526752,1426095,1-0,1,0
1526752,1426095,1-1,1,0
1526752,1426095,1-2,4,3
1526752,1426095,2-1,4,0
1526752,1426095,2-2,6,5
1526752,1426095,3-0,4,0
1526752,1426095,3-1,4,1
1526752,1426095,3-2,18,4
1526771,1425430,0-2,0,1
1526771,1425430,1-1,1,1
1526771,1425430,1-2,9,6
1526771,1425430,2-2,8,6
1526771,1425430,3-1,12,2
1526771,1425430,3-2,17,3
1526787,1526786,0-1,0,1
1526787,1526786,0-2,0,3
1526787,1526786,1-0,1,0
1526787,1526786,1-1,3,2
1526787,1526786,1-2,4,3
1526787,1526786,2-2,14,6
1526787,1526786,3-1,4,0
1526787,1526786,3-2,11,1
1526787,1758044,0-1,0,2
1526787,1758044,0-2,0,6
1526787,1758044,1-0,7,0
1526787,1758044,1-1,3,2
1526787,1758044,1-2,9,7
1526787,1758044,2-1,2,0
1526787,1758044,2-2,14,7
1526787,1758044,3-0,8,0
1526787,1758044,3-1,6,2
1526787,1758044,3-2,15,7
1526810,1526812,0-1,0,6
1526810,1526812,0-2,0,4
1526810,1526812,1-0,12,0
1526810,1526812,1-1,15,8
1526810,1526812,1-2,30,36
1526810,1526812,2-1,14,3
1526810,1526812,2-2,48,22
1526810,1526812,3-0,8,0
1526810,1526812,3-1,35,6
1526810,1526812,3-2,41,12
1526819,1526823,0-1,0,7
1526819,1526823,0-2,0,2
1526819,1526823,1-0,9,0
1526819,1526823,1-1,7,5
1526819,1526823,1-2,5,3
1526819,1526823,2-0,6,0
1526819,1526823,2-1,4,1
1526819,1526823,2-2,16,7
1526819,1526823,3-1,22,5
1526819,1526823,3-2,23,9
1526901,1766146,0-1,0,30
1526901,1766146,0-2,0,25
1526901,1766146,1-0,44,0
1526901,1766146,1-1,46,26
1526901,1766146,1-2,60,62
1526901,1766146,2-0,32,0
1526901,1766146,2-1,68,22
1526901,1766146,2-2,126,70
1526901,1766146,3-0,48,0
1526901,1766146,3-1,129,29
1526901,1766146,3-2,285,109
1526904,1310104,0-1,0,3
1526904,1310104,0-2,0,3
1526904,1310104,1-0,4,0
1526904,1310104,1-1,3,1
1526904,1310104,1-2,3,2
1526904,1310104,2-0,6,0
1526904,1310104,2-2,22,15
1526904,1310104,3-0,8,0
1526904,1310104,3-1,7,1
1526904,1310104,3-2,40,21
1526932,1526934,0-1,0,18
1526932,1526934,0-2,0,4
1526932,1526934,1-0,16,0
1526932,1526934,1-1,12,9
1526932,1526934,1-2,18,12
1526932,1526934,2-0,2,0
1526932,1526934,2-1,12,3
1526932,1526934,2-2,16,8
1526932,1526934,3-0,4,0
1526932,1526934,3-1,29,7
1526932,1526934,3-2,38,10
1526936,1427913,0-1,0,1
1526936,1427913,0-2,0,10
1526936,1427913,1-0,6,0
1526936,1427913,1-1,4,3
1526936,1427913,1-2,10,12
1526936,1427913,2-0,4,0
1526936,1427913,2-2,14,9
1526936,1427913,3-1,7,2
1526936,1427913,3-2,19,5
1526936,1526934,0-1,0,17
1526936,1526934,0-2,0,9
1526936,1526934,1-0,9,0
1526936,1526934,1-1,13,11
1526936,1526934,1-2,23,21
1526936,1526934,2-0,4,0
1526936,1526934,2-1,22,7
1526936,1526934,2-2,40,17
1526936,1526934,3-0,8,0
1526936,1526934,3-1,33,9
1526936,1526934,3-2,38,7
1526936,1639508,0-1,0,29
1526936,1639508,0-2,0,45
1526936,1639508,1-0,33,0
1526936,1639508,1-1,28,17
1526936,1639508,1-2,78,64
1526936,1639508,2-0,16,0
1526936,1639508,2-1,28,9
1526936,1639508,2-2,96,37
1526936,1639508,3-0,20,0
1526936,1639508,3-1,48,10
1526936,1639508,3-2,152,45
1526936,1871586,0-1,0,6
1526936,1871586,0-2,0,19
1526936,1871586,1-0,11,0
1526936,1871586,1-1,11,4
1526936,1871586,1-2,29,32
1526936,1871586,2-0,8,0
1526936,1871586,2-1,14,2
1526936,1871586,2-2,66,31
1526936,1871586,3-1,19,2
1526936,1871586,3-2,92,23
1526951,1526949,0-1,0,2
1526951,1526949,0-2,0,1
1526951,1526949,1-0,2,0
1526951,1526949,1-1,3,3
1526951,1526949,1-2,1,1
1526951,1526949,2-1,8,4
1526951,1526949,2-2,6,2
1526951,1526949,3-0,8,0
1526951,1526949,3-1,4,1
1526951,1526949,3-2,10,0
1526951,1526955,0-1,0,6
1526951,1526955,0-2,0,2
1526951,1526955,1-0,11,0
1526951,1526955,1-1,23,15
1526951,1526955,1-2,13,17
1526951,1526955,2-0,8,0
1526951,1526955,2-1,18,7
1526951,1526955,2-2,52,32
1526951,1526955,3-0,16,0
1526951,1526955,3-1,43,9
1526951,1526955,3-2,49,21
1526953,1526949,0-1,0,7
1526953,1526949,0-2,0,3
1526953,1526949,1-0,7,0
1526953,1526949,1-1,5,2
1526953,1526949,1-2,5,7
1526953,1526949,2-0,4,0
1526953,1526949,2-1,10,1
1526953,1526949,2-2,12,6
1526953,1526949,3-0,8,0
1526953,1526949,3-1,11,2
1526953,1526949,3-2,18,4
1526953,1526955,0-1,0,2
1526953,1526955,0-2,0,1
1526953,1526955,1-0,4,0
1526953,1526955,1-1,9,5
1526953,1526955,1-2,7,5
1526953,1526955,2-0,2,0
1526953,1526955,2-1,4,0
1526953,1526955,2-2,14,7
1526953,1526955,3-0,8,0
1526953,1526955,3-1,19,3
1526953,1526955,3-2,10,2
1526972,1422333,0-1,0,12
1526972,1422333,0-2,0,15
1526972,1422333,1-0,22,0
1526972,1422333,1-1,24,9
1526972,1422333,1-2,39,32
1526972,1422333,2-0,10,0
1526972,1422333,2-1,32,8
1526972,1422333,2-2,82,28
1526972,1422333,3-0,19,0
1526972,1422333,3-1,63,8
1526972,1422333,3-2,128,32
1526972,1526973,0-1,0,2
1526972,1526973,0-2,0,1
1526972,1526973,1-0,2,0
1526972,1526973,1-1,7,2
1526972,1526973,1-2,13,15
1526972,1526973,2-0,3,0
1526972,1526973,2-1,6,0
1526972,1526973,2-2,20,6
1526972,1526973,3-0,11,0
1526972,1526973,3-1,9,1
1526972,1526973,3-2,26,8
1526972,1657844,0-1,0,7
1526972,1657844,0-2,0,18
1526972,1657844,1-0,9,0
1526972,1657844,1-1,20,10
1526972,1657844,1-2,21,25
1526972,1657844,2-0,2,0
1526972,1657844,2-1,22,7
1526972,1657844,2-2,40,27
1526972,1657844,3-0,16,0
1526972,1657844,3-1,62,12
1526972,1657844,3-2,39,13
1527037,1527034,0-1,0,4
1527037,1527034,0-2,0,2
1527037,1527034,1-0,4,0
1527037,1527034,1-1,9,5
1527037,1527034,1-2,12,13
1527037,1527034,2-1,14,5
1527037,1527034,2-2,12,7
1527037,1527034,3-0,7,0
1527037,1527034,3-1,18,5
1527037,1527034,3-2,29,11
1527105,1315058,0-1,0,1
1527105,1315058,0-2,0,9
1527105,1315058,1-0,4,0
1527105,1315058,1-1,4,1
1527105,1315058,1-2,8,6
1527105,1315058,2-0,6,0
1527105,1315058,2-1,6,1
1527105,1315058,2-2,6,1
1527105,1315058,3-1,3,0
1527105,1315058,3-2,13,3
1527105,1767488,0-1,0,8
1527105,1767488,0-2,0,7
1527105,1767488,1-0,10,0
1527105,1767488,1-1,9,5
1527105,1767488,1-2,16,22
1527105,1767488,2-0,4,0
1527105,1767488,2-1,24,11
1527105,1767488,2-2,36,29
1527105,1767488,3-0,4,0
1527105,1767488,3-1,7,2
1527105,1767488,3-2,47,16
1527105,1863702,0-1,0,1
1527105,1863702,0-2,0,1
1527105,1863702,1-0,3,0
1527105,1863702,1-1,5,4
1527105,1863702,1-2,10,9
1527105,1863702,2-0,4,0
1527105,1863702,2-1,8,4
1527105,1863702,2-2,12,8
1527105,1863702,3-0,8,0
1527105,1863702,3-1,15,4
1527105,1863702,3-2,26,11
1527119,1307736,0-1,0,40
1527119,1307736,0-2,0,105
1527119,1307736,1-0,44,0
1527119,1307736,1-1,59,36
1527119,1307736,1-2,128,114
1527119,1307736,2-0,26,0
1527119,1307736,2-1,50,9
1527119,1307736,2-2,192,92
1527119,1307736,3-0,15,0
1527119,1307736,3-1,70,16
1527119,1307736,3-2,220,59
1527119,1638467,0-1,0,2
1527119,1638467,0-2,0,2
1527119,1638467,1-0,7,0
1527119,1638467,1-1,4,2
1527119,1638467,1-2,7,5
1527119,1638467,2-1,4,2
1527119,1638467,2-2,14,9
1527119,1638467,3-1,10,2
1527119,1638467,3-2,16,3
1527122,1307736,0-1,0,42
1527122,1307736,0-2,0,47
1527122,1307736,1-0,32,0
1527122,1307736,1-1,37,23
1527122,1307736,1-2,83,76
1527122,1307736,2-0,3,0
1527122,1307736,2-1,49,15
1527122,1307736,2-2,100,42
1527122,1307736,3-0,12,0
1527122,1307736,3-1,20,2
1527122,1307736,3-2,81,24
1527123,1877182,0-1,0,2
1527123,1877182,1-0,3,0
1527123,1877182,1-1,1,1
1527123,1877182,1-2,3,3
1527123,1877182,2-0,6,0
1527123,1877182,2-1,6,2
1527123,1877182,2-2,6,2
1527123,1877182,3-0,16,0
1527123,1877182,3-1,4,0
1527123,1877182,3-2,23,7
1527164,1424370,0-1,0,2
1527164,1424370,0-2,0,1
1527164,1424370,1-0,3,0
1527164,1424370,1-1,1,0
1527164,1424370,1-2,2,3
1527164,1424370,2-0,2,0
1527164,1424370,2-1,2,1
1527164,1424370,3-0,4,0
1527164,1424370,3-1,8,0
1527164,1424370,3-2,11,5
1527164,1657184,0-1,0,2
1527164,1657184,0-2,0,1
1527164,1657184,1-0,9,0
1527164,1657184,1-1,7,3
1527164,1657184,1-2,8,9
1527164,1657184,2-0,2,0
1527164,1657184,2-1,13,4
1527164,1657184,2-2,12,6
1527164,1657184,3-0,4,0
1527164,1657184,3-1,18,2
1527164,1657184,3-2,20,2
1527164,1761715,0-1,0,1
1527164,1761715,1-0,2,0
1527164,1761715,1-1,5,4
1527164,1761715,2-0,4,0
1527164,1761715,2-1,6,2
1527164,1761715,2-2,2,1
1527164,1761715,3-0,4,0
1527164,1761715,3-1,13,3
1527164,1761715,3-2,10,2
1527165,1424370,0-1,0,8
1527165,1424370,0-2,0,5
1527165,1424370,1-0,10,0
1527165,1424370,1-1,4,3
1527165,1424370,1-2,15,17
1527165,1424370,2-0,4,0
1527165,1424370,2-1,8,2
1527165,1424370,2-2,32,15
1527165,1424370,3-0,12,0
1527165,1424370,3-1,32,8
1527165,1424370,3-2,25,7
1527165,1657184,0-1,0,2
1527165,1657184,0-2,0,6
1527165,1657184,1-0,6,0
1527165,1657184,1-1,6,4
1527165,1657184,1-2,7,9
1527165,1657184,2-0,8,0
1527165,1657184,2-1,8,3
1527165,1657184,2-2,10,8
1527165,1657184,3-0,8,0
1527165,1657184,3-1,9,3
1527165,1657184,3-2,16,6
1527165,1761715,0-1,0,2
1527165,1761715,0-2,0,2
1527165,1761715,1-0,5,0
1527165,1761715,1-1,2,1
1527165,1761715,1-2,4,3
1527165,1761715,2-0,4,0
1527165,1761715,2-1,2,0
1527165,1761715,2-2,6,2
1527165,1761715,3-0,8,0
1527165,1761715,3-2,11,2
1527187,1195086,0-1,0,17
1527187,1195086,0-2,0,28
1527187,1195086,1-0,36,0
1527187,1195086,1-1,21,10
1527187,1195086,1-2,46,46
1527187,1195086,2-0,20,0
1527187,1195086,2-1,64,21
1527187,1195086,2-2,74,28
1527187,1195086,3-0,38,0
1527187,1195086,3-1,62,11
1527187,1195086,3-2,216,67
1527189,1195086,0-1,0,2
1527189,1195086,0-2,0,3
1527189,1195086,1-0,14,0
1527189,1195086,1-1,10,4
1527189,1195086,1-2,4,5
1527189,1195086,2-0,8,0
1527189,1195086,2-1,6,1
1527189,1195086,2-2,24,12
1527189,1195086,3-0,20,0
1527189,1195086,3-1,29,7
1527189,1195086,3-2,31,6
1527233,1304389,0-1,0,9
1527233,1304389,0-2,0,12
1527233,1304389,1-0,17,0
1527233,1304389,1-1,16,11
1527233,1304389,1-2,28,31
1527233,1304389,2-0,12,0
1527233,1304389,2-1,18,6
1527233,1304389,2-2,54,20
1527233,1304389,3-0,28,0
1527233,1304389,3-1,46,9
1527233,1304389,3-2,87,23
1527233,1658599,1-1,2,1
1527233,1658599,1-2,2,1
1527233,1658599,2-1,2,0
1527233,1658599,2-2,14,4
1527233,1658599,3-1,6,2
1527233,1658599,3-2,16,2
1527254,1527253,0-1,0,2
1527254,1527253,0-2,0,2
1527254,1527253,1-0,5,0
1527254,1527253,1-1,1,1
