year,team_id,team_name,wins,losses,ties,total_games
2017,26172,A&M-Corpus Chris,8,28,12,48
2017,2,Abilene Christian,27,16,9,52
2017,30123,Academy of Art,24,22,5,51
2017,929,Adams St.,16,26,8,50
2017,3,Adelphi,27,13,9,49
2017,4,Adrian,9,18,10,37
2017,11324,Agnes Scott,0,30,2,32
2017,5,Akron,19,22,15,56
2017,10,Ala.-Huntsville,32,13,8,53
2017,8,Alabama,36,9,10,55
2017,6,Alabama A&M,13,25,5,43
2017,7,Alabama St.,12,27,8,47
2017,14,Albany (NY),18,14,11,43
2017,13,Albany St. (GA),23,20,0,43
2017,2798,Albertus Magnus,19,7,12,38
2017,15,Albion,7,21,8,36
2017,16,Albright,12,13,9,34
2017,17,Alcorn,15,25,5,45
2017,934,Alderson Broaddus,9,22,10,41
2017,18,Alfred,14,14,12,40
2017,30170,Alfred St.,3,17,8,28
2017,19,Allegheny,6,22,8,36
2017,21,Alma,19,5,6,30
2017,938,Alvernia,15,12,9,36
2017,28746,Alverno,10,18,11,39
2017,22,American Int'l,14,18,9,41
2017,24,Amherst,23,6,6,35
2017,939,Anderson (IN),13,16,10,39
2017,13028,Anderson (SC),32,14,2,48
2017,25,Angelo St.,46,4,6,56
2017,26,Anna Maria,3,17,10,30
2017,27,Appalachian St.,12,27,9,48
2017,966,Arcadia,18,10,8,36
2017,29,Arizona,43,3,9,55
2017,28,Arizona St.,26,12,12,50
2017,8411,Ark.-Monticello,31,15,10,56
2017,2678,Ark.-Pine Bluff,13,22,5,40
2017,31,Arkansas,26,16,11,53
2017,947,Arkansas Tech,30,18,8,56
2017,33,Armstrong St.,29,10,0,39
2017,725,Army West Point,27,15,12,54
2017,35,Ashland,23,18,8,49
2017,36,Assumption,13,13,5,31
2017,37,Auburn,37,7,10,54
2017,38,Augsburg,17,13,10,40
2017,39,Augusta,9,43,0,52
2017,40,Augustana (IL),9,19,10,38
2017,41,Augustana (SD),31,11,10,52
2017,30093,AUM,22,17,4,43
2017,42,Aurora,21,9,10,40
2017,953,Austin,7,28,4,39
2017,43,Austin Peay,14,26,12,52
2017,44,Averett,28,18,0,46
