year,team_id,team_name,wins,losses,ties,total_games
2011,420,Middlebury,30,8,0,38
2011,336,King's (PA),19,13,0,32
2011,337,Knox,7,22,0,29
2011,30084,Geneva,27,13,0,40
2011,166,Cornell College,25,14,0,39
2011,477,NYIT,5,34,0,39
2011,733,Utica,18,17,0,35
2011,26172,A&M-Corpus Chris,41,19,0,60
2011,706,UTSA,28,27,0,55
2011,2,Abilene Christian,28,27,0,55
2011,169,Creighton,25,28,0,53
2011,1094,George Fox,12,28,0,40
2011,514,Oakland,17,29,0,46
2011,81,Bryant,25,19,0,44
2011,30123,Academy of Art,29,20,0,49
2011,30035,Crown (MN),0,32,0,32
2011,1278,Oakland City,17,18,0,35
2011,248,George Mason,19,25,0,44
2011,745,Va. Wesleyan,29,11,0,40
2011,101,CSUN,22,31,0,53
2011,929,Adams St.,31,26,0,57
2011,515,Oberlin,5,27,0,32
2011,339,Kutztown,41,16,0,57
2011,249,George Washington,16,27,1,44
2011,734,Valdosta St.,41,11,0,52
2011,587,Rutgers,19,30,0,49
2011,506055,Valley City St.,2,4,0,6
2011,333,Ky. Wesleyan,15,26,0,41
2011,1346,St. Mary's (TX),36,21,0,57
2011,3,Adelphi,27,25,0,52
2011,588,Rutgers-Camden,16,18,0,34
2011,83,Bucknell,14,36,0,50
2011,4,Adrian,35,7,0,42
2011,735,Valparaiso,34,21,1,56
2011,1222,Midwestern St.,54,14,0,68
2011,614,St. Norbert,20,18,0,38
2011,589,Rutgers-Newark,11,27,0,38
2011,84,Buena Vista,12,24,0,36
2011,11324,Agnes Scott,8,16,0,24
2011,1163,La Roche,17,18,0,35
2011,422,Miles,23,17,0,40
2011,11276,S.C. Aiken,26,18,0,44
2011,615,St. Olaf,14,24,0,38
2011,516,Occidental,14,20,0,34
2011,86,Buffalo,12,35,0,47
2011,340,La Salle,5,38,0,43
2011,423,Millersville,16,22,0,38
2011,102,Sacramento St.,20,24,0,44
2011,5,Akron,24,24,0,48
2011,85,Buffalo St.,18,21,0,39
2011,170,Curry,22,22,0,44
2011,10,Ala.-Huntsville,49,5,1,55
2011,87,Butler,32,24,0,56
2011,424,Millikin,23,15,0,38
2011,251,Georgetown,13,40,0,53
2011,1059,D'Youville,21,10,0,31
2011,8,Alabama,53,11,0,64
2011,6,Alabama A&M,4,26,0,30
2011,590,Sacred Heart,29,21,0,50
2011,7,Alabama St.,11,33,0,44
2011,77,BYU,40,18,0,58
2011,257,Georgia,51,14,0,65
2011,11036,Sage Colleges,9,18,0,27
2011,341,La Verne,26,16,0,42
2011,2685,BYU-Hawaii,5,33,0,38
2011,426,Millsaps,16,24,0,40
2011,671,La.-Lafayette,51,11,0,62
2011,616,St. Paul's,6,24,0,30
2011,591,Saginaw Valley,40,16,0,56
2011,1096,Georgia College,15,35,0,50
2011,88,Cabrini,13,20,0,33
2011,498,La.-Monroe,27,28,0,55
2011,427,Minn. Duluth,33,17,0,50
2011,1305,Cairn,1,27,0,28
2011,594,Saint Augustine's,17,49,0,66
2011,342,Lafayette,8,39,0,47
2011,618,St. Scholastica,29,15,0,44
2011,383,Minn. St. Mankato,54,16,0,70
2011,1162,LaGrange,22,19,0,41
2011,595,Saint Benedict,16,20,0,36
2011,519,Ohio,26,23,0,49
2011,2746,Lake Erie,10,38,0,48
2011,254,Georgia St.,36,25,0,61
2011,1240,Minn. St. Moorhead,14,24,0,38
2011,1044,Dallas,8,28,0,36
2011,600,Saint Francis (PA),10,38,0,48
2011,344,Lake Forest,14,18,0,32
2011,345,Lake Superior St.,5,28,0,33
2011,620,St. Thomas (MN),42,6,0,48
2011,14,Albany (NY),28,23,0,51
2011,30119,Ohio Dominican,14,37,0,51
2011,255,Georgia Tech,45,12,0,57
2011,1164,Lakeland,15,26,0,41
2011,1348,St. Thomas Aquinas,15,24,1,40
2011,105,Cal Lutheran,13,26,0,39
2011,13,Albany St. (GA),18,37,0,55
2011,517,Ohio Northern,27,14,0,41
2011,27854,Minn.-Crookston,8,30,0,38
2011,2798,Albertus Magnus,1,31,0,32
2011,518,Ohio St.,14,37,0,51
2011,15,Albion,17,17,0,34
2011,9004,Georgian Court,31,24,1,56
2011,674,Stanford,42,17,0,59
2011,16,Albright,9,27,0,36
2011,15207,Ohio Valley,8,30,0,38
2011,90,Cal Poly,11,36,0,47
2011,1226,Minn.-Morris,18,18,0,36
2011,675,Staten Island,26,13,0,39
2011,606,Saint Joseph's,31,16,0,47
2011,520,Ohio Wesleyan,23,14,0,37
2011,2691,Daniel Webster,7,18,0,25
2011,739,Villanova,16,32,1,49
2011,676,Stephen F. Austin,14,36,0,50
2011,172,Dartmouth,17,22,0,39
2011,608,Saint Leo,25,29,0,54
2011,258,Gettysburg,19,17,0,36
2011,746,Virginia,24,31,0,55
2011,609,Saint Louis,29,24,0,53
2011,428,Minnesota,31,24,0,55
2011,92,Cal St. Dom. Hills,28,24,0,52
2011,1167,Lander,21,22,0,43
2011,174,Davis & Elkins,19,21,0,40
2011,1098,Glenville St.,18,23,0,41
2011,347,Lane,9,23,0,32
2011,175,Dayton,22,26,0,48
2011,24342,Okla. Panhandle,3,47,0,50
2011,98,Cal St. East Bay,24,27,0,51
2011,1050,Defiance,20,22,0,42
2011,8366,Goldey-Beacom,17,21,0,38
2011,17,Alcorn,17,33,0,50
2011,180,Delaware,21,34,0,55
2011,743,Virginia St.,41,36,0,77
2011,522,Oklahoma,43,19,0,62
2011,16142,Misericordia,25,18,0,43
2011,1343,Saint Martin's,9,30,0,39
2011,8486,Lasell,11,28,0,39
2011,97,Cal St. Fullerton,23,24,0,47
2011,178,Delaware St.,32,19,0,51
2011,348,Lawrence,13,16,0,29
2011,179,Delaware Valley,11,21,0,32
2011,612,Saint Mary's (MN),23,16,0,39
2011,1099,Gordon,12,23,0,35
2011,349,Le Moyne,18,21,1,40
2011,742,Virginia Tech,37,20,0,57
2011,181,Delta St.,20,32,0,52
2011,934,Alderson Broaddus,24,23,0,47
2011,351,Lebanon Valley,29,9,0,38
2011,521,Oklahoma St.,42,20,0,62
2011,182,Denison,30,9,0,39
2011,613,Saint Michael's,6,32,0,38
2011,18,Alfred,14,8,0,22
2011,678,Stetson,19,31,0,50
2011,744,Virginia Union,21,50,0,71
2011,617,Saint Peter's,2,36,0,38
2011,30055,Cal St. Monterey Bay,24,27,0,51
2011,13302,Lees-McRae,26,27,0,53
2011,429,Mississippi Col.,33,15,0,48
2011,1347,Saint Rose,9,28,1,38
2011,352,Lehigh,33,23,0,56
2011,93,Cal St. San B'dino,35,24,0,59
2011,30064,Saint Vincent,16,12,0,28
2011,19,Allegheny,7,21,0,28
2011,279,Lehman,7,22,0,29
2011,679,Stevens,21,20,0,41
2011,103,Cal St. Stanislaus,21,30,0,51
2011,350,LeMoyne-Owen,5,26,2,33
2011,19117,Salem Int'l,8,25,0,33
2011,261,Grambling,11,26,0,37
2011,21852,Stevenson,22,18,1,41
2011,1170,Lenoir-Rhyne,45,10,0,55
2011,524,Old Westbury,20,12,0,32
2011,995,Caldwell,32,25,0,57
2011,748,Wagner,12,26,0,38
2011,621,Salem St.,23,19,0,42
2011,1104,Grand Canyon,22,25,0,47
2011,433,Ole Miss,14,39,0,53
2011,680,Stillman,19,24,0,43
2011,622,Salisbury,36,6,0,42
2011,176,DePaul,41,15,0,56
2011,525,Olivet,14,21,0,35
2011,262,Grand Valley St.,41,16,0,57
2011,623,Salve Regina,15,26,0,41
2011,681,Stockton,20,19,0,39
2011,430,Mississippi St.,24,32,0,56
2011,24317,Lesley,29,8,0,37
2011,177,DePauw,32,11,1,44
2011,464,Omaha,47,11,0,58
2011,794,Green Bay,24,22,0,46
2011,624,Sam Houston St.,22,32,0,54
2011,682,Stonehill,18,28,0,46
2011,107,California,45,13,0,58
2011,11062,Green Mountain,4,20,0,24
2011,8490,LeTourneau,22,18,0,40
