year,team_id,team_name,wins,losses,ties,total_games
2009,30084,Geneva,25,15,0,40
2009,336,King's (PA),24,14,0,38
2009,733,Utica,16,22,0,38
2009,166,Cornell College,19,20,0,39
2009,420,Middlebury,17,15,0,32
2009,477,NYIT,37,23,1,61
2009,81,Bryant,11,31,0,42
2009,1346,St. Mary's (TX),32,32,0,64
2009,26172,A&M-Corpus Chris,23,31,0,54
2009,587,Rutgers,23,33,0,56
2009,1094,George Fox,5,32,0,37
2009,337,Knox,3,29,0,32
2009,506060,Midland,0,1,0,1
2009,706,UTSA,29,29,0,58
2009,248,George Mason,16,33,0,49
2009,2,Abilene Christian,43,15,0,58
2009,588,Rutgers-Camden,26,19,0,45
2009,249,George Washington,16,33,0,49
2009,929,Adams St.,22,17,0,39
2009,169,Creighton,35,16,0,51
2009,30035,Crown (MN),8,23,0,31
2009,514,Oakland,24,27,0,51
2009,101,CSUN,29,21,0,50
2009,251,Georgetown,17,30,0,47
2009,614,St. Norbert,17,19,0,36
2009,1278,Oakland City,8,22,0,30
2009,589,Rutgers-Newark,4,31,0,35
2009,83,Bucknell,19,32,0,51
2009,745,Va. Wesleyan,27,17,0,44
2009,515,Oberlin,8,26,0,34
2009,339,Kutztown,46,12,1,59
2009,615,St. Olaf,9,29,0,38
2009,84,Buena Vista,8,24,0,32
2009,734,Valdosta St.,56,8,0,64
2009,516,Occidental,14,23,0,37
2009,333,Ky. Wesleyan,20,26,0,46
2009,170,Curry,27,17,0,44
2009,257,Georgia,47,12,0,59
2009,86,Buffalo,25,27,0,52
2009,506055,Valley City St.,0,1,0,1
2009,1222,Midwestern St.,31,17,0,48
2009,1163,La Roche,17,18,0,35
2009,85,Buffalo St.,33,14,0,47
2009,1059,D'Youville,17,17,0,34
2009,340,La Salle,9,29,0,38
2009,1096,Georgia College,32,24,0,56
2009,3,Adelphi,32,14,0,46
2009,254,Georgia St.,30,20,0,50
2009,616,St. Paul's,20,16,0,36
2009,87,Butler,26,28,0,54
2009,423,Millersville,24,25,0,49
2009,735,Valparaiso,25,24,0,49
2009,4,Adrian,34,8,0,42
2009,255,Georgia Tech,46,15,0,61
2009,77,BYU,40,18,0,58
2009,503195,Milligan,0,2,0,2
2009,11324,Agnes Scott,5,22,0,27
2009,519,Ohio,22,25,0,47
2009,341,La Verne,29,17,0,46
2009,2685,BYU-Hawaii,13,27,0,40
2009,618,St. Scholastica,31,12,0,43
2009,424,Millikin,16,24,0,40
2009,88,Cabrini,16,19,0,35
2009,11276,S.C. Aiken,34,16,0,50
2009,1305,Cairn,13,19,0,32
2009,517,Ohio Northern,39,6,0,45
2009,5,Akron,35,24,0,59
2009,105,Cal Lutheran,23,17,0,40
2009,671,La.-Lafayette,45,13,0,58
2009,620,St. Thomas (MN),40,6,0,46
2009,426,Millsaps,15,22,0,37
2009,90,Cal Poly,41,12,0,53
2009,518,Ohio St.,47,11,0,58
2009,10,Ala.-Huntsville,54,6,0,60
2009,498,La.-Monroe,17,35,0,52
2009,1348,St. Thomas Aquinas,5,36,0,41
2009,9004,Georgian Court,40,17,0,57
2009,15207,Ohio Valley,10,36,0,46
2009,102,Sacramento St.,28,23,0,51
2009,92,Cal St. Dom. Hills,35,23,0,58
2009,674,Stanford,48,11,0,59
2009,342,Lafayette,17,29,0,46
2009,520,Ohio Wesleyan,24,16,1,41
2009,675,Staten Island,21,14,0,35
2009,738,Vermont,8,38,0,46
2009,8,Alabama,54,11,0,65
2009,258,Gettysburg,27,10,1,38
2009,427,Minn. Duluth,26,23,0,49
2009,97,Cal St. Fullerton,30,21,0,51
2009,590,Sacred Heart,26,28,0,54
2009,676,Stephen F. Austin,29,27,0,56
2009,1098,Glenville St.,25,24,0,49
2009,6,Alabama A&M,12,23,1,36
2009,1162,LaGrange,25,21,0,46
2009,383,Minn. St. Mankato,39,17,0,56
2009,8366,Goldey-Beacom,19,23,0,42
2009,739,Villanova,23,26,0,49
2009,1044,Dallas,20,17,0,37
2009,7,Alabama St.,14,28,0,42
2009,1240,Minn. St. Moorhead,9,28,0,37
2009,2746,Lake Erie,5,34,0,39
2009,746,Virginia,25,22,0,47
2009,1099,Gordon,10,25,0,35
2009,27854,Minn.-Crookston,0,31,0,31
2009,344,Lake Forest,17,18,0,35
2009,743,Virginia St.,21,12,0,33
2009,501955,Goshen,0,2,0,2
2009,24342,Okla. Panhandle,11,33,0,44
2009,1226,Minn.-Morris,14,23,0,37
2009,506005,Dana,0,1,0,1
2009,345,Lake Superior St.,7,42,0,49
2009,742,Virginia Tech,28,28,0,56
2009,522,Oklahoma,41,16,0,57
2009,14,Albany (NY),38,16,0,54
2009,744,Virginia Union,4,24,0,28
2009,428,Minnesota,23,32,0,55
2009,678,Stetson,23,31,0,54
2009,1164,Lakeland,30,10,0,40
2009,2691,Daniel Webster,19,16,1,36
2009,13,Albany St. (GA),29,26,0,55
2009,2798,Albertus Magnus,0,25,0,25
2009,172,Dartmouth,23,23,0,46
2009,16142,Misericordia,28,16,0,44
2009,15,Albion,14,22,0,36
2009,11036,Sage Colleges,7,29,0,36
2009,16,Albright,5,29,0,34
2009,591,Saginaw Valley,39,11,0,50
2009,21852,Stevenson,13,21,0,34
2009,17,Alcorn,22,24,0,46
2009,594,Saint Augustine's,6,21,0,27
2009,1167,Lander,14,31,0,45
2009,30055,Cal St. Monterey Bay,36,27,1,64
2009,521,Oklahoma St.,36,22,0,58
2009,174,Davis & Elkins,16,39,0,55
2009,934,Alderson Broaddus,24,25,0,49
2009,595,Saint Benedict,13,21,0,34
2009,18,Alfred,27,11,0,38
2009,681,Stockton,27,15,0,42
2009,175,Dayton,13,34,0,47
2009,600,Saint Francis (PA),21,30,0,51
2009,682,Stonehill,13,27,0,40
2009,1050,Defiance,30,16,0,46
2009,93,Cal St. San B'dino,22,36,0,58
2009,19,Allegheny,24,18,0,42
2009,8486,Lasell,21,19,0,40
2009,683,Stony Brook,36,14,0,50
2009,180,Delaware,21,18,0,39
2009,348,Lawrence,10,19,0,29
2009,429,Mississippi Col.,22,17,0,39
2009,103,Cal St. Stanislaus,35,21,0,56
2009,684,Suffolk,22,18,0,40
2009,178,Delaware St.,23,24,0,47
2009,261,Grambling,20,27,0,47
2009,349,Le Moyne,45,13,0,58
2009,179,Delaware Valley,14,16,0,30
2009,430,Mississippi St.,28,28,0,56
2009,606,Saint Joseph's,27,20,0,47
2009,1390,Sul Ross St.,1,39,0,40
2009,351,Lebanon Valley,27,14,0,41
2009,995,Caldwell,37,18,2,57
2009,1104,Grand Canyon,37,27,0,64
2009,181,Delta St.,27,23,0,50
2009,432,Mississippi Val.,38,16,0,54
2009,262,Grand Valley St.,33,18,0,51
2009,182,Denison,21,18,0,39
2009,107,California,38,20,0,58
2009,13302,Lees-McRae,22,20,0,42
2009,794,Green Bay,20,25,0,45
2009,524,Old Westbury,22,14,0,36
2009,434,Missouri,50,12,0,62
2009,11062,Green Mountain,8,20,0,28
2009,106,California (PA),35,10,0,45
2009,748,Wagner,22,29,0,51
2009,263,Greensboro,20,18,0,38
2009,433,Ole Miss,23,29,0,52
2009,608,Saint Leo,30,25,0,55
2009,352,Lehigh,38,18,1,57
2009,435,Missouri S&T,21,28,0,49
2009,176,DePaul,39,14,0,53
2009,1111,Greenville,14,20,0,34
2009,525,Olivet,23,11,0,34
2009,168,SUNY Cortland,44,9,0,53
2009,264,Grinnell,9,22,0,31
2009,669,Missouri St.,19,25,0,44
2009,177,DePauw,32,9,0,41
2009,265,Grove City,16,20,0,36
2009,464,Omaha,45,17,0,62
2009,247,SUNY Geneseo,19,19,0,38
2009,39,GRU Augusta,34,21,0,55
2009,114,Calvin,4,29,0,33
2009,609,Saint Louis,22,33,0,55
2009,1112,Guilford,26,13,0,39
2009,279,Lehman,3,28,0,31
2009,21,Alma,29,13,0,42
2009,398,MIT,6,21,0,27
2009,750,Wartburg,37,8,0,45
2009,996,Cameron,32,22,0,54
2009,266,Gust. Adolphus,42,9,0,51
2009,30042,Mitchell,16,18,1,35
2009,938,Alvernia,15,20,0,35
2009,12399,Gwynedd Mercy,15,22,0,37
2009,1343,Saint Martin's,16,37,0,53
2009,20,DeSales,25,15,0,40
2009,751,Wash. & Jeff.,17,23,0,40
2009,529,Oregon,16,34,0,50
2009,115,Campbell,38,16,0,54
2009,267,Hamilton,5,27,0,32
2009,28746,Alverno,7,23,0,30
2009,475,SUNY New Paltz,19,19,0,38
2009,612,Saint Mary's (MN),18,22,0,40
2009,528,Oregon St.,25,30,0,55
2009,116,Canisius,26,25,0,51
2009,268,Hamline,28,11,0,39
2009,9012,Mo. Southern St.,22,36,0,58
2009,526,SUNY Oneonta,20,21,0,41
2009,613,Saint Michael's,12,26,0,38
