BEGIN
CREATE TABLE
INSERT 0 294
 rk  |       school        | div |  str  | park  |  ofs  |  dfs  |  sos  
  31 | North Carolina      |   1 | 2.551 | 1.123 | 1.639 | 0.642 | 1.173
  32 | Northwestern        |   1 | 2.534 | 1.195 | 1.827 | 0.721 | 1.294
  33 | Fresno St.          |   1 | 2.438 | 0.831 | 1.547 | 0.635 | 1.148
  34 | Texas               |   1 | 2.380 | 0.816 | 1.633 | 0.686 | 1.221
  35 | Hofstra             |   1 | 2.330 | 0.974 | 1.188 | 0.510 | 1.136
  36 | South Ala.          |   1 | 2.327 | 0.979 | 1.354 | 0.582 | 1.172
  37 | CSUN                |   1 | 2.326 | 0.913 | 1.300 | 0.559 | 1.116
  38 | South Fla.          |   1 | 2.319 | 0.859 | 1.419 | 0.612 | 1.118
  39 | Fla. Atlantic       |   1 | 2.301 | 0.905 | 1.388 | 0.603 | 1.161
  40 | Mississippi St.     |   1 | 2.287 | 0.923 | 1.744 | 0.763 | 1.309
  41 | Louisville          |   1 | 2.191 | 0.946 | 1.671 | 0.763 | 1.216
  42 | SIUE                |   1 | 2.179 | 0.929 | 1.182 | 0.542 | 0.974
  43 | Purdue              |   1 | 2.166 | 0.963 | 1.074 | 0.496 | 1.087
  44 | North Dakota St.    |   1 | 2.138 | 1.086 | 1.294 | 0.605 | 1.028
  45 | Oregon St.          |   1 | 2.116 | 0.901 | 1.759 | 0.831 | 1.310
  46 | USC Upstate         |   1 | 2.113 | 0.977 | 1.457 | 0.689 | 0.984
  47 | Kent St.            |   1 | 2.101 | 1.075 | 1.048 | 0.499 | 0.976
  48 | Nebraska            |   1 | 2.028 | 1.017 | 1.832 | 0.903 | 1.239
  49 | Tulsa               |   1 | 1.989 | 1.070 | 1.328 | 0.668 | 1.064
  50 | San Jose St.        |   1 | 1.975 | 0.841 | 1.686 | 0.854 | 1.133
  51 | Stetson             |   1 | 1.896 | 1.038 | 1.233 | 0.651 | 0.950
  52 | San Diego St.       |   1 | 1.869 | 0.874 | 1.500 | 0.803 | 1.240
  53 | BYU                 |   1 | 1.846 | 1.062 | 1.268 | 0.687 | 1.045
  54 | Georgia St.         |   1 | 1.826 | 1.153 | 1.652 | 0.905 | 1.158
  55 | Pittsburgh          |   1 | 1.811 | 1.179 | 1.218 | 0.673 | 1.142
  56 | Marshall            |   1 | 1.794 | 1.188 | 1.235 | 0.689 | 1.070
  57 | McNeese St.         |   1 | 1.775 | 0.913 | 0.989 | 0.557 | 1.097
  58 | UC Riverside        |   1 | 1.762 | 1.043 | 0.998 | 0.566 | 1.062
  59 | Stanford            |   1 | 1.743 | 0.953 | 1.752 | 1.005 | 1.409
  60 | Hawaii              |   1 | 1.739 | 0.756 | 1.472 | 0.846 | 1.197
  61 | UTSA                |   1 | 1.717 | 1.094 | 1.487 | 0.866 | 1.032
  62 | Idaho St.           |   1 | 1.708 | 1.048 | 1.279 | 0.749 | 1.033
  63 | Cal St. Fullerton   |   1 | 1.696 | 0.974 | 1.279 | 0.754 | 1.212
  64 | Troy                |   1 | 1.650 | 0.964 | 1.369 | 0.829 | 1.127
  65 | Maryland            |   1 | 1.635 | 1.152 | 1.580 | 0.967 | 1.121
  66 | Long Beach St.      |   1 | 1.632 | 0.824 | 1.426 | 0.874 | 1.259
  67 | Jacksonville St.    |   1 | 1.631 | 1.044 | 1.077 | 0.660 | 0.946
  68 | Weber St.           |   1 | 1.620 | 1.164 | 1.330 | 0.821 | 1.011
  69 | Ole Miss            |   1 | 1.577 | 0.984 | 1.222 | 0.775 | 1.269
  70 | Murray St.          |   1 | 1.575 | 1.124 | 1.194 | 0.758 | 0.944
  71 | Ohio St.            |   1 | 1.571 | 1.088 | 1.489 | 0.948 | 1.192
  72 | La.-Monroe          |   1 | 1.568 | 0.851 | 1.313 | 0.837 | 1.071
  73 | Texas St.           |   1 | 1.567 | 1.086 | 1.314 | 0.838 | 1.154
  74 | Chattanooga         |   1 | 1.553 | 0.998 | 0.995 | 0.641 | 1.028
  75 | Coastal Caro.       |   1 | 1.541 | 0.843 | 1.423 | 0.923 | 1.001
  76 | Fordham             |   1 | 1.529 | 0.946 | 1.340 | 0.877 | 1.037
  77 | Boston College      |   1 | 1.507 | 1.094 | 1.019 | 0.676 | 1.111
  78 | Drake               |   1 | 1.498 | 1.055 | 0.994 | 0.664 | 1.014
  79 | New Mexico St.      |   1 | 1.493 | 1.353 | 1.434 | 0.961 | 1.093
  80 | Grand Canyon        |   1 | 1.454 | 1.131 | 1.242 | 0.854 | 1.075
  81 | Lehigh              |   1 | 1.419 | 0.875 | 0.909 | 0.641 | 0.850
  82 | IUPUI               |   1 | 1.396 | 1.085 | 0.985 | 0.705 | 0.920
  83 | Mercer              |   1 | 1.388 | 0.977 | 1.244 | 0.896 | 1.019
  84 | UAB                 |   1 | 1.369 | 0.772 | 1.314 | 0.960 | 1.087
  85 | Creighton           |   1 | 1.365 | 1.036 | 0.943 | 0.691 | 0.935
  86 | Houston             |   1 | 1.362 | 0.923 | 1.272 | 0.934 | 1.127
  87 | Central Ark.        |   1 | 1.359 | 1.164 | 1.012 | 0.744 | 0.967
  88 | Texas-Arlington     |   1 | 1.340 | 1.034 | 1.408 | 1.051 | 1.069
  89 | Northwestern St.    |   1 | 1.337 | 0.888 | 1.264 | 0.946 | 1.007
  90 | Louisiana Tech      |   1 | 1.332 | 0.996 | 1.128 | 0.847 | 0.999
  91 | Dayton              |   1 | 1.329 | 0.980 | 0.954 | 0.718 | 0.929
  92 | FIU                 |   1 | 1.309 | 0.950 | 1.149 | 0.878 | 1.082
  93 | Penn St.            |   1 | 1.307 | 1.075 | 1.048 | 0.802 | 1.172
  94 | Saint Joseph's      |   1 | 1.303 | 1.016 | 1.274 | 0.977 | 0.885
  95 | Longwood            |   1 | 1.281 | 0.957 | 1.154 | 0.901 | 1.088
  96 | Dartmouth           |   1 | 1.279 | 1.080 | 0.958 | 0.749 | 0.968
  97 | Ball St.            |   1 | 1.263 | 1.043 | 1.504 | 1.191 | 1.033
  98 | UC Davis            |   1 | 1.259 | 0.837 | 1.151 | 0.914 | 1.185
  99 | UNLV                |   1 | 1.258 | 1.163 | 1.066 | 0.847 | 1.205
 100 | Lipscomb            |   1 | 1.242 | 0.985 | 1.047 | 0.844 | 1.121
 101 | Texas Tech          |   1 | 1.238 | 1.121 | 1.309 | 1.057 | 1.178
 102 | Georgia Tech        |   1 | 1.230 | 1.071 | 0.940 | 0.764 | 1.327
 103 | Colorado St.        |   1 | 1.220 | 1.164 | 1.091 | 0.894 | 1.062
 104 | Rutgers             |   1 | 1.209 | 1.030 | 1.264 | 1.045 | 1.071
 105 | Elon                |   1 | 1.200 | 0.976 | 0.937 | 0.781 | 0.995
 106 | Arkansas            |   1 | 1.197 | 0.916 | 1.252 | 1.045 | 1.339
 107 | Wichita St.         |   1 | 1.194 | 1.232 | 1.136 | 0.952 | 1.048
 107 | Saint Louis         |   1 | 1.194 | 0.926 | 1.121 | 0.939 | 0.935
 109 | Oklahoma St.        |   1 | 1.174 | 1.143 | 1.074 | 0.915 | 1.157
 110 | Kennesaw St.        |   1 | 1.173 | 1.032 | 1.087 | 0.927 | 1.035
 111 | Cleveland St.       |   1 | 1.168 | 0.981 | 1.004 | 0.860 | 0.875
 112 | Omaha               |   1 | 1.162 | 0.833 | 0.897 | 0.771 | 0.968
 113 | Col. of Charleston  |   1 | 1.142 | 0.863 | 1.126 | 0.986 | 1.050
 114 | Maine               |   1 | 1.137 | 0.966 | 0.960 | 0.844 | 0.931
 115 | Charlotte           |   1 | 1.131 | 1.129 | 0.921 | 0.814 | 1.053
 116 | Cal Poly            |   1 | 1.129 | 0.778 | 0.767 | 0.679 | 1.166
 117 | Illinois St.        |   1 | 1.126 | 1.064 | 1.087 | 0.965 | 1.141
 118 | Saint Francis (PA)  |   1 | 1.113 | 1.106 | 0.846 | 0.760 | 0.883
 119 | San Diego           |   1 | 1.108 | 0.875 | 0.905 | 0.816 | 1.004
 120 | Iowa                |   1 | 1.107 | 1.072 | 1.177 | 1.063 | 1.332
 121 | New Mexico          |   1 | 1.104 | 1.361 | 1.027 | 0.930 | 1.071
 122 | Wisconsin           |   1 | 1.083 | 1.149 | 1.027 | 0.948 | 1.093
 123 | Towson              |   1 | 1.082 | 0.908 | 1.133 | 1.048 | 1.028
 123 | UMKC                |   1 | 1.082 | 0.883 | 1.335 | 1.234 | 0.975
 125 | Michigan St.        |   1 | 1.079 | 1.027 | 1.058 | 0.980 | 1.123
 126 | St. John's (NY)     |   1 | 1.064 | 0.968 | 1.059 | 0.996 | 1.013
 127 | Lamar               |   1 | 1.061 | 0.960 | 1.145 | 1.079 | 0.926
 128 | Syracuse            |   1 | 1.055 | 1.135 | 0.944 | 0.895 | 1.093
 129 | Charleston So.      |   1 | 1.052 | 1.028 | 0.899 | 0.855 | 0.948
 130 | Northern Ill.       |   1 | 1.047 | 1.164 | 0.893 | 0.853 | 0.968
 131 | Binghamton          |   1 | 1.037 | 1.038 | 1.543 | 1.488 | 0.933
 132 | Illinois            |   1 | 1.036 | 1.160 | 1.239 | 1.196 | 1.200
 132 | Missouri St.        |   1 | 1.036 | 0.906 | 0.866 | 0.836 | 1.046
 134 | Samford             |   1 | 1.019 | 1.106 | 1.091 | 1.070 | 1.032
 135 | Jacksonville        |   1 | 1.004 | 0.911 | 1.059 | 1.055 | 1.016
 136 | Winthrop            |   1 | 0.996 | 1.044 | 0.950 | 0.954 | 1.008
 137 | Miami (OH)          |   1 | 0.993 | 0.960 | 0.934 | 0.940 | 0.911
 138 | Sacramento St.      |   1 | 0.990 | 0.843 | 1.021 | 1.032 | 1.039
 139 | Iowa St.            |   1 | 0.974 | 1.020 | 0.984 | 1.011 | 1.140
 139 | North Florida       |   1 | 0.974 | 0.940 | 0.956 | 0.981 | 1.063
 139 | Nevada              |   1 | 0.974 | 0.990 | 1.134 | 1.165 | 1.128
 142 | Campbell            |   1 | 0.966 | 0.968 | 0.917 | 0.950 | 0.940
 142 | UT Martin           |   1 | 0.966 | 0.962 | 0.948 | 0.981 | 0.947
 144 | North Texas         |   1 | 0.961 | 1.104 | 1.058 | 1.101 | 1.161
 145 | Eastern Ky.         |   1 | 0.957 | 0.996 | 0.899 | 0.940 | 1.019
 146 | DePaul              |   1 | 0.954 | 0.969 | 1.303 | 1.366 | 1.082
 146 | Presbyterian        |   1 | 0.954 | 1.079 | 0.959 | 1.005 | 0.940
 148 | Central Conn. St.   |   1 | 0.948 | 1.021 | 0.800 | 0.844 | 0.828
 149 | FGCU                |   1 | 0.944 | 0.847 | 1.003 | 1.062 | 1.073
 150 | UNI                 |   1 | 0.940 | 1.012 | 0.968 | 1.031 | 1.044
 151 | Nicholls St.        |   1 | 0.928 | 1.020 | 1.073 | 1.156 | 0.878
 152 | Loyola Marymount    |   1 | 0.920 | 1.109 | 0.854 | 0.929 | 1.013
 153 | Villanova           |   1 | 0.917 | 0.941 | 0.704 | 0.767 | 0.935
 154 | Butler              |   1 | 0.909 | 0.927 | 1.019 | 1.121 | 0.979
 155 | Furman              |   1 | 0.898 | 0.967 | 0.730 | 0.813 | 1.012
 156 | Pacific             |   1 | 0.891 | 0.913 | 0.863 | 0.969 | 1.190
 157 | UConn               |   1 | 0.889 | 1.078 | 0.903 | 1.015 | 1.078
 158 | Santa Clara         |   1 | 0.886 | 0.883 | 0.921 | 1.040 | 1.070
 159 | Ill.-Chicago        |   1 | 0.884 | 0.930 | 0.751 | 0.849 | 0.919
 159 | UNC Greensboro      |   1 | 0.884 | 0.907 | 1.330 | 1.504 | 0.949
 161 | Stony Brook         |   1 | 0.871 | 0.846 | 1.005 | 1.153 | 0.895
 162 | Indiana             |   1 | 0.864 | 1.043 | 1.126 | 1.302 | 1.162
 163 | Bucknell            |   1 | 0.851 | 0.864 | 1.128 | 1.325 | 0.869
 164 | Middle Tenn.        |   1 | 0.849 | 0.971 | 0.995 | 1.172 | 1.008
 165 | Tennessee Tech      |   1 | 0.841 | 0.966 | 0.813 | 0.967 | 0.944
 165 | Georgetown          |   1 | 0.841 | 0.992 | 0.914 | 1.086 | 0.965
 167 | Utah St.            |   1 | 0.836 | 1.210 | 1.021 | 1.222 | 1.121
 168 | Liberty             |   1 | 0.831 | 1.237 | 0.800 | 0.963 | 1.005
 168 | Princeton           |   1 | 0.831 | 0.890 | 0.765 | 0.920 | 0.884
 170 | Harvard             |   1 | 0.830 | 1.158 | 0.821 | 0.989 | 0.894
 171 | Eastern Ill.        |   1 | 0.827 | 0.859 | 0.863 | 1.043 | 1.006
 172 | Seton Hall          |   1 | 0.822 | 1.050 | 1.105 | 1.344 | 0.976
 173 | St. Mary's (CA)     |   1 | 0.820 | 0.818 | 0.823 | 1.003 | 1.072
 174 | Northern Colo.      |   1 | 0.818 | 1.220 | 0.995 | 1.215 | 1.017
 174 | Utah Valley         |   1 | 0.818 | 1.111 | 0.965 | 1.180 | 1.117
 176 | Bowling Green       |   1 | 0.817 | 0.891 | 0.856 | 1.049 | 0.932
 177 | UTEP                |   1 | 0.810 | 1.210 | 0.939 | 1.160 | 1.133
 177 | Ga. Southern        |   1 | 0.810 | 0.994 | 0.867 | 1.071 | 1.215
 179 | Indiana St.         |   1 | 0.804 | 1.030 | 0.901 | 1.121 | 1.039
 180 | South Dakota        |   1 | 0.799 | 1.127 | 1.056 | 1.322 | 0.968
 180 | Bradley             |   1 | 0.799 | 0.856 | 0.955 | 1.196 | 1.045
 180 | South Dakota St.    |   1 | 0.799 | 0.989 | 1.115 | 1.396 | 0.965
 183 | Seattle             |   1 | 0.798 | 0.971 | 0.982 | 1.231 | 1.055
 183 | Penn                |   1 | 0.798 | 1.121 | 0.938 | 1.175 | 0.859
 185 | Montana             |   1 | 0.795 | 0.960 | 1.008 | 1.268 | 1.033
 186 | Stephen F. Austin   |   1 | 0.793 | 0.935 | 0.804 | 1.013 | 1.007
 187 | Western Caro.       |   1 | 0.790 | 1.179 | 0.697 | 0.882 | 0.992
 188 | A&M-Corpus Christi  |   1 | 0.779 | 0.838 | 0.918 | 1.179 | 0.996
 189 | East Carolina       |   1 | 0.774 | 0.862 | 0.885 | 1.144 | 1.223
 190 | Providence          |   1 | 0.769 | 1.029 | 0.922 | 1.199 | 1.035
 191 | UC Santa Barbara    |   1 | 0.767 | 1.028 | 1.119 | 1.459 | 1.175
 192 | Boston U.           |   1 | 0.765 | 0.793 | 0.848 | 1.109 | 0.940
 193 | Akron               |   1 | 0.763 | 1.047 | 0.764 | 1.001 | 0.930
 194 | Southern Miss.      |   1 | 0.761 | 1.066 | 0.819 | 1.077 | 0.996
 194 | Delaware            |   1 | 0.761 | 0.843 | 0.962 | 1.263 | 0.878
 196 | Boise St.           |   1 | 0.760 | 1.052 | 0.958 | 1.261 | 1.105
 197 | East Tenn. St.      |   1 | 0.758 | 0.956 | 1.048 | 1.382 | 0.990
 198 | Loyola Chicago      |   1 | 0.751 | 0.989 | 0.774 | 1.031 | 0.982
 199 | Central Mich.       |   1 | 0.750 | 1.057 | 0.815 | 1.086 | 0.983
 200 | Western Mich.       |   1 | 0.747 | 0.880 | 0.837 | 1.122 | 0.963
 201 | Southern Ill.       |   1 | 0.733 | 1.001 | 0.968 | 1.321 | 0.999
 202 | Bakersfield         |   1 | 0.727 | 1.025 | 0.669 | 0.920 | 1.059
 202 | Oakland             |   1 | 0.727 | 1.001 | 0.911 | 1.253 | 0.861
 204 | La Salle            |   1 | 0.714 | 1.205 | 0.826 | 1.156 | 0.914
 204 | Bryant              |   1 | 0.714 | 1.127 | 0.874 | 1.224 | 0.929
 206 | Memphis             |   1 | 0.711 | 0.878 | 0.887 | 1.246 | 1.075
 207 | St. Bonaventure     |   1 | 0.710 | 1.066 | 0.825 | 1.161 | 0.915
 208 | Toledo              |   1 | 0.707 | 1.068 | 0.848 | 1.199 | 0.919
 209 | Portland St.        |   1 | 0.704 | 0.815 | 0.875 | 1.243 | 1.073
 210 | Robert Morris       |   1 | 0.700 | 1.068 | 0.747 | 1.067 | 0.885
 211 | George Mason        |   1 | 0.699 | 0.861 | 1.050 | 1.503 | 0.926
 212 | Virginia            |   1 | 0.690 | 1.034 | 1.069 | 1.549 | 1.128
 213 | Southeastern La.    |   1 | 0.684 | 1.002 | 0.872 | 1.275 | 0.944
 214 | Massachusetts       |   1 | 0.682 | 0.938 | 0.836 | 1.226 | 0.955
 215 | Sam Houston St.     |   1 | 0.672 | 0.898 | 0.914 | 1.360 | 0.989
 216 | George Washington   |   1 | 0.669 | 0.856 | 0.900 | 1.346 | 0.851
 217 | Brown               |   1 | 0.666 | 1.224 | 0.674 | 1.012 | 0.869
 218 | Appalachian St.     |   1 | 0.665 | 1.274 | 0.801 | 1.204 | 1.131
 218 | Manhattan           |   1 | 0.665 | 0.906 | 0.914 | 1.373 | 0.747
 220 | Youngstown St.      |   1 | 0.664 | 0.983 | 0.954 | 1.437 | 0.857
 221 | Colgate             |   1 | 0.663 | 0.954 | 0.847 | 1.277 | 0.822
 222 | Southern Utah       |   1 | 0.662 | 1.207 | 0.713 | 1.077 | 1.046
 223 | UNCW                |   1 | 0.657 | 1.081 | 0.614 | 0.935 | 0.993
 224 | Western Ill.        |   1 | 0.654 | 1.070 | 0.710 | 1.086 | 1.003
 225 | Monmouth            |   1 | 0.653 | 0.900 | 0.853 | 1.307 | 0.838
 226 | Albany (NY)         |   1 | 0.647 | 0.948 | 0.817 | 1.262 | 0.822
 227 | Drexel              |   1 | 0.628 | 1.062 | 0.704 | 1.122 | 0.948
 227 | Radford             |   1 | 0.628 | 1.153 | 0.968 | 1.542 | 0.983
 229 | Abilene Christian   |   1 | 0.626 | 1.221 | 0.893 | 1.426 | 0.950
 230 | Evansville          |   1 | 0.625 | 1.078 | 0.970 | 1.553 | 1.010
 231 | Canisius            |   1 | 0.623 | 1.029 | 0.730 | 1.171 | 0.762
 232 | Southeast Mo. St.   |   1 | 0.621 | 1.037 | 0.996 | 1.605 | 0.955
 233 | Bethune-Cookman     |   1 | 0.612 | 0.925 | 0.771 | 1.260 | 0.945
 234 | LIU Brooklyn        |   1 | 0.610 | 1.120 | 0.815 | 1.336 | 0.990
 235 | Buffalo             |   1 | 0.607 | 1.253 | 0.991 | 1.633 | 0.950
 235 | Gardner-Webb        |   1 | 0.607 | 1.031 | 0.910 | 1.500 | 0.946
 235 | Wright St.          |   1 | 0.607 | 0.977 | 0.814 | 1.343 | 0.976
 238 | Marist              |   1 | 0.598 | 0.904 | 0.812 | 1.358 | 0.762
 239 | Hampton             |   1 | 0.597 | 0.799 | 0.780 | 1.306 | 0.750
 240 | UMBC                |   1 | 0.592 | 0.988 | 0.707 | 1.196 | 0.784
 241 | Eastern Mich.       |   1 | 0.569 | 1.122 | 0.804 | 1.413 | 0.975
 242 | Columbia            |   1 | 0.567 | 1.010 | 0.680 | 1.200 | 0.870
 243 | Savannah St.        |   1 | 0.566 | 0.967 | 1.011 | 1.787 | 0.798
 244 | Ohio                |   1 | 0.562 | 0.953 | 0.901 | 1.604 | 0.968
 245 | Green Bay           |   1 | 0.558 | 0.851 | 0.737 | 1.320 | 0.875
 246 | Morehead St.        |   1 | 0.545 | 0.960 | 0.800 | 1.467 | 0.880
 247 | Siena               |   1 | 0.537 | 0.955 | 0.862 | 1.606 | 0.754
 248 | Belmont             |   1 | 0.535 | 1.012 | 0.808 | 1.511 | 0.928
 249 | Valparaiso          |   1 | 0.534 | 1.052 | 0.904 | 1.693 | 0.866
 250 | Army                |   1 | 0.533 | 0.842 | 0.862 | 1.618 | 0.827
 250 | Fairleigh Dickinson |   1 | 0.533 | 0.862 | 0.777 | 1.458 | 0.840
 252 | Fairfield           |   1 | 0.525 | 0.945 | 0.740 | 1.410 | 0.798
 253 | Sacred Heart        |   1 | 0.513 | 0.918 | 0.542 | 1.056 | 0.867
 254 | North Dakota        |   1 | 0.510 | 0.931 | 0.840 | 1.647 | 0.969
 255 | Yale                |   1 | 0.482 | 1.120 | 0.612 | 1.270 | 0.857
 256 | Austin Peay         |   1 | 0.458 | 1.015 | 0.949 | 2.071 | 0.933
 257 | Cornell             |   1 | 0.454 | 1.167 | 0.831 | 1.830 | 0.826
 258 | Wagner              |   1 | 0.438 | 1.073 | 0.613 | 1.400 | 0.818
 259 | Houston Baptist     |   1 | 0.437 | 1.002 | 0.740 | 1.693 | 0.912
 260 | Rider               |   1 | 0.426 | 1.216 | 0.701 | 1.647 | 0.787
 261 | Delaware St.        |   1 | 0.423 | 0.981 | 0.814 | 1.927 | 0.728
 262 | N.C. Central        |   1 | 0.418 | 0.993 | 0.669 | 1.600 | 0.778
 263 | Alabama St.         |   1 | 0.415 | 1.027 | 0.750 | 1.809 | 0.778
 264 | N.C. A&T            |   1 | 0.389 | 1.113 | 0.653 | 1.682 | 0.756
 264 | Florida A&M         |   1 | 0.389 | 1.071 | 0.583 | 1.501 | 0.909
 266 | Mt. St. Mary's      |   1 | 0.388 | 0.965 | 0.677 | 1.747 | 0.847
 267 | Jackson St.         |   1 | 0.380 | 1.065 | 0.661 | 1.737 | 0.744
 268 | Holy Cross          |   1 | 0.376 | 0.886 | 0.577 | 1.535 | 0.795
 269 | Tennessee St.       |   1 | 0.374 | 0.986 | 0.671 | 1.795 | 0.929
 270 | Iona                |   1 | 0.371 | 0.876 | 0.577 | 1.555 | 0.830
 271 | Alabama A&M         |   1 | 0.362 | 1.031 | 0.775 | 2.143 | 0.663
 272 | Detroit             |   1 | 0.356 | 1.255 | 0.574 | 1.614 | 0.861
 273 | Incarnate Word      |   1 | 0.355 | 1.094 | 0.539 | 1.518 | 0.869
 274 | Quinnipiac          |   1 | 0.348 | 1.024 | 0.677 | 1.943 | 0.803
 275 | Texas Southern      |   1 | 0.347 | 1.013 | 0.566 | 1.631 | 0.723
 276 | Prairie View        |   1 | 0.321 | 0.990 | 0.607 | 1.892 | 0.679
 277 | Howard              |   1 | 0.315 | 1.089 | 0.662 | 2.100 | 0.779
 278 | Norfolk St.         |   1 | 0.314 | 1.133 | 0.530 | 1.688 | 0.699
 279 | Northern Ky.        |   1 | 0.310 | 1.118 | 0.656 | 2.114 | 0.987
 280 | Mississippi Val.    |   1 | 0.306 | 1.057 | 0.573 | 1.872 | 0.862
 281 | Rhode Island        |   1 | 0.300 | 1.062 | 0.558 | 1.862 | 0.927
 282 | Grambling           |   1 | 0.288 | 0.919 | 0.559 | 1.944 | 0.689
 283 | Southern U.         |   1 | 0.265 | 1.185 | 0.429 | 1.618 | 0.675
 284 | South Carolina St.  |   1 | 0.255 | 0.972 | 0.468 | 1.834 | 0.749
 285 | Niagara             |   1 | 0.254 | 0.924 | 0.424 | 1.671 | 0.832
 286 | Hartford            |   1 | 0.252 | 0.977 | 0.507 | 2.014 | 0.845
 287 | UMES                |   1 | 0.249 | 0.958 | 0.577 | 2.314 | 0.688
 288 | Ark.-Pine Bluff     |   1 | 0.245 | 0.981 | 0.549 | 2.242 | 0.815
 289 | Saint Peter's       |   1 | 0.242 | 1.092 | 0.481 | 1.990 | 0.785
 290 | Morgan St.          |   1 | 0.236 | 0.955 | 0.430 | 1.820 | 0.727
 291 | IPFW                |   1 | 0.222 | 0.896 | 0.379 | 1.706 | 1.022
 292 | Lafayette           |   1 | 0.197 | 1.009 | 0.278 | 1.414 | 0.918
 293 | Coppin St.          |   1 | 0.191 | 1.049 | 0.478 | 2.495 | 0.768
 294 | Alcorn              |   1 | 0.149 | 1.124 | 0.363 | 2.432 | 0.725
(294 rows)

COMMIT
