year	year_id	division_id	team_id	team_name	jersey_number	player_id	player_name	player_url	class_year	position	gp	gs	g	ba	obp	slg	ab	r	h	d	t	tb	hr	rbi	bb	hbp	sf	sh	k	dp	sb	cs	picked
2016	12381	3	4	Adrian	19	1771575	Greco, Rebecca	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12381&stats_player_seq=1771575	Sr	OF	33	33	23	33	3	2	0.929	""	""	""	""	1	""
2016	12381	3	4	Adrian	26	1771617	Sarch, Jessica	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12381&stats_player_seq=1771617	Sr	OF	31	31	32	31	1	""	1.000	""	""	""	""	""	""
2016	12381	3	4	Adrian	4	1771573	DeVore, Karissa	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12381&stats_player_seq=1771573	Sr	INF	31	31	236	31	15	5	0.980	""	""	""	""	2	""
2016	12381	3	4	Adrian	7	1771568	Brandt, Morgan	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12381&stats_player_seq=1771568	Sr	C	31	31	36	31	5	3	0.932	""	2	11	3	""	""
2016	12381	3	4	Adrian	25	1771605	Palumbo, Jessica	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12381&stats_player_seq=1771605	Jr	C	30	30	84	30	30	6	0.950	""	5	12	4	""	""
2016	12381	3	4	Adrian	2	1771620	Van't Land, Taylor	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12381&stats_player_seq=1771620	So	C	30	29	43	29	76	3	0.975	""	""	4	2	3	""
2016	12381	3	4	Adrian	12	1771619	Toles-Burton, K'Ya	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12381&stats_player_seq=1771619	Sr	OF	30	30	30	30	5	2	0.946	""	""	""	""	""	""
2016	12381	3	4	Adrian	42	1771601	Lynch, Krista	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12381&stats_player_seq=1771601	Fr	SP/RP	25	22	34	22	47	7	0.920	""	""	""	""	1	""
2016	12381	3	4	Adrian	20	1771570	Cribbs, Casey	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12381&stats_player_seq=1771570	Fr	INF	24	22	32	22	29	6	0.910	""	""	""	""	2	""
2016	12381	3	4	Adrian	15	1771622	VanRiper, Courtney	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12381&stats_player_seq=1771622	So	INF	19	3	3	3	""	""	1.000	""	""	""	""	""	""
2016	12381	3	4	Adrian	3	1771598	Laws, Macy	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12381&stats_player_seq=1771598	Sr	INF	19	14	20	14	31	4	0.927	""	""	""	""	1	""
2016	12381	3	4	Adrian	30	1771603	Meyer, Kelsey	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12381&stats_player_seq=1771603	Sr	SP/RP	18	17	6	17	24	2	0.938	""	""	20	6	""	""
2016	12381	3	4	Adrian	29	1771600	Lock, Kaitlin	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12381&stats_player_seq=1771600	Sr	SP/RP	17	15	7	15	30	""	1.000	""	""	6	2	1	""
2016	12381	3	4	Adrian	22	1771618	Shellman, Chelsea	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12381&stats_player_seq=1771618	Jr	C	16	3	8	3	""	""	1.000	""	""	""	""	""	""
2016	12381	3	4	Adrian	17	1771615	Reed, Payge	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12381&stats_player_seq=1771615	So	SP/RP	13	4	4	4	8	1	0.923	""	""	1	""	""	""
2016	12381	3	4	Adrian	23	1771572	Derrer, Kellie	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12381&stats_player_seq=1771572	Jr	OF	7	2	2	2	""	1	0.667	""	""	""	""	""	""
2016	12381	3	4	Adrian	27	1771571	Cubberly, Paige	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12381&stats_player_seq=1771571	Fr	SP/RP	7	1	9	1	2	""	1.000	""	""	""	""	""	""
2016	12381	3	4	Adrian	5	1771597	King, Mackenzie	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12381&stats_player_seq=1771597	So	INF	6	2	5	2	1	""	1.000	""	""	""	""	1	""
