year	year_id	division_id	team_id	team_name	jersey_number	player_name	class_year	position	gp	gs	g	ba	obp	slg	ab	r	h	d	t	tb	hr	rbi	bb	hbp	sf	sh	k	dp	sb	cs	picked
2013	11300	2	Abilene Christian	-	Totals	-	-	-	-	 	0.301	0.367	0.429	1,453	289	438	60	10	35	 	 	18	242	141	15	38	218	51	15	5	 	35	12	 	462	312
2013	11300	2	Abilene Christian	-	Opponent Totals	-	-	-	-	 	0.269	0.329	0.406	1,385	208	373	60	6	39	 	4	41	185	87	10	29	235	57	10	4	 	27	8	 	377	389
2013	11300	30123	Academy of Art	-	Totals	-	-	-	-	 	0.268	0.338	0.347	1,300	183	348	50	10	11	 	2	36	144	105	7	33	201	51	23	8	 	37	14	 	409	329
2013	11300	30123	Academy of Art	-	Opponent Totals	-	-	-	-	 	0.312	0.387	0.436	1,339	278	418	64	3	32	 	2	42	239	129	11	45	140	35	19	5	 	79	14	 	401	362
2013	11300	929	Adams St.	-	Totals	-	-	-	-	 	0.303	0.368	0.409	1,136	197	344	52	18	11	 	2	28	178	95	11	41	144	44	10	3	 	83	10	 	410	250
2013	11300	929	Adams St.	-	Opponent Totals	-	-	-	-	 	0.282	0.347	0.388	1,136	191	320	61	6	16	 	1	19	174	98	7	30	198	78	13	5	 	26	14	 	285	324
2013	11300	3	Adelphi	-	Totals	-	-	-	-	 	0.316	0.375	0.423	1,611	277	509	75	7	28	 	4	22	247	138	11	33	246	83	18	4	 	55	19	 	449	386
2013	11300	3	Adelphi	-	Opponent Totals	-	-	-	-	 	0.243	0.328	0.328	1,499	189	364	51	2	24	 	 	35	160	160	9	45	299	101	10	2	 	39	10	 	494	340
2013	11300	10	Ala.-Huntsville	-	Totals	-	-	-	-	 	0.328	0.426	0.489	1,568	410	515	116	15	35	 	 	51	392	220	8	59	191	51	16	3	 	124	12	 	457	403
2013	11300	10	Ala.-Huntsville	-	Opponent Totals	-	-	-	-	 	0.263	0.318	0.370	1,515	174	399	66	6	28	 	 	15	158	108	5	40	246	81	26	16	 	27	8	 	485	367
