year	year_id	division_id	team_id	team_name	jersey_number	player_id	player_name	player_url	class_year	position	gp	gs	g	ba	obp	slg	ab	r	h	d	t	tb	hr	rbi	bb	hbp	sf	sh	k	dp	sb	cs	picked
2017	12580	1	26172	A&M-Corpus Chris	21	1871587	Johnson, Kandace	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12580&stats_player_seq=1871587	Fr	SP/RP	48	48	48	172	23	3	0.985	""	""	48	6	198	5	""
2017	12580	1	26172	A&M-Corpus Chris	27	1526936	Carter, Liz	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12580&stats_player_seq=1526936	Sr	SP	48	48	48	145	57	6	0.971	""	""	43	3	208	8	""
2017	12580	1	26172	A&M-Corpus Chris	22	1639510	Auger, Aspen	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12580&stats_player_seq=1639510	Jr	1B	48	48	48	50	99	11	0.931	""	""	""	""	160	5	""
2017	12580	1	26172	A&M-Corpus Chris	9	1760054	Mitchell, Megan	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12580&stats_player_seq=1760054	So	INF	44	42	42	70	61	13	0.910	""	""	""	""	144	6	""
2017	12580	1	26172	A&M-Corpus Chris	1	1871584	Shaw, Lexi	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12580&stats_player_seq=1871584	Fr	OF	44	43	43	67	4	2	0.973	""	""	""	""	73	""	""
2017	12580	1	26172	A&M-Corpus Chris	6	1760053	Hadd, Candice	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12580&stats_player_seq=1760053	So	INF	44	42	42	69	70	14	0.908	""	""	""	""	153	4	""
2017	12580	1	26172	A&M-Corpus Chris	5	1526930	Griebel, Mackinzee	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12580&stats_player_seq=1526930	Sr	OF	44	44	44	46	3	2	0.961	""	""	""	""	51	""	""
2017	12580	1	26172	A&M-Corpus Chris	3	1639506	Sandoval, Savannah	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12580&stats_player_seq=1639506	Jr	OF	43	38	38	41	2	""	1.000	""	""	""	""	43	""	""
2017	12580	1	26172	A&M-Corpus Chris	8	1639508	Clay, Mariah	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12580&stats_player_seq=1639508	Jr	C	39	36	36	183	11	5	0.975	""	11	80	6	199	1	""
2017	12580	1	26172	A&M-Corpus Chris	17	1871586	Boyd, Lacey	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12580&stats_player_seq=1871586	Fr	INF	38	36	36	78	39	10	0.921	""	6	11	2	127	1	""
2017	12580	1	26172	A&M-Corpus Chris	14	1871585	Richardson, Alexis	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12580&stats_player_seq=1871585	Jr	OF	26	13	13	9	1	1	0.909	""	""	""	""	11	1	""
2017	12580	1	26172	A&M-Corpus Chris	24	1871608	Torres, Jade	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12580&stats_player_seq=1871608	So	OF	13	3	3	""	""	""	""	""	""	""	""	0	""	""
2017	12580	1	2	Abilene Christian	15	1536627	Brown, Taylor	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12580&stats_player_seq=1536627	Sr	OF	55	55	55	63	1	""	1.000	""	""	""	""	64	""	""
2017	12580	1	2	Abilene Christian	8	1759554	Spivey, Alli	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12580&stats_player_seq=1759554	Sr	OF	55	55	55	39	1	4	0.909	""	""	""	""	44	""	""
2017	12580	1	2	Abilene Christian	16	1646638	Barnhill, Brianna	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12580&stats_player_seq=1646638	Jr	OF	55	55	55	419	16	5	0.989	""	""	""	""	440	10	""
2017	12580	1	2	Abilene Christian	3	1646641	Hedrick, Peyton	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12580&stats_player_seq=1646641	Jr	INF	55	55	55	94	146	16	0.938	""	""	""	""	256	7	""
2017	12580	1	2	Abilene Christian	12	1759552	Huff, Casey-May	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12580&stats_player_seq=1759552	Sr	SP	55	55	55	32	108	11	0.927	""	""	""	""	151	2	""
2017	12580	1	2	Abilene Christian	24	1646643	Neese, Holly	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12580&stats_player_seq=1646643	Jr	INF	55	55	55	83	79	8	0.953	""	""	""	""	170	3	""
2017	12580	1	2	Abilene Christian	27	1864931	Hamilton, Braegan	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12580&stats_player_seq=1864931	Jr	OF	55	55	55	68	3	3	0.959	""	""	""	""	74	""	""
2017	12580	1	2	Abilene Christian	7	1646645	Singleton, Kaleigh	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12580&stats_player_seq=1646645	Sr	C	46	45	45	247	26	4	0.986	1	2	51	7	277	""	""
2017	12580	1	2	Abilene Christian	5	1864933	Holman, Sidney	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12580&stats_player_seq=1864933	Fr	SP	43	27	27	6	56	2	0.969	""	""	33	3	64	1	""
2017	12580	1	2	Abilene Christian	18	1536629	Null, Hannah	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12580&stats_player_seq=1536629	Sr	SP	41	27	27	6	22	5	0.848	""	""	28	5	33	""	""
2017	12580	1	2	Abilene Christian	21	1864938	Poullard, Tori	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12580&stats_player_seq=1864938	Fr	INF	37	23	23	16	15	5	0.861	""	""	""	""	36	""	""
2017	12580	1	2	Abilene Christian	11	1864936	Clayton, Blair	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12580&stats_player_seq=1864936	Fr	C	26	13	13	34	3	3	0.925	""	3	3	1	40	""	""
2017	12580	1	2	Abilene Christian	10	1864935	Adair, Caroline	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12580&stats_player_seq=1864935	Fr	OF	25	0	""	1	""	""	1.000	""	""	""	""	1	""	""
2017	12580	1	2	Abilene Christian	0	1646639	Bishoff, Alyson	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12580&stats_player_seq=1646639	Jr	INF	24	10	10	""	""	""	""	""	""	""	""	0	""	""
2017	12580	1	2	Abilene Christian	9	1759553	Johnson, Donelle	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12580&stats_player_seq=1759553	So	C	23	13	13	1	""	1	0.500	""	""	""	""	2	""	""
2017	12580	1	2	Abilene Christian	2	1864930	Matise, Nicole	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12580&stats_player_seq=1864930	Jr	C	16	4	4	19	1	1	0.952	""	2	7	""	21	""	""
2017	12580	1	2	Abilene Christian	23	1646646	Travers, Baylee	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12580&stats_player_seq=1646646	Jr	INF	7	2	2	""	""	""	""	""	""	""	""	0	""	""
2017	12580	1	5	Akron	2	1536576	Fruin, Savannah	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12580&stats_player_seq=1536576	Sr	INF	57	57	57	63	1	4	0.941	""	""	""	""	68	""	""
2017	12580	1	5	Akron	22	1639619	Kirian, Taylor	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12580&stats_player_seq=1639619	Jr	OF	57	57	57	60	4	""	1.000	""	""	""	""	64	""	""
2017	12580	1	5	Akron	33	1639617	Gambone, Caitlin	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12580&stats_player_seq=1639617	Jr	INF	57	57	57	58	128	13	0.935	""	""	""	""	199	7	""
2017	12580	1	5	Akron	7	1766825	Sims, Ashley	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12580&stats_player_seq=1766825	Sr	OF	57	57	57	61	1	5	0.925	""	""	""	""	67	""	""
2017	12580	1	5	Akron	11	1883371	Jones, Jenna	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12580&stats_player_seq=1883371	Jr	SS	54	49	49	60	89	20	0.882	""	""	""	""	169	3	""
2017	12580	1	5	Akron	15	1536577	Nicholas, Alyssa	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12580&stats_player_seq=1536577	Sr	C	53	53	53	221	28	6	0.976	""	15	28	13	255	1	""
2017	12580	1	5	Akron	10	1766826	Tarpley, Anna	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12580&stats_player_seq=1766826	Sr	2B	52	48	48	128	98	8	0.966	""	""	""	""	234	13	""
2017	12580	1	5	Akron	27	1883083	Handley, Lexie	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12580&stats_player_seq=1883083	Fr	P	44	35	35	11	41	8	0.867	""	""	24	10	60	2	""
2017	12580	1	5	Akron	17	1766822	Hysong, Kelly	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12580&stats_player_seq=1766822	So	1B	41	35	35	1	2	""	1.000	""	""	5	2	3	""	""
2017	12580	1	5	Akron	1	1883738	Carter,	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12580&stats_player_seq=1883738	Fr	LF	35	3	3	1	""	""	1.000	""	""	""	""	1	""	""
2017	12580	1	5	Akron	12	1639618	Gillespie, Cassie	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12580&stats_player_seq=1639618	Jr	1B	33	30	30	201	6	3	0.986	""	""	""	""	210	2	""
2017	12580	1	5	Akron	21	1766823	Lakins, Laura	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12580&stats_player_seq=1766823	So	1B	31	27	27	187	8	3	0.985	""	""	""	""	198	15	""
2017	12580	1	5	Akron	4	1766819	Childress, Carley	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12580&stats_player_seq=1766819	Sr	SS	29	28	28	28	20	9	0.842	""	""	""	""	57	""	""
2017	12580	1	5	Akron	28	1766818	Cahill, Caroline	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12580&stats_player_seq=1766818	So	C	24	4	4	50	8	3	0.951	""	3	18	4	61	""	""
2017	12580	1	5	Akron	6	1766817	Best, Nicole	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12580&stats_player_seq=1766817	Jr	RP	21	8	8	3	8	""	1.000	""	""	15	2	11	""	""
