year	year_id	division_id	team_id	team_name	jersey_number	player_name	class_year	position	gp	gs	g	ba	obp	slg	ab	r	h	d	t	tb	hr	rbi	bb	hbp	sf	sh	k	dp	sb	cs	picked
2012	10900	26172	A&M-Corpus Chris	-	Totals	-	-	-	-	 	0.243	0.308	0.288	1,064	99	259	24	1	7	82	""	91	9	3	41	187	49	9	1	""	37	8	""	403	215
2012	10900	26172	A&M-Corpus Chris	-	Opponent Totals	-	-	-	-	 	0.244	0.325	0.322	1,050	155	256	35	4	13	129	0	109	20	6	46	230	67	7	3	0	61	4	0	362	218
2012	10900	5	Akron	-	Totals	-	-	-	-	 	0.304	0.363	0.421	1,398	225	425	65	3	31	190	108	1	27	9	68	243	54	12	4	""	120	40	""	436	313
2012	10900	5	Akron	-	Opponent Totals	-	-	-	-	 	0.282	0.342	0.382	1,461	234	412	58	8	24	194	124	0	12	7	37	206	67	17	6	0	71	10	0	555	268
2012	10900	8	Alabama	-	Totals	-	-	-	-	 	0.310	0.424	0.540	1,736	459	538	85	12	97	422	7	290	72	24	36	362	81	17	6	""	139	27	""	430	423
2012	10900	8	Alabama	-	Opponent Totals	-	-	-	-	 	0.201	0.296	0.308	1,671	177	336	33	5	45	165	4	195	33	5	31	501	120	12	1	0	35	15	0	423	391
2012	10900	6	Alabama A&M	-	Totals	-	-	-	-	 	0.227	0.319	0.282	954	95	217	33	8	1	79	""	95	36	6	37	247	64	5	1	""	37	17	""	264	233
2012	10900	6	Alabama A&M	-	Opponent Totals	-	-	-	-	 	0.329	0.392	0.442	1,059	207	348	57	12	13	178	0	99	22	15	41	158	31	4	0	0	94	14	0	312	258
2012	10900	7	Alabama St.	-	Totals	-	-	-	-	 	0.271	0.336	0.353	1,335	194	362	55	6	14	150	""	97	39	13	27	250	58	13	3	""	62	17	""	388	304
2012	10900	7	Alabama St.	-	Opponent Totals	-	-	-	-	 	0.332	0.412	0.495	1,387	328	460	77	15	40	278	0	170	25	9	24	123	39	12	1	0	57	13	0	461	302
2012	10900	14	Albany (NY)	-	Totals	-	-	-	-	 	0.290	0.360	0.461	1,287	267	373	58	18	42	245	125	5	23	12	23	207	73	12	3	""	94	14	""	409	280
2012	10900	14	Albany (NY)	-	Opponent Totals	-	-	-	-	 	0.220	0.283	0.347	1,226	141	270	41	6	34	127	93	1	17	9	21	346	81	9	3	0	35	1	0	262	347
2012	10900	17	Alcorn	-	Totals	-	-	-	-	 	0.205	0.273	0.254	1,020	98	209	33	4	3	78	""	79	18	4	20	257	68	10	4	""	71	17	""	319	209
2012	10900	17	Alcorn	-	Opponent Totals	-	-	-	-	 	0.342	0.413	0.473	1,147	293	392	54	20	19	247	0	113	38	18	29	109	26	18	4	0	68	13	0	332	294
2012	10900	27	Appalachian St.	-	Totals	-	-	-	-	 	0.293	0.356	0.427	1,321	224	387	57	6	36	192	120	3	15	10	37	212	59	14	4	""	55	13	""	385	318
2012	10900	27	Appalachian St.	-	Opponent Totals	-	-	-	-	 	0.278	0.369	0.430	1,246	235	347	42	3	47	210	162	0	24	12	43	187	46	12	7	0	34	12	0	359	357
2012	10900	29	Arizona	-	Totals	-	-	-	-	 	0.298	0.393	0.504	1,495	327	446	63	2	80	300	198	1	42	9	30	278	97	20	9	""	57	5	""	363	379
2012	10900	29	Arizona	-	Opponent Totals	-	-	-	-	 	0.233	0.341	0.354	1,388	179	323	43	4	39	168	199	1	30	4	30	348	104	15	8	0	26	6	0	375	348
2012	10900	28	Arizona St.	-	Totals	-	-	-	-	 	0.326	0.428	0.548	1,640	432	535	87	5	89	404	288	1	17	17	23	224	73	18	11	""	58	9	""	473	397
2012	10900	28	Arizona St.	-	Opponent Totals	-	-	-	-	 	0.211	0.288	0.318	1,477	135	311	36	3	39	126	140	2	22	5	28	358	97	25	12	0	26	10	0	450	359
2012	10900	2678	Ark.-Pine Bluff	-	Totals	-	-	-	-	 	0.224	0.295	0.298	1,093	113	245	48	3	9	105	""	101	10	2	20	204	68	12	""	""	23	3	""	351	273
2012	10900	2678	Ark.-Pine Bluff	-	Opponent Totals	-	-	-	-	 	0.373	0.450	0.555	1,270	383	474	107	14	32	345	0	163	22	11	22	136	36	7	1	0	75	14	0	317	310
2012	10900	31	Arkansas	-	Totals	-	-	-	-	 	0.248	0.355	0.433	1,434	232	356	67	9	60	209	196	3	43	5	18	320	70	15	5	""	27	16	""	338	411
2012	10900	31	Arkansas	-	Opponent Totals	-	-	-	-	 	0.283	0.351	0.415	1,502	238	425	81	5	36	205	132	19	31	10	45	226	70	14	5	0	66	18	0	472	394
2012	10900	725	Army West Point	-	Totals	-	-	-	-	 	0.280	0.346	0.360	1,542	238	432	65	5	16	197	2	135	25	7	34	205	63	16	4	""	56	10	""	481	404
2012	10900	725	Army West Point	-	Opponent Totals	-	-	-	-	 	0.263	0.344	0.363	1,497	201	393	63	3	27	181	1	164	25	8	47	259	69	13	4	0	30	21	0	387	463
2012	10900	37	Auburn	-	Totals	-	-	-	-	 	0.243	0.333	0.391	1,408	222	342	51	10	46	199	5	140	53	7	46	274	72	21	9	""	31	11	""	401	392
2012	10900	37	Auburn	-	Opponent Totals	-	-	-	-	 	0.204	0.278	0.305	1,384	144	282	46	5	28	129	0	100	45	7	35	332	81	17	10	0	24	18	0	406	349
2012	10900	43	Austin Peay	-	Totals	-	-	-	-	 	0.250	0.311	0.359	1,290	166	323	61	5	23	139	""	95	21	5	44	263	66	10	3	""	32	15	""	396	317
2012	10900	43	Austin Peay	-	Opponent Totals	-	-	-	-	 	0.290	0.365	0.403	1,354	225	392	58	4	29	193	6	148	18	8	38	207	61	16	5	0	61	14	0	415	330
2012	10900	77	BYU	-	Totals	-	-	-	-	 	0.315	0.408	0.446	1,620	354	510	65	9	43	309	3	235	26	10	41	301	88	11	1	""	58	17	""	461	325
2012	10900	77	BYU	-	Opponent Totals	-	-	-	-	 	0.250	0.333	0.369	1,490	197	372	55	3	39	176	2	171	18	6	29	321	58	28	9	1	51	13	0	443	335
2012	10900	94	Bakersfield	-	Totals	-	-	-	-	 	0.275	0.353	0.353	1,330	176	366	44	6	16	157	107	""	56	4	63	230	62	17	6	""	36	18	""	426	313
2012	10900	94	Bakersfield	-	Opponent Totals	-	-	-	-	 	0.325	0.413	0.531	1,404	349	456	78	7	66	314	185	2	37	15	37	133	41	14	5	0	47	12	0	346	460
2012	10900	47	Ball St.	-	Totals	-	-	-	-	 	0.318	0.410	0.543	1,521	368	484	100	16	70	337	217	3	27	10	11	263	70	13	4	""	57	19	""	373	376
2012	10900	47	Ball St.	-	Opponent Totals	-	-	-	-	 	0.256	0.363	0.375	1,389	212	356	61	4	32	188	175	4	63	11	42	219	96	33	8	0	45	14	0	422	404
2012	10900	51	Baylor	-	Totals	-	-	-	-	 	0.267	0.328	0.333	1,463	187	391	52	1	14	155	118	1	23	18	23	237	67	12	3	""	102	12	""	437	406
2012	10900	51	Baylor	-	Opponent Totals	-	-	-	-	 	0.201	0.280	0.304	1,381	135	277	38	6	31	122	124	4	28	1	34	240	74	15	0	0	20	7	0	399	469
2012	10900	14927	Belmont	-	Totals	-	-	-	-	 	0.214	0.299	0.311	1,127	150	241	29	6	23	126	3	113	27	9	30	266	70	8	1	""	42	18	""	327	291
2012	10900	14927	Belmont	-	Opponent Totals	-	-	-	-	 	0.343	0.409	0.482	1,344	335	461	78	5	33	298	1	142	19	16	35	140	44	7	1	0	78	11	0	378	343
2012	10900	61	Bethune-Cookman	-	Totals	-	-	-	-	 	0.287	0.351	0.422	1,553	270	445	83	16	32	233	114	3	48	15	46	233	73	6	1	""	49	8	""	426	438
2012	10900	61	Bethune-Cookman	-	Opponent Totals	-	-	-	-	 	0.306	0.362	0.399	1,603	277	490	56	3	29	246	94	1	55	12	46	131	24	19	2	1	50	16	0	566	388
2012	10900	62	Binghamton	-	Totals	-	-	-	-	 	0.239	0.332	0.398	1,254	178	300	68	7	39	157	1	140	37	6	25	312	100	11	5	""	42	19	""	304	330
2012	10900	62	Binghamton	-	Opponent Totals	-	-	-	-	 	0.260	0.321	0.421	1,330	212	346	55	6	49	186	3	110	15	12	23	269	82	4	3	0	57	10	0	331	356
2012	10900	66	Boise St.	-	Totals	-	-	-	-	 	0.292	0.364	0.434	1,436	250	419	54	6	46	224	140	""	29	9	45	248	73	19	8	""	53	12	""	451	328
2012	10900	66	Boise St.	-	Opponent Totals	-	-	-	-	 	0.250	0.308	0.420	1,415	212	354	57	6	57	195	101	0	21	6	33	299	60	17	8	0	40	13	0	448	303
2012	10900	67	Boston College	-	Totals	-	-	-	-	 	0.259	0.354	0.393	1,303	198	338	57	6	35	173	2	147	46	6	39	294	70	15	6	""	54	19	""	369	309
2012	10900	67	Boston College	-	Opponent Totals	-	-	-	-	 	0.261	0.383	0.416	1,310	243	342	63	7	42	217	1	190	73	7	37	230	57	17	8	0	47	18	0	376	359
2012	10900	68	Boston U.	-	Totals	-	-	-	-	 	0.281	0.340	0.409	1,546	238	434	71	7	38	215	125	1	23	18	39	243	55	10	""	""	57	18	""	462	409
2012	10900	68	Boston U.	-	Opponent Totals	-	-	-	-	 	0.233	0.287	0.325	1,497	135	349	45	7	26	123	84	1	33	9	35	301	71	16	6	0	32	15	0	494	353
2012	10900	71	Bowling Green	-	Totals	-	-	-	-	 	0.240	0.327	0.384	1,479	230	355	63	6	46	193	178	1	17	6	42	302	86	16	7	""	47	8	""	396	410
2012	10900	71	Bowling Green	-	Opponent Totals	-	-	-	-	 	0.253	0.300	0.337	1,512	159	382	56	7	19	145	67	1	37	5	40	240	77	15	6	0	45	18	0	541	337
2012	10900	72	Bradley	-	Totals	-	-	-	-	 	0.246	0.322	0.314	1,348	172	331	38	6	14	136	3	126	28	6	47	291	79	10	3	""	64	13	""	384	340
2012	10900	72	Bradley	-	Opponent Totals	-	-	-	-	 	0.291	0.357	0.435	1,410	224	411	67	11	38	203	4	109	40	10	41	164	60	19	5	0	35	10	0	476	347
2012	10900	80	Brown	-	Totals	-	-	-	-	 	0.255	0.330	0.395	967	130	247	49	1	28	118	93	8	16	4	27	170	33	15	3	""	19	15	""	300	243
2012	10900	80	Brown	-	Opponent Totals	-	-	-	-	 	0.313	0.385	0.500	1,015	213	318	54	8	40	187	107	1	19	13	21	142	30	11	2	0	44	9	0	232	318
2012	10900	81	Bryant	-	Totals	-	-	-	-	 	0.282	0.362	0.435	1,151	206	325	64	5	34	184	129	""	18	6	51	195	61	10	2	""	34	18	""	328	313
2012	10900	81	Bryant	-	Opponent Totals	-	-	-	-	 	0.345	0.422	0.515	1,261	278	435	81	8	39	248	132	0	41	7	45	97	29	10	1	0	47	12	0	397	332
2012	10900	83	Bucknell	-	Totals	-	-	-	-	 	0.210	0.278	0.259	1,069	88	225	26	4	6	65	89	3	11	1	25	172	53	19	15	""	20	7	""	416	238
2012	10900	83	Bucknell	-	Opponent Totals	-	-	-	-	 	0.338	0.410	0.503	1,198	268	405	66	16	33	238	120	2	30	7	35	151	57	7	6	0	68	20	0	357	272
2012	10900	86	Buffalo	-	Totals	-	-	-	-	 	0.265	0.335	0.397	1,187	176	315	54	9	28	154	93	2	34	4	20	185	50	15	5	""	33	14	""	368	298
2012	10900	86	Buffalo	-	Opponent Totals	-	-	-	-	 	0.281	0.410	0.494	1,172	260	329	64	9	56	244	192	1	68	6	21	218	57	8	0	0	49	21	0	226	384
2012	10900	87	Butler	-	Totals	-	-	-	-	 	0.255	0.331	0.367	1,483	207	378	77	3	28	174	142	1	32	12	58	339	79	8	1	""	39	14	""	438	335
2012	10900	87	Butler	-	Opponent Totals	-	-	-	-	 	0.263	0.347	0.367	1,497	231	393	68	8	24	201	158	9	43	14	49	391	108	17	6	0	47	17	0	373	326
2012	10900	101	CSUN	-	Totals	-	-	-	-	 	0.191	0.274	0.258	1,219	99	233	35	1	15	88	5	96	45	4	40	257	61	25	8	""	16	7	""	342	388
2012	10900	101	CSUN	-	Opponent Totals	-	-	-	-	 	0.319	0.402	0.463	1,418	302	452	76	10	36	264	7	154	52	14	32	172	48	23	8	0	49	4	0	499	281
2012	10900	90	Cal Poly	-	Totals	-	-	-	-	 	0.230	0.313	0.312	1,232	129	283	48	4	15	119	2	126	27	8	36	216	71	18	3	""	20	8	""	407	321
2012	10900	90	Cal Poly	-	Opponent Totals	-	-	-	-	 	0.323	0.387	0.472	1,326	260	428	53	8	43	241	9	120	28	16	47	126	23	19	1	0	56	10	0	378	413
2012	10900	97	Cal St. Fullerton	-	Totals	-	-	-	-	 	0.280	0.356	0.389	1,302	218	365	48	9	25	183	119	3	38	9	35	227	63	14	4	""	50	13	""	385	318
2012	10900	97	Cal St. Fullerton	-	Opponent Totals	-	-	-	-	 	0.349	0.409	0.518	1,408	301	492	76	12	46	270	107	1	41	7	35	116	48	29	15	0	28	7	0	431	362
2012	10900	107	California	-	Totals	-	-	-	-	 	0.310	0.416	0.512	1,672	422	519	77	4	84	376	17	276	39	19	24	335	98	17	5	""	95	8	""	430	376
2012	10900	107	California	-	Opponent Totals	-	-	-	-	 	0.197	0.261	0.253	1,525	96	301	31	3	16	90	1	115	18	3	18	497	130	22	8	0	29	14	0	522	196
2012	10900	115	Campbell	-	Totals	-	-	-	-	 	0.284	0.361	0.425	1,493	241	424	72	5	43	224	1	154	31	11	34	339	85	14	7	""	78	21	""	388	348
2012	10900	115	Campbell	-	Opponent Totals	-	-	-	-	 	0.242	0.361	0.348	1,446	231	350	42	9	31	194	3	218	57	11	58	247	68	29	13	0	48	23	0	492	349
2012	10900	116	Canisius	-	Totals	-	-	-	-	 	0.258	0.340	0.342	1,311	177	338	44	9	16	148	1	148	21	12	54	234	71	8	3	""	75	14	""	377	369
2012	10900	116	Canisius	-	Opponent Totals	-	-	-	-	 	0.293	0.361	0.408	1,366	236	400	49	9	30	204	0	125	23	5	33	201	58	11	6	0	60	15	0	436	307
