year	year_id	division_id	team_id	team_name	jersey_number	player_id	player_name	player_url	class_year	position	gp	gs	g	app	gs2	era	ip	h	r	er	bb	so	sho	bf	p_oab	d_allowed	t_allowed	hr_allowed	wp	bk	hb	ibb	inh_run	inh_run_score	sha	sfa	pitches	go	fo	w	l	sv	kl
2016	12381	2	929	Adams St.	4	1764880	Vrabel, Madisen	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12381&stats_player_seq=1764880	So	3B	10	1	10	1	7.88	13.1	24	15	15	7	5	""	69	61	5	2	3	""	""	""	""	3	""	""	11	7	1	""	""	14	18	1	""	""
2016	12381	2	3	Adelphi	16	1645511	Camera, Nicole	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12381&stats_player_seq=1645511	So	INF	57	57	10	""	4.75	17.2	28	15	12	4	15	""	91	86	3	1	4	""	1	""	""	4	""	""	5	3	1	""	""	35	3	1	""	1
2016	12381	2	3	Adelphi	11	1537949	Mapes, Lindsay	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12381&stats_player_seq=1537949	Jr	SP/RP	38	36	38	36	2.13	233.0	195	95	71	98	162	7	1029	877	31	5	11	1	7	""	25	46	9	32	1	""	23	5	1	254	265	22	14	2
2016	12381	2	3	Adelphi	12	1757190	Fealy, Kristin	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12381&stats_player_seq=1757190	Fr	SP/RP	23	21	23	21	3.62	96.2	116	73	50	51	47	2	476	415	16	""	6	1	8	""	4	14	3	7	2	2	4	2	""	147	89	12	7	""
2016	12381	2	3	Adelphi	21	1757194	Vadala, Jessica	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12381&stats_player_seq=1757194	Fr	INF	8	0	8	""	8.08	13.0	16	15	15	11	5	""	75	53	1	""	3	2	1	""	8	3	""	""	3	3	1	2	""	15	18	""	1	""
2016	12381	2	10	Ala.-Huntsville	44	1540905	Harrison, Tyler	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12381&stats_player_seq=1540905	Jr	INF	52	48	35	27	2.24	187.1	169	75	60	32	164	8	782	716	32	1	19	1	10	""	8	26	""	21	9	2	19	6	1	140	246	21	9	2
2016	12381	2	10	Ala.-Huntsville	21	1540901	Glover, Emily	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12381&stats_player_seq=1540901	Jr	INF	34	21	16	14	5.47	48.2	67	52	38	14	30	2	237	212	17	""	8	""	3	""	1	3	""	4	""	""	9	""	1	68	41	5	3	""
2016	12381	2	10	Ala.-Huntsville	24	1763077	Burden, Rachel	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12381&stats_player_seq=1763077	Fr	OF	27	4	4	1	3.50	8.0	9	7	4	7	4	""	42	35	""	""	""	1	2	""	""	""	""	""	1	""	""	""	""	14	5	1	""	""
2016	12381	2	10	Ala.-Huntsville	14	1540900	Doriety, Taylor	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12381&stats_player_seq=1540900	Jr	SP	25	13	14	2	3.04	25.1	29	13	11	12	14	""	117	100	3	""	3	""	4	""	1	3	""	""	15	4	2	2	""	27	31	5	1	""
2016	12381	2	10	Ala.-Huntsville	22	1435998	Jack, Kimberly	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12381&stats_player_seq=1435998	Sr	SP/RP	24	14	23	13	3.10	90.1	113	48	40	15	44	3	411	380	10	""	3	""	2	""	2	9	""	7	15	4	13	1	""	164	53	8	3	2
2016	12381	2	13	Albany St. (GA)	11	1438674	Atkism, Ambrionna	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12381&stats_player_seq=1438674	Sr	INF	51	51	24	23	4.23	134.0	183	132	81	49	42	1	666	584	34	6	16	""	13	2	15	7	""	20	3	1	9	9	""	185	150	8	11	""
2016	12381	2	13	Albany St. (GA)	16	1659746	Massey, Tiffany	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12381&stats_player_seq=1659746	Jr	SP	49	47	30	27	4.04	170.0	186	145	98	81	68	1	798	681	34	4	15	""	30	2	11	12	""	26	3	""	21	4	""	238	173	8	19	""
2016	12381	2	13	Albany St. (GA)	10	1659748	Clemens, Taylor	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12381&stats_player_seq=1659748	So	OF	18	7	5	3	10.28	15.2	38	35	23	18	2	""	105	81	8	2	""	""	11	""	1	1	""	2	""	""	1	4	""	19	20	""	3	""
2016	12381	2	934	Alderson Broaddus	15	1781089	Burger, Brianna	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12381&stats_player_seq=1781089	N/A	1B	39	35	13	5	9.90	41.0	74	61	58	19	8	""	225	197	20	3	3	""	5	""	6	""	""	1	7	2	2	1	""	57	53	1	5	""
2016	12381	2	934	Alderson Broaddus	23	1781091	Davis, Emily	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12381&stats_player_seq=1781091	N/A	P	30	27	29	26	4.27	167.1	217	124	102	30	50	3	774	684	50	10	11	""	10	""	29	7	""	21	""	""	24	7	""	188	241	5	18	""
2016	12381	2	934	Alderson Broaddus	22	1553402	Demps, Shaquila	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12381&stats_player_seq=1553402	Jr	OF	30	10	1	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	1	""	""	""	""	""	""	""	""	""
2016	12381	2	934	Alderson Broaddus	6	1669647	Baker, Ashley	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12381&stats_player_seq=1669647	So	C	30	21	7	4	5.86	14.1	19	15	12	10	9	1	73	58	1	""	1	""	1	""	2	3	""	1	""	""	3	""	""	26	5	2	3	""
2016	12381	2	934	Alderson Broaddus	14	1782677	Myrick, Haleigh	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12381&stats_player_seq=1782677	N/A	P	15	11	15	11	4.73	74.0	95	68	50	25	36	""	362	316	16	2	6	""	19	""	9	14	""	8	3	2	10	2	""	131	47	3	9	""
2016	12381	2	22	American Int'l	14	1557880	Bedard, Jillian	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12381&stats_player_seq=1557880	Jr	SP	26	13	18	13	3.96	76.0	96	62	43	24	32	1	360	322	19	2	4	""	2	""	3	11	""	6	2	1	7	3	1	132	55	5	6	1
2016	12381	2	22	American Int'l	2	1557881	Camargo, Alyssa	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12381&stats_player_seq=1557881	So	SP/RP	21	17	20	17	2.99	107.2	117	60	46	21	99	2	473	435	17	4	11	""	1	""	1	37	""	13	""	""	12	4	""	108	111	8	10	1
2016	12381	2	22	American Int'l	10	1663738	Beliveau, Sarah	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12381&stats_player_seq=1663738	So	SP	16	8	16	8	2.47	68.0	63	40	24	36	57	""	314	264	5	2	2	""	4	1	10	27	""	4	5	2	4	""	""	96	41	4	5	""
2016	12381	2	13028	Anderson (SC)	27	1532077	Pena, Augie	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12381&stats_player_seq=1532077	Jr	SP	46	46	29	16	2.01	136.0	105	49	39	37	164	1	559	500	18	2	16	""	3	1	6	46	""	8	2	""	14	2	""	84	150	12	7	3
2016	12381	2	13028	Anderson (SC)	11	1532074	Rudesheim, Lauren	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12381&stats_player_seq=1532074	Jr	SP	37	22	29	16	2.10	113.1	99	49	34	35	82	1	491	434	17	1	5	""	6	""	9	20	""	8	10	5	10	3	""	138	105	12	7	3
2016	12381	2	13028	Anderson (SC)	30	1763355	Bettis, Randee	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12381&stats_player_seq=1763355	N/A	P	29	19	28	18	3.07	86.2	78	51	38	55	80	1	397	315	11	2	9	""	3	""	8	22	""	3	3	1	18	1	""	75	88	5	7	3
2016	12381	2	25	Angelo St.	20	1535117	Urbany, Kenedy	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12381&stats_player_seq=1535117	Jr	SP/RP	60	60	25	16	3.13	111.2	130	71	50	45	70	1	523	452	18	3	11	1	9	1	10	7	2	7	16	5	11	5	""	146	108	12	5	1
2016	12381	2	25	Angelo St.	8	1651085	Marlett, Brandy	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12381&stats_player_seq=1651085	So	SP/RP	37	29	35	28	2.63	194.0	157	90	73	89	192	5	841	723	31	5	19	""	23	""	15	46	8	19	6	1	12	2	""	143	229	19	11	1
2016	12381	2	25	Angelo St.	10	1752765	Hill, Morgan	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12381&stats_player_seq=1752765	So	SP/RP	37	17	25	15	3.67	89.2	110	63	47	44	66	""	429	375	16	3	7	1	7	""	3	9	4	5	2	1	5	2	""	87	111	5	7	2
2016	12381	2	25	Angelo St.	12	1752766	Adams, Riley	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12381&stats_player_seq=1752766	Fr	SP/RP	30	7	5	1	5.25	10.2	8	9	8	14	3	""	55	41	""	""	1	""	2	""	""	2	""	""	3	3	""	""	""	20	7	1	""	""
2016	12381	2	8411	Ark.-Monticello	4	1654638	Anderson, Skyler	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12381&stats_player_seq=1654638	So	OF	50	37	1	""	10.50	0.2	2	1	1	""	1	""	4	4	1	""	1	""	""	""	""	""	""	""	1	""	""	""	""	""	1	""	""	""
2016	12381	2	8411	Ark.-Monticello	26	1764773	Coleman, Kendra	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12381&stats_player_seq=1764773	Jr	SP/RP	39	35	32	27	3.72	171.1	149	100	91	55	160	4	737	637	19	1	26	""	6	1	24	38	2	18	3	2	17	4	""	102	231	15	13	1
2016	12381	2	8411	Ark.-Monticello	15	1654645	Delafield, Elizabeth	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12381&stats_player_seq=1654645	Sr	SP/RP	26	22	26	21	3.18	114.1	141	74	52	32	38	1	517	467	26	""	10	""	14	""	""	12	""	8	7	3	13	5	""	183	102	9	7	""
2016	12381	2	8411	Ark.-Monticello	20	1654655	Finnigan, Alyson	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12381&stats_player_seq=1654655	So	SP/RP	24	6	22	4	4.71	49.0	63	41	33	23	25	""	237	206	9	2	9	""	1	1	2	8	""	1	18	6	4	2	""	50	67	2	4	4
2016	12381	2	8411	Ark.-Monticello	24	1764771	Pratt, Paisley	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12381&stats_player_seq=1764771	Fr	SP/RP	17	4	14	4	5.47	32.0	41	28	25	14	19	""	158	131	6	""	5	""	2	""	8	4	""	1	9	3	4	1	""	25	48	2	3	""
2016	12381	2	8411	Ark.-Monticello	19	1764770	McWhorter, Mallory	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12381&stats_player_seq=1764770	Jr	SP/RP	11	3	11	2	2.13	23.0	22	11	7	16	20	""	119	93	1	""	""	""	2	""	8	8	1	1	10	5	1	1	""	34	13	1	1	""
2016	12381	2	947	Arkansas Tech	10	1545233	Gum, Jalissa	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12381&stats_player_seq=1545233	Jr	INF	60	58	31	28	0.60	187.1	85	21	16	79	264	11	729	616	8	""	6	4	10	""	14	54	1	18	3	""	20	""	""	105	175	22	4	1
2016	12381	2	947	Arkansas Tech	12	1765207	Goodnight, M.	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12381&stats_player_seq=1765207	N/A	C	50	42	3	""	6.00	7.0	8	6	6	1	2	""	32	29	""	""	2	""	1	""	1	1	""	""	4	""	""	1	""	10	9	1	""	""
2016	12381	2	947	Arkansas Tech	79	1659241	Vaughn, Morgan	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12381&stats_player_seq=1659241	So	SP/RP	32	22	29	19	2.11	112.2	102	47	34	34	97	3	483	438	10	1	2	2	8	""	""	18	1	6	6	2	8	3	""	179	54	15	1	2
2016	12381	2	947	Arkansas Tech	24	1659237	Barker, Kelsie	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12381&stats_player_seq=1659237	Sr	SP	26	5	24	5	1.03	61.0	43	17	9	10	46	1	245	229	4	""	2	1	2	1	""	9	""	1	19	6	6	""	""	69	64	7	2	4
2016	12381	2	947	Arkansas Tech	18	1545339	Clark, Sydnee	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12381&stats_player_seq=1545339	Jr	SP/RP	14	9	12	8	3.58	43.0	39	27	22	55	28	""	229	164	7	""	""	1	1	""	7	15	""	2	3	""	3	""	""	59	34	4	4	""
2016	12381	2	947	Arkansas Tech	9	1766291	Shaffer, Bailey	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12381&stats_player_seq=1766291	N/A	1B	13	0	5	""	3.71	5.2	5	3	3	2	2	""	24	22	1	""	1	""	1	""	""	""	""	""	""	""	""	""	""	5	10	""	""	1
2016	12381	2	33	Armstrong St.	11	1532748	Trzaska, Jane	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12381&stats_player_seq=1532748	Jr	OF	55	54	30	23	1.99	151.1	112	55	43	60	108	5	642	547	15	2	7	""	19	1	16	22	5	16	3	1	15	3	""	216	116	19	5	""
2016	12381	2	33	Armstrong St.	2	1532718	Bates, Tori	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12381&stats_player_seq=1532718	Jr	1B	30	27	30	27	1.52	170.0	144	54	37	36	95	5	688	630	20	2	5	""	4	1	4	28	2	18	""	""	17	1	""	298	86	16	9	""
2016	12381	2	33	Armstrong St.	99	1755854	Duff, Morgan	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12381&stats_player_seq=1755854	Fr	OF	27	5	11	5	2.71	31.0	35	13	12	8	10	1	138	123	5	""	""	""	1	1	4	3	""	1	3	""	2	1	""	37	43	3	1	1
2016	12381	2	33	Armstrong St.	44	1755853	Peebles, Sierra	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12381&stats_player_seq=1755853	Fr	SP/RP	20	4	14	3	2.25	37.1	31	15	12	20	23	1	168	140	6	""	5	""	3	""	6	6	""	1	5	5	2	""	""	54	30	5	""	1
2016	12381	2	35	Ashland	4	1761348	Alley, Sarah	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12381&stats_player_seq=1761348	Sr	SP/RP	51	49	33	16	2.38	159.0	167	71	54	41	116	2	699	632	34	3	2	""	6	""	7	35	1	8	11	7	16	3	""	232	114	17	8	""
2016	12381	2	35	Ashland	9	1761338	Stroe, Hannah	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12381&stats_player_seq=1761338	Fr	SP/RP	36	30	30	22	3.77	96.2	111	66	52	37	41	1	444	396	26	5	5	1	4	1	5	4	""	4	2	1	6	""	""	130	103	6	8	1
2016	12381	2	35	Ashland	17	1447325	Flanigan, Brittany	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12381&stats_player_seq=1447325	Sr	SP/RP	23	16	22	13	4.14	76.0	100	55	45	29	53	""	366	312	19	4	2	1	3	""	5	13	""	4	3	2	17	3	""	119	48	6	6	1
2016	12381	2	35	Ashland	32	1761350	Sgro, Abbie	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12381&stats_player_seq=1761350	Fr	SP/RP	12	4	12	3	5.01	29.1	46	23	21	10	22	""	147	132	5	4	3	""	5	""	3	4	""	1	8	3	2	""	""	25	36	""	1	1
2016	12381	2	36	Assumption	7	1641487	Roy, Kendal	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12381&stats_player_seq=1641487	So	SP	26	21	26	21	2.82	136.1	173	66	55	19	77	3	611	564	26	4	8	""	1	""	6	21	""	15	7	1	20	2	""	151	170	15	7	1
2016	12381	2	36	Assumption	4	1446465	Underwood, Jess	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12381&stats_player_seq=1446465	Sr	SP	17	11	16	11	4.48	54.2	79	43	35	13	31	1	264	233	10	1	13	""	1	""	3	6	""	1	3	3	13	2	""	64	66	2	7	1
2016	12381	2	36	Assumption	8	1548236	Serating-Ware, Jurnee	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12381&stats_player_seq=1548236	Jr	SP	13	2	13	2	4.02	31.1	46	27	18	8	13	""	162	143	6	""	4	""	1	1	5	6	""	""	12	3	5	1	""	40	37	1	1	""
2016	12381	2	36	Assumption	15	1548232	Olivia, Courtney	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12381&stats_player_seq=1548232	Jr	SP	12	5	12	5	5.43	29.2	52	32	23	10	13	""	153	137	11	3	4	""	4	""	""	1	""	""	6	3	5	1	""	44	28	1	5	""
2016	12381	2	36	Assumption	5	1548231	Harvey, Nicole	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12381&stats_player_seq=1548231	Jr	SP	4	1	4	1	4.20	6.2	15	8	4	4	3	""	39	34	3	1	""	""	""	""	""	1	""	""	3	1	""	1	""	10	6	""	1	""
2016	12381	2	39	Augusta	2	1422551	Deschaine, Paige	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12381&stats_player_seq=1422551	Sr	SP/RP	29	19	28	19	2.78	156.1	120	68	62	61	186	4	670	570	22	1	12	1	13	""	15	24	""	15	10	1	21	2	1	153	121	10	11	2
2016	12381	2	39	Augusta	12	1422555	Birkle, Haley	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12381&stats_player_seq=1422555	Sr	SP	25	16	24	16	3.06	116.2	102	61	51	60	92	4	529	436	16	4	13	1	26	""	18	33	""	13	11	5	13	2	""	103	139	6	13	1
2016	12381	2	39	Augusta	4	1422553	Mills, Kristen	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12381&stats_player_seq=1422553	Jr	SP	14	7	11	7	6.66	27.1	33	28	26	30	15	""	150	109	6	""	1	1	4	1	4	10	""	1	5	4	6	1	""	23	40	1	4	""
2016	12381	2	39	Augusta	21	1749871	Hittinger, Emily	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12381&stats_player_seq=1749871	Fr	SP	12	9	12	9	5.34	39.1	56	32	30	11	6	""	190	172	7	""	2	1	1	""	2	2	""	2	3	3	4	1	""	56	51	1	6	""
2016	12381	2	39	Augusta	10	1637613	Long, Alannah	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12381&stats_player_seq=1637613	Fr	SP/RP	8	5	1	1	10.50	1.1	2	2	2	3	""	""	9	5	1	""	""	""	""	""	""	""	""	""	""	""	1	""	""	4	""	""	""	""
2016	12381	2	41	Augustana (SD)	14	1420600	Pickett, Carley	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12381&stats_player_seq=1420600	Sr	SP/RP	54	54	39	27	2.66	192.1	199	95	73	53	146	6	862	773	28	1	14	2	10	""	22	35	""	17	7	4	10	3	1	270	140	21	9	3
2016	12381	2	41	Augustana (SD)	20	1420578	Koopman, Karlee	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12381&stats_player_seq=1420578	Jr	SP/RP	34	32	31	26	2.24	149.2	163	80	48	46	86	2	671	606	17	""	8	1	17	""	4	30	""	14	5	2	15	""	""	276	59	13	10	1
2016	12381	2	41	Augustana (SD)	28	1754039	Dunnett, Maggie	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12381&stats_player_seq=1754039	Fr	SP/RP	13	2	8	1	5.60	10.0	17	11	8	2	2	""	52	49	2	""	2	1	2	1	1	2	""	""	2	""	""	""	""	6	21	1	""	""
2016	12381	2	30146	Azusa Pacific	10	1444422	Garcia, Narissa	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12381&stats_player_seq=1444422	Sr	SP	32	22	32	22	2.08	151.1	128	58	45	68	114	5	663	572	17	""	10	""	1	""	9	38	""	10	14	6	13	1	""	147	177	15	6	4
2016	12381	2	30146	Azusa Pacific	8	1654544	Davis, Anneliese	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12381&stats_player_seq=1654544	So	SP/RP	29	16	3	""	13.12	2.2	4	5	5	4	3	""	17	12	1	""	""	""	""	""	1	1	""	""	6	4	""	""	""	1	4	""	""	""
2016	12381	2	30146	Azusa Pacific	6	1541371	Xepoleas, Carly	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12381&stats_player_seq=1541371	Jr	SP/RP	29	17	28	17	1.67	117.1	98	46	28	46	76	5	507	445	9	2	4	2	13	""	8	27	""	8	18	7	6	2	""	164	90	16	4	1
2016	12381	2	30146	Azusa Pacific	20	1763953	von Zboray, Ariana	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12381&stats_player_seq=1763953	Jr	SP/RP	26	10	22	9	2.22	63.0	69	22	20	21	40	2	277	249	8	""	2	2	3	1	3	8	""	3	18	7	4	""	""	87	53	9	1	2
2016	12381	2	30146	Azusa Pacific	11	1763949	Mejia, Megan	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12381&stats_player_seq=1763949	Fr	SP/RP	7	4	7	4	2.74	15.1	15	15	6	11	7	""	79	64	5	""	2	1	3	""	3	3	""	""	2	""	""	1	""	15	23	""	""	1
2016	12381	2	2685	BYU-Hawaii	20	1657074	Vasquez, Brittany	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12381&stats_player_seq=1657074	So	SP/RP	42	42	7	2	9.97	19.2	47	34	28	11	5	""	117	99	16	1	2	""	5	""	2	4	""	""	2	""	4	1	""	18	32	""	3	""
2016	12381	2	2685	BYU-Hawaii	19	1752760	Wantz, Meghan	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12381&stats_player_seq=1752760	Jr	SP	28	22	28	22	4.51	135.0	178	124	87	64	45	1	672	576	29	3	17	""	15	1	15	13	""	11	6	2	14	3	""	170	164	3	18	""
2016	12381	2	2685	BYU-Hawaii	11	1657386	Childs, Chelsie	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12381&stats_player_seq=1657386	Sr	SP/RP	20	13	20	13	6.90	69.0	105	78	68	54	5	""	371	292	15	2	10	""	6	""	9	3	""	5	4	3	11	5	""	93	95	5	9	""
2016	12381	2	2685	BYU-Hawaii	25	1539445	Tualau, Pitisi	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12381&stats_player_seq=1539445	Sr	DP	19	6	16	5	5.68	44.1	60	42	36	32	10	""	227	178	12	1	3	""	12	5	6	4	""	""	9	8	5	5	1	42	72	1	3	""
2016	12381	2	49	Barry	7	1301300	Pazienza, Kristina	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12381&stats_player_seq=1301300	Sr	3B	33	32	4	1	2.80	10.0	14	7	4	3	3	""	46	42	""	""	2	""	1	""	""	1	""	1	4	3	1	""	""	15	8	""	1	""
2016	12381	2	49	Barry	25	1748760	Palmeiro, Anieliese	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12381&stats_player_seq=1748760	Fr	SP	29	17	29	17	2.69	127.1	116	65	49	65	64	2	570	480	20	1	15	""	5	2	5	17	""	10	21	8	17	3	""	123	180	11	7	4
2016	12381	2	49	Barry	3	1748754	Duncan, Lynsey	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12381&stats_player_seq=1748754	Fr	SP/RP	28	26	14	6	4.48	50.0	60	46	32	35	11	""	249	199	11	1	4	""	12	2	4	3	""	1	4	3	11	""	""	77	52	1	4	""
2016	12381	2	49	Barry	10	1748756	Santos, Geneva	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12381&stats_player_seq=1748756	So	SP	21	17	21	17	3.24	99.1	99	59	46	71	61	1	471	376	11	""	7	""	9	""	9	24	""	9	6	""	12	3	""	90	127	11	7	1
2016	12381	2	49	Barry	47	1418786	Kent, Alexis	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12381&stats_player_seq=1418786	Sr	C	9	5	1	1	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
2016	12381	2	15646	Barton	3	1761013	Jones, Hannah	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12381&stats_player_seq=1761013	Fr	SP/RP	46	45	24	21	2.92	141.1	162	87	59	36	55	2	647	571	30	4	7	""	1	""	9	22	""	17	""	""	26	5	""	204	154	9	11	""
