year	year_id	division_id	team_id	team_name	jersey_number	player_name	class_year	position	gp	gs	g	ba	obp	slg	ab	r	h	d	t	tb	hr	rbi	bb	hbp	sf	sh	k	dp	sb	cs	picked
2015	12120	30123	Academy of Art	-	Totals	-	-	-	-	 	 	4.29	349.1	401	276	214	189	196	5	1,670	1,414	70	9	28	 	61	4	15	31	5	 	 	 	38	14	 	393	414	 	 	 
2015	12120	30123	Academy of Art	-	Opponent Totals	-	-	-	-	 	 	4.00	350.1	446	257	200	116	145	5	1,648	1,443	84	7	25	 	26	2	32	35	 	 	 	 	43	14	 	440	413	 	 	 
2015	12120	929	Adams St.	-	Totals	-	-	-	-	 	 	4.51	307.0	392	273	198	131	224	4	1,493	1,312	74	23	26	 	16	3	12	74	 	 	 	 	27	11	 	326	339	 	 	 
2015	12120	929	Adams St.	-	Opponent Totals	-	-	-	-	 	 	4.40	303.2	397	284	191	103	194	1	1,463	1,264	73	22	42	 	22	 	19	43	 	 	 	 	57	20	 	351	327	 	 	 
2015	12120	3	Adelphi	-	Totals	-	-	-	-	 	 	2.61	324.1	292	143	121	90	251	9	1,396	1,236	49	6	18	 	11	 	30	67	 	 	 	 	34	6	 	322	365	 	 	 
2015	12120	3	Adelphi	-	Opponent Totals	-	-	-	-	 	 	3.58	322.2	386	210	165	117	161	7	1,502	1,333	64	9	20	 	12	1	22	44	 	 	 	 	14	16	 	390	370	 	 	 
2015	12120	10	Ala.-Huntsville	-	Totals	-	-	-	-	 	 	1.76	369.1	300	119	93	58	233	14	1,496	1,378	31	5	33	 	10	 	19	53	 	 	 	 	36	5	 	460	385	 	 	 
2015	12120	10	Ala.-Huntsville	-	Opponent Totals	-	-	-	-	 	 	4.42	356.2	469	301	225	162	174	2	1,757	1,491	87	6	32	 	25	 	34	42	1	 	 	 	57	11	2	460	370	 	 	 
2015	12120	13	Albany St. (GA)	-	Totals	-	-	-	-	 	 	4.14	262.1	303	228	155	100	120	5	1,253	1,082	58	13	35	 	20	1	32	20	 	 	 	 	28	11	 	376	254	 	 	 
2015	12120	13	Albany St. (GA)	-	Opponent Totals	-	-	-	-	 	 	3.93	267.0	289	187	150	144	233	6	1,245	1,048	53	7	26	 	19	 	15	69	 	 	 	 	29	9	 	298	235	 	 	 
2015	12120	934	Alderson Broaddus	-	Totals	-	-	-	-	 	 	3.55	242.1	302	166	123	82	143	2	1,136	1,009	51	5	15	 	17	 	14	39	 	 	 	 	26	5	 	306	245	 	 	 
2015	12120	934	Alderson Broaddus	-	Opponent Totals	-	-	-	-	 	 	3.70	244.0	300	183	129	89	142	8	1,158	1,025	49	8	17	 	15	 	14	42	 	 	 	 	22	7	1	287	280	 	 	 
2015	12120	22	American Int'l	-	Totals	-	-	-	-	 	 	3.58	201.1	255	151	103	64	138	2	953	855	44	12	12	 	21	 	9	51	1	 	 	 	20	5	 	245	203	 	 	 
2015	12120	22	American Int'l	-	Opponent Totals	-	-	-	-	 	 	2.28	212.0	199	93	69	56	170	7	915	831	39	7	6	 	11	1	15	56	 	 	 	 	10	3	 	222	224	 	 	 
2015	12120	13028	Anderson (SC)	-	Totals	-	-	-	-	 	 	2.39	357.0	325	164	122	94	312	13	1,507	1,360	45	1	45	 	8	5	11	79	 	 	 	 	38	4	 	343	373	 	 	 
2015	12120	13028	Anderson (SC)	-	Opponent Totals	-	-	-	-	 	 	5.03	346.1	440	325	249	193	195	4	1,742	1,474	65	8	58	 	30	1	41	57	5	 	 	 	25	9	 	409	409	 	 	 
2015	12120	25	Angelo St.	-	Totals	-	-	-	-	 	 	3.10	334.1	330	197	148	133	244	9	1,503	1,304	43	5	33	 	31	2	30	62	2	 	 	 	25	10	1	388	331	 	 	 
2015	12120	25	Angelo St.	-	Opponent Totals	-	-	-	-	 	 	4.54	324.0	427	266	210	181	188	2	1,587	1,332	71	12	39	 	35	 	20	57	2	 	 	 	47	7	 	381	337	 	 	 
2015	12120	8411	Ark.-Monticello	-	Totals	-	-	-	-	 	 	4.27	317.2	466	247	194	61	161	5	1,511	1,393	50	7	41	 	20	1	17	45	 	 	 	 	32	8	 	321	437	 	 	 
2015	12120	8411	Ark.-Monticello	-	Opponent Totals	-	-	-	-	 	 	3.84	319.1	368	229	175	126	216	4	1,522	1,343	72	5	43	 	23	 	36	51	1	 	 	 	10	7	 	284	433	 	 	 
2015	12120	947	Arkansas Tech	-	Totals	-	-	-	-	 	 	3.28	416.2	425	235	195	198	257	6	1,923	1,631	46	4	28	 	28	 	46	80	2	 	 	 	39	8	1	580	361	 	 	 
2015	12120	947	Arkansas Tech	-	Opponent Totals	-	-	-	-	 	 	4.96	406.2	532	364	288	171	247	3	1,977	1,730	77	10	82	 	28	1	29	56	5	 	 	 	40	7	 	477	454	 	 	 
2015	12120	33	Armstrong	-	Totals	-	-	-	-	 	 	3.34	312.2	337	206	149	115	211	5	1,425	1,243	49	3	26	 	35	 	18	54	1	 	 	 	38	10	 	467	229	 	 	 
2015	12120	33	Armstrong	-	Opponent Totals	-	-	-	-	 	 	6.01	304.0	461	304	261	180	189	2	1,590	1,338	59	10	50	 	19	1	22	48	7	 	 	 	37	13	 	341	352	 	 	 
2015	12120	35	Ashland	-	Totals	-	-	-	-	 	 	2.44	324.1	303	151	113	119	225	11	1,409	1,236	54	8	17	 	24	 	15	61	 	 	 	 	32	6	1	423	276	 	 	 
2015	12120	35	Ashland	-	Opponent Totals	-	-	-	-	 	 	4.60	309.0	435	288	203	134	130	2	1,542	1,319	78	16	30	 	28	 	12	30	3	 	 	 	65	12	 	415	334	 	 	 
2015	12120	36	Assumption	-	Totals	-	-	-	-	 	 	3.59	236.0	291	160	121	65	115	5	1,080	976	42	3	29	 	8	1	10	27	 	 	 	 	23	5	1	273	303	 	 	 
2015	12120	36	Assumption	-	Opponent Totals	-	-	-	-	 	 	4.65	234.2	328	219	156	76	136	3	1,142	1,027	71	9	21	 	12	1	10	48	 	 	 	 	16	13	 	308	235	 	 	 
2015	12120	41	Augustana (SD)	-	Totals	-	-	-	-	 	 	1.92	402.0	351	149	110	86	467	19	1,686	1,545	45	5	21	 	17	1	19	105	 	 	 	 	31	5	 	436	271	 	 	 
2015	12120	41	Augustana (SD)	-	Opponent Totals	-	-	-	-	 	 	6.44	376.0	568	412	346	172	241	1	1,956	1,674	91	3	82	 	27	 	62	84	6	 	 	 	30	18	 	456	382	 	 	 
