year	year_id	division_id	team_id	team_name	jersey_number	player_name	class_year	position	gp	gs	g	ba	obp	slg	ab	r	h	d	t	tb	hr	rbi	bb	hbp	sf	sh	k	dp	sb	cs	picked
2017	12580	30135	California Baptist	-	Opponent Totals	-	-	-	-	""	49	0.212	0.275	0.287	1202	96	255	44	2	14	345	2	92	14	90	4	35	238	66	8	2	""	44	7	""	428	288
2017	12580	996	Cameron	-	Totals	-	-	-	-	""	53	0.293	0.383	0.467	1387	289	407	75	14	46	648	1	188	21	253	12	25	203	68	15	7	""	82	32	""	355	405
2017	12580	996	Cameron	-	Opponent Totals	-	-	-	-	""	53	0.315	0.372	0.465	1421	242	447	79	12	37	661	""	114	20	219	8	50	154	61	20	7	""	38	11	""	436	394
2017	12580	1000	Carson-Newman	-	Totals	-	-	-	-	""	56	0.308	0.407	0.457	1456	324	449	77	13	38	666	1	179	70	295	12	40	189	68	16	5	""	35	7	""	388	421
2017	12580	1000	Carson-Newman	-	Opponent Totals	-	-	-	-	""	56	0.215	0.281	0.305	1358	135	292	47	9	19	414	1	100	28	122	7	31	375	68	14	7	""	18	18	""	327	345
2017	12580	1001	Catawba	-	Totals	-	-	-	-	""	51	0.282	0.353	0.370	1303	184	367	62	7	13	482	""	128	21	163	10	46	150	47	20	8	""	29	5	""	415	382
2017	12580	1001	Catawba	-	Opponent Totals	-	-	-	-	""	51	0.326	0.403	0.486	1376	306	449	82	12	38	669	""	155	32	276	14	50	168	57	13	6	""	74	10	""	396	355
2017	12580	30124	Cedarville	-	Totals	-	-	-	-	""	53	0.317	0.374	0.427	1475	273	468	84	12	18	630	""	120	21	244	11	41	172	63	15	5	""	98	16	""	472	344
2017	12580	30124	Cedarville	-	Opponent Totals	-	-	-	-	""	53	0.277	0.337	0.372	1374	196	381	67	9	15	511	""	114	20	169	20	57	198	58	16	7	""	19	19	""	417	398
2017	12580	130	Central Mo.	-	Totals	-	-	-	-	""	55	0.269	0.330	0.352	1426	206	384	62	7	14	502	3	118	14	168	5	42	243	70	11	7	""	74	16	""	446	320
2017	12580	130	Central Mo.	-	Opponent Totals	-	-	-	-	""	55	0.271	0.354	0.368	1425	226	386	50	5	26	524	""	158	30	195	10	41	191	70	25	10	""	51	13	""	470	356
2017	12580	1009	Central Okla.	-	Totals	-	-	-	-	""	59	0.335	0.391	0.526	1611	351	540	105	17	56	847	1	151	9	323	17	41	169	49	17	7	""	59	12	""	432	472
2017	12580	1009	Central Okla.	-	Opponent Totals	-	-	-	-	""	59	0.220	0.292	0.284	1437	119	316	30	4	18	408	3	127	20	102	2	32	327	74	24	17	""	23	12	""	444	343
2017	12580	1010	Central Wash.	-	Totals	-	-	-	-	""	49	0.345	0.411	0.489	1445	331	499	79	3	41	707	1	153	16	292	13	18	154	62	15	6	""	88	18	""	377	369
2017	12580	1010	Central Wash.	-	Opponent Totals	-	-	-	-	""	49	0.289	0.349	0.408	1341	196	387	45	8	33	547	13	102	28	166	9	26	122	33	30	18	""	20	7	""	484	329
2017	12580	1012	Chadron St.	-	Totals	-	-	-	-	""	57	0.287	0.369	0.458	1438	247	412	80	2	54	658	""	149	49	237	19	48	219	65	19	10	""	44	19	""	396	433
2017	12580	1012	Chadron St.	-	Opponent Totals	-	-	-	-	""	57	0.297	0.354	0.431	1525	268	453	79	4	39	657	2	116	24	248	12	52	253	70	9	1	""	60	15	""	394	427
2017	12580	133	Chaminade	-	Totals	-	-	-	-	""	47	0.221	0.326	0.314	1174	130	260	36	2	23	369	1	133	53	107	10	22	231	87	15	4	""	4	2	""	303	370
2017	12580	133	Chaminade	-	Opponent Totals	-	-	-	-	""	47	0.348	0.393	0.509	1345	309	468	79	16	35	684	""	95	18	276	19	25	105	29	13	6	""	83	8	""	349	401
2017	12580	1013	Charleston (WV)	-	Totals	-	-	-	-	""	58	0.320	0.378	0.470	1571	296	502	86	18	38	738	""	128	26	263	12	49	201	42	16	6	""	61	10	""	478	388
2017	12580	1013	Charleston (WV)	-	Opponent Totals	-	-	-	-	""	58	0.243	0.302	0.330	1487	167	361	48	8	22	491	""	97	32	145	4	37	254	70	4	""	""	31	8	""	454	397
2017	12580	21323	Chestnut Hill	-	Totals	-	-	-	-	""	42	0.231	0.311	0.317	1040	121	240	39	6	13	330	""	87	36	104	5	21	230	65	10	6	""	24	11	""	281	273
2017	12580	21323	Chestnut Hill	-	Opponent Totals	-	-	-	-	""	42	0.337	0.380	0.492	1188	227	400	70	5	35	585	""	73	17	202	12	27	159	42	5	2	""	32	2	""	283	326
2017	12580	95	Chico St.	-	Totals	-	-	-	-	""	57	0.290	0.353	0.383	1528	242	443	61	9	21	585	2	115	41	207	11	55	235	60	16	3	""	114	12	""	419	439
2017	12580	95	Chico St.	-	Opponent Totals	-	-	-	-	""	57	0.245	0.315	0.295	1500	156	367	39	2	11	443	""	127	28	131	4	36	235	65	27	11	""	73	12	""	651	218
2017	12580	8875	Chowan	-	Totals	-	-	-	-	""	56	0.294	0.378	0.452	1473	328	433	84	22	35	666	1	167	41	295	13	7	280	36	13	7	""	72	11	""	324	393
2017	12580	8875	Chowan	-	Opponent Totals	-	-	-	-	""	56	0.230	0.288	0.292	1350	144	311	32	9	11	394	1	95	18	130	8	30	481	110	5	1	""	58	9	""	283	268
2017	12580	1015	Christian Bros.	-	Totals	-	-	-	-	""	50	0.233	0.297	0.291	1179	108	275	36	7	6	343	""	94	15	84	7	37	217	45	21	9	""	51	8	""	356	335
2017	12580	1015	Christian Bros.	-	Opponent Totals	-	-	-	-	""	50	0.372	0.416	0.556	1372	354	510	100	12	43	763	1	94	24	327	21	48	141	45	7	""	""	108	16	""	354	372
2017	12580	30058	Claflin	-	Totals	-	-	-	-	""	53	0.331	0.405	0.555	1419	387	469	90	30	56	787	""	155	37	317	20	12	191	40	13	2	""	128	20	""	338	390
2017	12580	30058	Claflin	-	Opponent Totals	-	-	-	-	""	53	0.238	0.384	0.319	1292	269	308	65	3	11	412	""	261	50	182	11	40	348	92	9	1	""	71	12	""	298	321
2017	12580	143	Clarion	-	Totals	-	-	-	-	""	48	0.186	0.248	0.233	1132	87	210	27	3	7	264	""	80	16	71	4	41	291	73	7	5	""	31	6	""	336	303
2017	12580	143	Clarion	-	Opponent Totals	-	-	-	-	""	48	0.326	0.401	0.442	1302	308	425	88	9	15	576	""	146	25	255	13	45	170	54	11	5	""	88	3	""	317	380
2017	12580	144	Clark Atlanta	-	Totals	-	-	-	-	""	45	0.300	0.395	0.443	1116	279	335	61	7	28	494	2	153	30	231	12	40	157	34	8	""	""	67	13	""	304	301
2017	12580	144	Clark Atlanta	-	Opponent Totals	-	-	-	-	""	45	0.343	0.402	0.509	1192	329	409	76	19	28	607	""	107	21	275	17	20	101	22	18	3	""	63	16	""	347	287
2017	12580	1023	Coker	-	Totals	-	-	-	-	""	58	0.302	0.369	0.449	1559	328	471	88	12	39	700	2	135	37	291	11	37	238	77	16	8	""	66	21	""	442	384
2017	12580	1023	Coker	-	Opponent Totals	-	-	-	-	""	58	0.241	0.304	0.334	1511	166	364	34	2	34	504	""	121	21	147	10	42	274	63	10	4	""	54	6	""	480	387
2017	12580	11403	Colo. Christian	-	Totals	-	-	-	-	""	52	0.313	0.397	0.461	1401	269	438	77	13	35	646	""	143	57	245	8	22	189	72	25	7	""	76	21	""	408	337
2017	12580	11403	Colo. Christian	-	Opponent Totals	-	-	-	-	""	52	0.298	0.367	0.431	1394	248	415	82	7	30	601	""	115	43	229	9	24	238	77	15	3	""	45	16	""	338	384
2017	12580	155	Colo. Sch. of Mines	-	Totals	-	-	-	-	""	47	0.309	0.368	0.430	1329	240	411	72	14	20	571	""	88	42	215	12	32	182	49	10	2	""	74	4	""	419	315
2017	12580	155	Colo. Sch. of Mines	-	Opponent Totals	-	-	-	-	""	47	0.256	0.329	0.365	1229	150	315	53	4	24	448	""	104	33	130	7	27	136	53	26	10	""	54	9	""	398	382
2017	12580	11416	Colorado Mesa	-	Totals	-	-	-	-	""	56	0.369	0.442	0.588	1450	437	535	91	8	70	852	1	178	37	403	30	49	134	57	14	5	""	91	11	""	453	342
2017	12580	11416	Colorado Mesa	-	Opponent Totals	-	-	-	-	""	56	0.233	0.291	0.340	1275	124	297	52	5	25	434	""	87	20	117	5	24	309	84	14	7	""	27	8	""	289	379
2017	12580	2720	Colorado St.-Pueblo	-	Totals	-	-	-	-	""	48	0.310	0.383	0.467	1252	238	388	69	4	40	585	1	125	31	222	11	29	160	63	15	6	""	44	4	""	369	344
2017	12580	2720	Colorado St.-Pueblo	-	Opponent Totals	-	-	-	-	""	48	0.350	0.411	0.509	1330	296	466	76	6	41	677	""	116	28	275	9	34	152	64	15	5	""	59	11	""	429	274
2017	12580	159	Columbus St.	-	Totals	-	-	-	-	""	54	0.279	0.363	0.422	1465	250	409	58	11	43	618	""	179	22	225	13	35	184	51	22	7	""	78	11	""	393	450
2017	12580	159	Columbus St.	-	Opponent Totals	-	-	-	-	""	54	0.290	0.363	0.410	1464	239	424	57	4	37	600	1	130	43	208	8	43	282	66	18	6	""	57	13	""	415	337
2017	12580	1028	Concord	-	Totals	-	-	-	-	""	58	0.269	0.315	0.357	1567	211	422	70	10	16	560	""	83	26	186	11	61	167	49	12	4	""	38	10	""	573	395
2017	12580	1028	Concord	-	Opponent Totals	-	-	-	-	""	58	0.282	0.347	0.382	1556	222	439	75	3	25	595	""	136	25	199	10	49	156	47	30	15	""	44	3	""	591	378
2017	12580	30199	Concordia (CA)	-	Totals	-	-	-	-	""	53	0.298	0.374	0.413	1447	247	431	56	4	34	597	1	151	31	215	12	49	149	41	19	8	""	75	15	""	423	435
2017	12580	30199	Concordia (CA)	-	Opponent Totals	-	-	-	-	""	53	0.214	0.296	0.290	1391	125	297	43	6	17	403	5	135	31	112	7	29	278	81	11	4	""	42	8	""	401	396
2017	12580	162	Concordia (NY)	-	Totals	-	-	-	-	""	32	0.221	0.257	0.277	852	70	188	30	""	6	236	""	36	7	61	3	15	156	49	6	""	""	3	1	""	283	201
2017	12580	162	Concordia (NY)	-	Opponent Totals	-	-	-	-	""	32	0.299	0.350	0.428	895	157	268	55	6	16	383	""	56	17	134	6	34	100	32	8	""	""	43	9	""	241	276
2017	12580	30200	Concordia Portland	-	Totals	-	-	-	-	""	47	0.291	0.373	0.420	1292	247	376	59	7	31	542	""	151	24	220	11	16	220	65	12	8	""	50	12	""	369	299
2017	12580	30200	Concordia Portland	-	Opponent Totals	-	-	-	-	""	47	0.331	0.395	0.460	1340	296	443	66	4	33	616	""	127	23	268	12	22	127	52	14	12	""	77	8	""	401	329
2017	12580	9081	Concordia-St. Paul	-	Totals	-	-	-	-	""	51	0.294	0.347	0.416	1365	189	401	72	4	29	568	2	103	13	164	10	18	215	73	18	10	""	51	14	""	437	301
2017	12580	9081	Concordia-St. Paul	-	Opponent Totals	-	-	-	-	""	51	0.309	0.387	0.456	1367	269	422	80	8	35	623	3	151	29	227	10	30	169	54	19	9	""	40	19	""	385	366
2017	12580	8935	Converse	-	Totals	-	-	-	-	""	38	0.205	0.279	0.244	921	71	189	23	2	3	225	1	80	15	60	2	33	201	60	11	2	""	14	4	""	279	259
2017	12580	8935	Converse	-	Opponent Totals	-	-	-	-	""	38	0.358	0.394	0.508	1091	255	391	56	16	25	554	2	47	31	215	20	31	83	27	4	2	""	49	12	""	279	340
2017	12580	30221	Davenport	-	Totals	-	-	-	-	""	5	0.315	0.397	0.484	124	28	39	7	1	4	60	""	9	8	25	""	4	18	7	1	1	""	6	5	""	29	35
2017	12580	30221	Davenport	-	Opponent Totals	-	-	-	-	""	5	0.230	0.290	0.365	126	13	29	8	0	3	46	""	10	1	12	1	2	37	7	1	""	""	1	""	""	21	38
