year	year_id	division_id	team_id	team_name	jersey_number	player_id	player_name	player_url	class_year	position	gp	gs	g	ba	obp	slg	ab	r	h	d	t	tb	hr	rbi	bb	hbp	sf	sh	k	dp	sb	cs	picked
2015	12120	3	4	Adrian	1	1321488	Stewart, Brooke	http://stats.ncaa.org/player?game_sport_year_ctl_id=12120&stats_player_seq=1321488	Sr	INF	32	32	13	10	2.21	57.0	54	30	18	9	69	2	247	228	8	 	5	 	2	 	4	16	 	4	1	 	6	 	 	33	67	6	3	 
2015	12120	3	4	Adrian	30	1434168	Meyer, Kelsey	http://stats.ncaa.org/player?game_sport_year_ctl_id=12120&stats_player_seq=1434168	Jr	SP	30	19	26	13	2.90	96.2	109	57	40	52	69	 	461	386	25	 	6	 	6	 	7	17	 	4	1	1	14	2	 	134	70	6	7	2
2015	12120	3	4	Adrian	17	1656396	Reed, Payge	http://stats.ncaa.org/player?game_sport_year_ctl_id=12120&stats_player_seq=1656396	Fr	SP	18	10	12	4	5.87	31.0	45	33	26	23	21	1	163	131	10	2	6	 	3	 	3	5	 	1	 	 	2	4	 	27	40	3	2	 
2015	12120	3	4	Adrian	31	1434190	Lock, Kaitlin	http://stats.ncaa.org/player?game_sport_year_ctl_id=12120&stats_player_seq=1434190	Jr	SP	16	8	16	8	5.70	46.2	73	47	38	14	51	 	234	205	11	1	3	 	7	 	3	16	 	2	7	5	9	3	 	43	41	4	4	 
2015	12120	3	4	Adrian	6	1549635	Jenkins, Katie	http://stats.ncaa.org/player?game_sport_year_ctl_id=12120&stats_player_seq=1549635	So	SP/RP	3	1	3	1	3.82	3.2	8	2	2	2	4	 	20	18	1	 	 	 	2	 	 	1	 	 	1	1	 	 	 	3	3	1	 	 
2015	12120	3	11324	Agnes Scott	1	1320167	Riale, Kat	http://stats.ncaa.org/player?game_sport_year_ctl_id=12120&stats_player_seq=1320167	Sr	C	38	38	 	 	""	 	 	 	 	 	 	 	 	 	 	 	 	4	 	 	 	 	 	4	 	 	 	 	 	 	 	4	4	4
2015	12120	3	11324	Agnes Scott	16	1425898	Arnold, Casey	http://stats.ncaa.org/player?game_sport_year_ctl_id=12120&stats_player_seq=1425898	Jr	SS	38	37	25	18	3.44	110.0	168	76	54	33	66	2	542	476	30	2	3	4	3	 	3	10	 	10	 	 	9	1	 	143	81	9	12	4
2015	12120	3	11324	Agnes Scott	12	1320170	Cain, Tiffany	http://stats.ncaa.org/player?game_sport_year_ctl_id=12120&stats_player_seq=1320170	Sr	RP	38	38	 	 	""	 	 	 	 	 	 	 	 	 	 	 	 	4	 	 	 	 	 	4	 	 	 	 	 	 	 	4	4	4
2015	12120	3	11324	Agnes Scott	2	1320173	Snipes, Megan	http://stats.ncaa.org/player?game_sport_year_ctl_id=12120&stats_player_seq=1320173	Sr	DP	38	38	 	 	""	 	 	 	 	 	 	 	 	 	 	 	 	4	 	 	 	 	 	4	 	 	 	 	 	 	 	4	4	4
2015	12120	3	11324	Agnes Scott	5	1320174	Millikin, Alyssa	http://stats.ncaa.org/player?game_sport_year_ctl_id=12120&stats_player_seq=1320174	Sr	DP	37	37	 	 	""	 	 	 	 	 	 	 	 	 	 	 	 	4	 	 	 	 	 	4	 	 	 	 	 	 	 	4	4	4
