year	year_id	division_id	team_id	team_name	jersey_number	player_id	player_name	player_url	class_year	position	gp	gs	g	ba	obp	slg	ab	r	h	d	t	tb	hr	rbi	bb	hbp	sf	sh	k	dp	sb	cs	picked
2013	11300	3	4	Adrian	1	1321488	Stewart, Brooke	http://stats.ncaa.org/player?game_sport_year_ctl_id=11300&stats_player_seq=1321488	So	INF	30	25	20	19	2.95	128.1	151	78	54	36	104	2	595	533	24	6	6	 	4	 	4	28	 	17	 	 	19	2	1	148	118	12	6	1
2013	11300	3	4	Adrian	30	1434168	Meyer, Kelsey	http://stats.ncaa.org/player?game_sport_year_ctl_id=11300&stats_player_seq=1434168	Fr	SP	24	19	19	17	3.10	115.1	145	94	51	40	88	1	561	493	15	6	7	 	7	 	13	28	 	16	4	1	13	2	 	156	86	7	11	 
2013	11300	3	11324	Agnes Scott	15	1111552	Ennis, Melanie	http://stats.ncaa.org/player?game_sport_year_ctl_id=11300&stats_player_seq=1111552	Sr	OF	31	31	1	 	0.00	2.0	 	 	 	2	 	 	7	5	 	 	 	 	1	1	 	 	 	 	 	 	 	 	 	5	 	 	 	 
2013	11300	3	11324	Agnes Scott	2	1320173	Snipes, Megan	http://stats.ncaa.org/player?game_sport_year_ctl_id=11300&stats_player_seq=1320173	So	DP	29	27	1	1	4.67	3.0	4	4	2	1	1	 	16	15	2	 	 	 	 	 	 	 	 	 	 	 	 	 	 	4	3	1	 	 
2013	11300	3	11324	Agnes Scott	12	1320170	Cain, Tiffany	http://stats.ncaa.org/player?game_sport_year_ctl_id=11300&stats_player_seq=1320170	So	RP	29	22	18	9	4.68	61.1	83	61	41	41	27	 	312	261	12	4	3	 	8	 	4	5	 	4	 	 	6	 	 	84	59	4	6	1
2013	11300	3	11324	Agnes Scott	16	1425898	Arnold, Casey	http://stats.ncaa.org/player?game_sport_year_ctl_id=11300&stats_player_seq=1425898	Fr	SS	27	19	17	8	2.81	77.1	76	39	31	33	35	3	340	299	11	2	3	 	8	 	 	5	 	4	2	1	4	4	 	95	79	9	3	 
2013	11300	3	11324	Agnes Scott	14	1320179	Blattner, Julia	http://stats.ncaa.org/player?game_sport_year_ctl_id=11300&stats_player_seq=1320179	So	SP/RP	22	14	15	10	4.03	57.1	86	44	33	12	27	1	275	255	9	2	5	 	5	 	2	8	 	4	2	2	3	3	 	71	62	5	5	 
2013	11300	3	2798	Albertus Magnus	13	1447551	Medina, Jackie	http://stats.ncaa.org/player?game_sport_year_ctl_id=11300&stats_player_seq=1447551	Fr	SP	31	26	29	25	3.01	174.2	192	120	75	104	113	1	844	707	35	4	9	 	20	1	10	40	 	23	1	 	19	4	 	179	204	11	13	1
2013	11300	3	2798	Albertus Magnus	19	1213776	Manning, Melissa	http://stats.ncaa.org/player?game_sport_year_ctl_id=11300&stats_player_seq=1213776	Jr	OF	15	11	7	6	5.68	40.2	70	42	33	18	8	 	212	192	11	3	 	 	9	 	1	2	 	5	 	 	1	 	 	51	58	3	3	 
2013	11300	3	2798	Albertus Magnus	14	1422710	Green, Amanda	http://stats.ncaa.org/player?game_sport_year_ctl_id=11300&stats_player_seq=1422710	Fr	INF	9	8	8	7	4.30	40.2	62	36	25	17	7	 	203	177	11	3	1	 	5	 	4	2	 	4	 	 	4	1	 	63	41	2	4	 
