year	year_id	division_id	team_id	team_name	jersey_number	player_id	player_name	player_url	class_year	position	gp	gs	g	app	gs2	era	ip	h	r	er	bb	so	sho	bf	p_oab	d_allowed	t_allowed	hr_allowed	wp	bk	hb	ibb	inh_run	inh_run_score	sha	sfa	pitches	go	fo	w	l	sv	kl
2017	12580	1	26172	A&M-Corpus Chris	21	1871587	Johnson, Kandace	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12580&stats_player_seq=1871587	Fr	SP/RP	48	48	22	18	4.82	106.0	163	105	73	37	43	""	539	472	35	3	11	""	7	""	16	17	""	12	3	""	9	5	""	155	100	2	17	""
2017	12580	1	26172	A&M-Corpus Chris	27	1526936	Carter, Liz	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12580&stats_player_seq=1526936	Sr	SP	48	48	36	30	3.36	204.0	201	131	98	78	179	5	913	783	22	6	16	""	25	""	12	58	""	26	8	2	30	10	""	190	232	10	19	""
2017	12580	1	26172	A&M-Corpus Chris	22	1639510	Auger, Aspen	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12580&stats_player_seq=1639510	Jr	1B	48	48	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
2017	12580	1	26172	A&M-Corpus Chris	9	1760054	Mitchell, Megan	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12580&stats_player_seq=1760054	So	INF	44	42	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
2017	12580	1	26172	A&M-Corpus Chris	1	1871584	Shaw, Lexi	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12580&stats_player_seq=1871584	Fr	OF	44	43	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
2017	12580	1	26172	A&M-Corpus Chris	6	1760053	Hadd, Candice	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12580&stats_player_seq=1760053	So	INF	44	42	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
2017	12580	1	26172	A&M-Corpus Chris	5	1526930	Griebel, Mackinzee	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12580&stats_player_seq=1526930	Sr	OF	44	44	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
2017	12580	1	26172	A&M-Corpus Chris	3	1639506	Sandoval, Savannah	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12580&stats_player_seq=1639506	Jr	OF	43	38	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
2017	12580	1	26172	A&M-Corpus Chris	8	1639508	Clay, Mariah	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12580&stats_player_seq=1639508	Jr	C	39	36	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
2017	12580	1	26172	A&M-Corpus Chris	17	1871586	Boyd, Lacey	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12580&stats_player_seq=1871586	Fr	INF	38	36	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
2017	12580	1	26172	A&M-Corpus Chris	14	1871585	Richardson, Alexis	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12580&stats_player_seq=1871585	Jr	OF	26	13	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
2017	12580	1	26172	A&M-Corpus Chris	24	1871608	Torres, Jade	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12580&stats_player_seq=1871608	So	OF	13	3	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
2017	12580	1	2	Abilene Christian	15	1536627	Brown, Taylor	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12580&stats_player_seq=1536627	Sr	OF	55	55	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
2017	12580	1	2	Abilene Christian	8	1759554	Spivey, Alli	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12580&stats_player_seq=1759554	Sr	OF	55	55	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
2017	12580	1	2	Abilene Christian	16	1646638	Barnhill, Brianna	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12580&stats_player_seq=1646638	Jr	OF	55	55	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
2017	12580	1	2	Abilene Christian	3	1646641	Hedrick, Peyton	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12580&stats_player_seq=1646641	Jr	INF	55	55	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
2017	12580	1	2	Abilene Christian	12	1759552	Huff, Casey-May	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12580&stats_player_seq=1759552	Sr	SP	55	55	2	1	2.42	8.2	8	3	3	6	1	""	40	34	""	""	2	""	1	""	""	1	""	""	3	1	""	""	""	11	14	""	""	""
2017	12580	1	2	Abilene Christian	24	1646643	Neese, Holly	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12580&stats_player_seq=1646643	Jr	INF	55	55	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
2017	12580	1	2	Abilene Christian	27	1864931	Hamilton, Braegan	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12580&stats_player_seq=1864931	Jr	OF	55	55	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
2017	12580	1	2	Abilene Christian	7	1646645	Singleton, Kaleigh	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12580&stats_player_seq=1646645	Sr	C	46	45	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
2017	12580	1	2	Abilene Christian	5	1864933	Holman, Sidney	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12580&stats_player_seq=1864933	Fr	SP	43	27	43	27	1.85	207.2	154	84	55	82	165	7	870	768	15	1	11	1	18	1	2	44	""	14	9	6	16	1	1	296	145	21	7	""
2017	12580	1	2	Abilene Christian	18	1536629	Null, Hannah	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12580&stats_player_seq=1536629	Sr	SP	41	27	41	27	2.94	159.1	132	80	67	52	132	3	685	601	18	6	19	1	5	""	11	38	""	10	6	2	17	4	""	162	170	12	15	3
2017	12580	1	2	Abilene Christian	21	1864938	Poullard, Tori	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12580&stats_player_seq=1864938	Fr	INF	37	23	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
2017	12580	1	2	Abilene Christian	6	1864934	Thornton, Mackenzie	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12580&stats_player_seq=1864934	Fr	OF	29	0	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
2017	12580	1	2	Abilene Christian	11	1864936	Clayton, Blair	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12580&stats_player_seq=1864936	Fr	C	26	13	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
