year	year_id	division_id	team_id	team_name	jersey_number	player_id	player_name	player_url	class_year	position	gp	gs	g	ba	obp	slg	ab	r	h	d	t	tb	hr	rbi	bb	hbp	sf	sh	k	dp	sb	cs	picked
2013	11300	2	2	Abilene Christian	17	1311555	Crain, Caitlyn	http://stats.ncaa.org/player?game_sport_year_ctl_id=11300&stats_player_seq=1311555	Sr	C	38	23	38	23	2.74	163.1	160	87	64	31	134	4	709	653	33	4	24	1	6	 	15	37	4	15	15	4	9	1	 	111	235	14	13	5
2013	11300	2	2	Abilene Christian	22	1103778	Hall, Shelby	http://stats.ncaa.org/player?game_sport_year_ctl_id=11300&stats_player_seq=1103778	Sr	SP	24	12	23	12	3.24	84.1	100	55	39	21	45	 	401	352	12	1	7	1	11	 	14	3	 	4	17	10	10	4	 	148	52	9	4	 
2013	11300	2	2	Abilene Christian	21	1215898	Mosely, Peyton	http://stats.ncaa.org/player?game_sport_year_ctl_id=11300&stats_player_seq=1215898	Jr	SP	24	19	24	19	3.86	96.0	113	66	53	35	56	 	442	380	15	1	8	 	10	 	12	17	 	7	7	4	10	5	 	118	102	5	9	 
2013	11300	2	30123	Academy of Art	3	1300786	MacDonald, Haily	http://stats.ncaa.org/player?game_sport_year_ctl_id=11300&stats_player_seq=1300786	So	SP/RP	49	49	14	12	4.55	60.0	84	52	39	19	7	1	294	259	12	 	5	 	4	 	6	3	 	1	4	4	8	2	 	117	48	4	3	 
2013	11300	2	30123	Academy of Art	6	1313065	Glover, Kamyle	http://stats.ncaa.org/player?game_sport_year_ctl_id=11300&stats_player_seq=1313065	So	SP/RP	36	31	1	 	""	""	2	2	 	 	 	 	2	2	 	 	1	 	 	 	 	 	 	 	3	3	 	 	 	 	 	 	 	 
2013	11300	2	30123	Academy of Art	23	1113931	Dauer, Kimberly	http://stats.ncaa.org/player?game_sport_year_ctl_id=11300&stats_player_seq=1113931	Sr	SP/RP	32	27	31	23	3.76	143.1	151	101	77	71	101	1	676	564	26	3	16	 	11	 	19	28	1	15	6	5	19	3	 	118	194	7	16	2
2013	11300	2	30123	Academy of Art	13	1420043	Gill, Shelby	http://stats.ncaa.org/player?game_sport_year_ctl_id=11300&stats_player_seq=1420043	Fr	INF	31	21	20	14	6.89	66.0	126	93	65	26	14	 	379	325	18	 	7	 	3	2	15	2	 	2	6	4	9	4	 	108	63	3	9	 
2013	11300	2	30123	Academy of Art	4	1300785	Valdivia, Kristin	http://stats.ncaa.org/player?game_sport_year_ctl_id=11300&stats_player_seq=1300785	So	SP/RP	21	2	21	 	3.75	46.2	55	30	25	13	18	 	215	189	8	 	3	 	4	 	2	2	1	 	30	13	9	2	 	58	57	3	4	2
2013	11300	2	929	Adams St.	17	1326878	McWilliams, Morgan	http://stats.ncaa.org/player?game_sport_year_ctl_id=11300&stats_player_seq=1326878	So	SP	23	6	21	6	2.67	76.0	65	37	29	35	71	 	336	282	14	1	4	 	4	4	6	28	 	6	3	 	12	1	 	73	77	9	3	2
2013	11300	2	929	Adams St.	88	1326873	Sellars, Kelsey	http://stats.ncaa.org/player?game_sport_year_ctl_id=11300&stats_player_seq=1326873	So	SP	21	20	19	19	2.80	117.2	121	58	47	16	90	2	501	469	22	2	5	 	1	 	9	35	1	14	 	 	6	 	 	93	156	11	5	 
2013	11300	2	929	Adams St.	19	1326874	Hernandez, Linda	http://stats.ncaa.org/player?game_sport_year_ctl_id=11300&stats_player_seq=1326874	So	SP	17	12	14	11	5.28	54.1	85	48	41	17	22	 	270	239	17	1	5	 	1	 	3	10	 	4	1	 	8	3	 	79	53	4	4	 
2013	11300	2	929	Adams St.	8	1326877	Leyba, Michelle	http://stats.ncaa.org/player?game_sport_year_ctl_id=11300&stats_player_seq=1326877	So	SP	7	2	5	2	4.71	16.1	20	21	11	11	6	 	87	72	4	1	1	 	 	 	 	1	 	3	2	 	3	1	 	24	17	 	3	 
2013	11300	2	929	Adams St.	55	1427559	Bretti, Sarah	http://stats.ncaa.org/player?game_sport_year_ctl_id=11300&stats_player_seq=1427559	Fr	SP	5	2	3	 	8.91	11.0	20	16	14	11	4	 	63	50	4	1	 	 	5	 	 	2	 	2	1	1	1	1	 	11	16	 	2	 
2013	11300	2	929	Adams St.	12	1200769	Murphy, Lauren	http://stats.ncaa.org/player?game_sport_year_ctl_id=11300&stats_player_seq=1200769	Fr	SP/RP	3	0	 	 	8.40	5.0	9	11	6	8	5	 	34	24	 	 	1	 	1	 	1	2	 	3	 	 	 	1	 	5	5	 	 	 
2013	11300	2	3	Adelphi	33	1198600	Andrews, Katie	http://stats.ncaa.org/player?game_sport_year_ctl_id=11300&stats_player_seq=1198600	Jr	SP/RP	60	60	10	7	4.51	40.1	46	31	26	20	23	 	201	163	10	1	6	 	1	 	10	4	 	4	1	 	6	2	 	57	41	2	4	 
2013	11300	2	3	Adelphi	36	1302434	Watts, Laurin	http://stats.ncaa.org/player?game_sport_year_ctl_id=11300&stats_player_seq=1302434	Sr	SP	44	29	41	26	2.66	197.1	167	86	75	99	182	5	885	741	25	1	12	3	7	1	17	66	 	21	4	 	22	6	 	187	207	22	6	3
2013	11300	2	3	Adelphi	1	1446439	Kelly, Devon	http://stats.ncaa.org/player?game_sport_year_ctl_id=11300&stats_player_seq=1446439	N/A	P	34	29	32	26	1.81	150.2	151	72	39	41	94	2	662	595	16	 	6	3	 	 	8	31	 	12	2	1	17	1	 	250	92	16	9	 
2013	11300	2	10	Ala.-Huntsville	22	1435998	Jack, Kimberly	http://stats.ncaa.org/player?game_sport_year_ctl_id=11300&stats_player_seq=1435998	Fr	SP/RP	46	6	46	6	2.00	122.1	114	47	35	24	72	3	517	483	14	1	6	5	5	 	 	15	 	4	44	14	8	2	 	204	74	15	7	8
2013	11300	2	10	Ala.-Huntsville	14	1091077	Gilbert, Whitney	http://stats.ncaa.org/player?game_sport_year_ctl_id=11300&stats_player_seq=1091077	Sr	SP/RP	35	29	34	29	2.13	144.1	143	55	44	50	99	4	633	553	25	1	7	3	6	 	10	39	 	8	4	2	18	2	 	179	135	16	7	1
2013	11300	2	10	Ala.-Huntsville	13	1219643	Toler, Whitney	http://stats.ncaa.org/player?game_sport_year_ctl_id=11300&stats_player_seq=1219643	Jr	SP	30	25	30	24	3.62	116.0	142	72	60	34	75	 	533	479	27	4	15	2	2	 	5	27	 	3	6	4	14	1	 	102	158	12	3	 
2013	11300	2	13	Albany St. (GA)	32	1318176	Banks, Kandis	http://stats.ncaa.org/player?game_sport_year_ctl_id=11300&stats_player_seq=1318176	Jr	INF	55	50	2	2	1.17	12.0	10	7	2	6	10	 	54	46	4	 	1	 	5	 	2	 	 	2	 	 	 	 	 	16	7	2	 	 
2013	11300	2	13	Albany St. (GA)	12	1318170	Hicks, Chelsea	http://stats.ncaa.org/player?game_sport_year_ctl_id=11300&stats_player_seq=1318170	So	SP/RP	54	53	20	18	4.27	101.2	117	81	62	48	52	5	475	406	31	2	6	 	7	2	12	18	 	15	1	1	6	3	 	137	96	8	8	 
2013	11300	2	13	Albany St. (GA)	11	1438674	Atkism, Ambrionna	http://stats.ncaa.org/player?game_sport_year_ctl_id=11300&stats_player_seq=1438674	N/A	P	50	44	20	15	2.94	90.1	117	66	38	18	46	1	422	389	18	2	10	2	3	1	6	16	 	11	 	 	6	3	 	122	92	3	9	2
2013	11300	2	13	Albany St. (GA)	6	1438675	Lopez, Alexa	http://stats.ncaa.org/player?game_sport_year_ctl_id=11300&stats_player_seq=1438675	N/A	1B	49	42	34	28	2.93	179.1	193	122	75	68	124	4	817	730	24	5	8	2	6	 	11	31	 	22	5	1	7	1	 	275	98	15	9	 
2013	11300	2	934	Alderson Broaddus	5	1316657	Bodily, Vanessa	http://stats.ncaa.org/player?game_sport_year_ctl_id=11300&stats_player_seq=1316657	Sr	SP/RP	46	46	23	21	3.18	108.0	87	73	49	66	104	5	515	411	6	1	10	 	10	 	17	34	 	12	2	1	17	4	 	108	101	8	12	 
2013	11300	2	934	Alderson Broaddus	2	1316656	Whitney, Hannah	http://stats.ncaa.org/player?game_sport_year_ctl_id=11300&stats_player_seq=1316656	Sr	2B	46	44	19	4	2.17	67.2	79	31	21	21	34	1	315	282	12	 	3	 	2	 	2	7	 	4	17	9	8	2	 	89	67	5	2	 
2013	11300	2	934	Alderson Broaddus	16	1221123	Neace, Ali	http://stats.ncaa.org/player?game_sport_year_ctl_id=11300&stats_player_seq=1221123	Jr	SP/RP	26	22	26	22	2.67	128.1	130	77	49	26	100	3	573	518	10	4	9	 	6	 	9	28	 	13	2	 	18	2	 	141	132	10	10	 
2013	11300	2	22	American Int'l	6	1431974	Malloy, Kelsey	http://stats.ncaa.org/player?game_sport_year_ctl_id=11300&stats_player_seq=1431974	Jr	SP	31	13	31	13	4.57	95.0	134	97	62	32	60	1	487	433	18	1	4	 	7	 	9	15	 	8	14	5	10	1	2	153	61	3	10	2
2013	11300	2	22	American Int'l	13	1094794	Habib, Elizabeth	http://stats.ncaa.org/player?game_sport_year_ctl_id=11300&stats_player_seq=1094794	Sr	SP	22	18	20	17	3.44	95.2	91	75	47	64	86	2	465	372	14	2	15	 	4	1	13	23	 	6	2	1	12	4	 	59	135	9	9	1
2013	11300	2	22	American Int'l	8	1094793	Glikes, Erin	http://stats.ncaa.org/player?game_sport_year_ctl_id=11300&stats_player_seq=1094793	Sr	SP	16	11	16	11	6.00	56.0	94	57	48	15	16	 	283	255	9	2	10	 	1	 	4	5	 	1	3	2	6	3	 	58	88	2	8	 
2013	11300	2	22	American Int'l	18	1431970	Fusek, Brittany	http://stats.ncaa.org/player?game_sport_year_ctl_id=11300&stats_player_seq=1431970	Fr	OF	6	0	3	 	3.50	6.0	3	8	3	7	1	 	34	24	1	 	 	 	3	 	3	1	 	 	 	 	 	 	 	8	9	 	 	 
2013	11300	2	13028	Anderson (SC)	1	1426381	Smith, Bailey	http://stats.ncaa.org/player?game_sport_year_ctl_id=11300&stats_player_seq=1426381	Jr	SP	51	47	28	25	2.53	166.0	166	76	60	27	120	7	707	654	35	5	20	 	2	1	5	25	 	23	2	 	18	3	 	116	251	18	8	 
2013	11300	2	13028	Anderson (SC)	22	1426384	Bell, Lauren	http://stats.ncaa.org/player?game_sport_year_ctl_id=11300&stats_player_seq=1426384	Jr	SP	38	33	32	30	2.71	196.1	178	107	76	86	146	3	881	747	12	2	14	 	20	1	20	19	 	27	1	1	23	4	1	298	115	22	7	 
2013	11300	2	25	Angelo St.	6	1424540	Robinson, Lanie	http://stats.ncaa.org/player?game_sport_year_ctl_id=11300&stats_player_seq=1424540	Fr	3B	55	55	2	1	3.00	7.0	6	3	3	5	1	 	33	25	1	 	1	 	1	 	1	1	 	 	 	 	2	 	 	10	9	1	 	 
2013	11300	2	25	Angelo St.	12	1217973	McKay, Mary Kate	http://stats.ncaa.org/player?game_sport_year_ctl_id=11300&stats_player_seq=1217973	Jr	SP/RP	38	25	38	25	3.98	172.1	237	117	98	59	90	2	834	742	29	3	13	 	17	 	12	29	10	15	18	8	19	2	 	273	137	14	11	2
