year	year_id	division_id	team_id	team_name	jersey_number	player_id	player_name	player_url	class_year	position	gp	gs	g	ba	obp	slg	ab	r	h	d	t	tb	hr	rbi	bb	hbp	sf	sh	k	dp	sb	cs	picked
2014	11640	3	4	Adrian	4	1434163	DeVore, Karissa	http://stats.ncaa.org/player?game_sport_year_ctl_id=11640&stats_player_seq=1434163	So	INF	32	31	32	31	0.400	0.486	0.611	90	18	36	7	 	4	 	11	6	26	2	2	6	2	 	 	 	1	1	 	26	24
2014	11640	3	4	Adrian	00	1321487	Hinojosa, Kaitlyn	http://stats.ncaa.org/player?game_sport_year_ctl_id=11640&stats_player_seq=1321487	Jr	INF	30	29	30	29	0.274	0.333	0.405	84	10	23	6	1	1	 	8	 	14	1	3	8	2	1	1	 	 	 	 	28	26
2014	11640	3	4	Adrian	25	1434188	D'Arcangelo, Kim	http://stats.ncaa.org/player?game_sport_year_ctl_id=11640&stats_player_seq=1434188	So	INF	30	30	30	30	0.195	0.283	0.244	41	5	8	2	 	 	 	5	 	3	 	3	8	2	1	 	 	 	 	 	13	12
2014	11640	3	4	Adrian	26	1434189	Sarch, Jessica	http://stats.ncaa.org/player?game_sport_year_ctl_id=11640&stats_player_seq=1434189	So	OF	30	30	30	30	0.420	0.435	0.446	112	19	47	1	1	 	 	3	 	13	 	1	13	2	1	 	 	6	1	 	28	18
2014	11640	3	4	Adrian	7	1206128	Dewyre, Katie	http://stats.ncaa.org/player?game_sport_year_ctl_id=11640&stats_player_seq=1206128	Sr	OF	29	29	29	29	0.419	0.500	0.488	86	21	36	4	1	 	 	11	3	17	 	3	2	1	2	1	 	2	 	 	31	16
2014	11640	3	4	Adrian	3	1434185	Laws, Macy	http://stats.ncaa.org/player?game_sport_year_ctl_id=11640&stats_player_seq=1434185	So	INF	29	29	29	29	0.179	0.212	0.211	95	16	17	1	1	 	 	4	 	5	 	3	16	3	 	 	 	6	 	 	43	15
2014	11640	3	4	Adrian	17	1434171	Brandt, Morgan	http://stats.ncaa.org/player?game_sport_year_ctl_id=11640&stats_player_seq=1434171	So	C	24	18	24	18	0.217	0.260	0.217	46	7	10	 	 	 	 	3	 	5	1	5	4	1	1	 	 	4	 	 	20	16
2014	11640	3	4	Adrian	19	1434172	Greco, Rebecca	http://stats.ncaa.org/player?game_sport_year_ctl_id=11640&stats_player_seq=1434172	So	OF	24	14	24	14	0.325	0.426	0.425	40	5	13	1	 	1	 	7	 	6	 	1	4	1	 	 	 	 	1	 	8	15
2014	11640	3	4	Adrian	12	1434167	Toles-Burton, K'Ya	http://stats.ncaa.org/player?game_sport_year_ctl_id=11640&stats_player_seq=1434167	So	OF	23	23	23	23	0.328	0.394	0.562	64	10	21	4	1	3	 	5	2	14	 	1	9	3	 	 	 	 	1	 	14	17
2014	11640	3	4	Adrian	2	1206126	Smith, Cassondra	http://stats.ncaa.org/player?game_sport_year_ctl_id=11640&stats_player_seq=1206126	Sr	OF	19	10	19	10	0.207	0.343	0.276	29	4	6	2	 	 	 	6	 	2	 	 	10	4	 	 	 	 	 	 	10	3
2014	11640	3	4	Adrian	30	1434168	Meyer, Kelsey	http://stats.ncaa.org/player?game_sport_year_ctl_id=11640&stats_player_seq=1434168	So	SP	19	12	19	12	0.174	0.240	0.174	23	1	4	 	 	 	 	1	1	1	 	1	8	1	 	 	 	 	 	 	7	4
