year	year_id	division_id	team_id	team_name	jersey_number	player_name	class_year	position	gp	gs	g	ba	obp	slg	ab	r	h	d	t	tb	hr	rbi	bb	hbp	sf	sh	k	dp	sb	cs	picked
2012	10900	26172	A&M-Corpus Chris	-	Totals	-	-	-	-	 	827	372	43	0.965	1	11	61	4	7	""
2012	10900	26172	A&M-Corpus Chris	-	Opponent Totals	-	-	-	-	 	831	398	45	0.965	0	4	37	8	9	0
2012	10900	5	Akron	-	Totals	-	-	-	-	 	1,074	548	80	0.953	2	20	71	10	17	""
2012	10900	5	Akron	-	Opponent Totals	-	-	-	-	 	1,076	526	68	0.959	0	16	120	40	12	0
2012	10900	8	Alabama	-	Totals	-	-	-	-	 	1,353	446	71	0.962	2	9	35	15	12	""
2012	10900	8	Alabama	-	Opponent Totals	-	-	-	-	 	1,268	466	85	0.953	0	16	139	27	17	0
2012	10900	6	Alabama A&M	-	Totals	-	-	-	-	 	761	312	54	0.952	""	16	94	14	4	""
2012	10900	6	Alabama A&M	-	Opponent Totals	-	-	-	-	 	786	301	42	0.963	0	10	37	17	5	0
2012	10900	7	Alabama St.	-	Totals	-	-	-	-	 	961	502	83	0.946	""	18	57	13	12	""
2012	10900	7	Alabama St.	-	Opponent Totals	-	-	-	-	 	1,008	438	67	0.956	0	14	62	17	13	0
2012	10900	14	Albany (NY)	-	Totals	-	-	-	-	 	976	282	40	0.969	1	5	35	1	9	""
2012	10900	14	Albany (NY)	-	Opponent Totals	-	-	-	-	 	950	451	53	0.964	0	10	94	14	12	0
2012	10900	17	Alcorn	-	Totals	-	-	-	-	 	799	347	80	0.935	""	15	68	13	18	""
2012	10900	17	Alcorn	-	Opponent Totals	-	-	-	-	 	839	356	57	0.954	0	11	71	17	10	0
2012	10900	27	Appalachian St.	-	Totals	-	-	-	-	 	938	372	71	0.949	1	15	34	12	12	""
2012	10900	27	Appalachian St.	-	Opponent Totals	-	-	-	-	 	955	397	78	0.945	1	11	55	13	14	0
2012	10900	29	Arizona	-	Totals	-	-	-	-	 	1,106	384	35	0.977	1	12	26	6	15	""
2012	10900	29	Arizona	-	Opponent Totals	-	-	-	-	 	1,060	366	86	0.943	0	10	57	5	20	0
2012	10900	28	Arizona St.	-	Totals	-	-	-	-	 	1,219	478	41	0.976	""	6	26	10	25	""
2012	10900	28	Arizona St.	-	Opponent Totals	-	-	-	-	 	1,138	488	69	0.959	6	24	58	9	18	0
2012	10900	2678	Ark.-Pine Bluff	-	Totals	-	-	-	-	 	809	345	76	0.938	1	19	75	14	7	""
2012	10900	2678	Ark.-Pine Bluff	-	Opponent Totals	-	-	-	-	 	859	356	56	0.956	0	6	23	3	12	0
2012	10900	31	Arkansas	-	Totals	-	-	-	-	 	1,136	490	64	0.962	""	5	66	18	14	""
2012	10900	31	Arkansas	-	Opponent Totals	-	-	-	-	 	1,111	344	46	0.969	1	9	27	16	15	0
2012	10900	725	Army West Point	-	Totals	-	-	-	-	 	1,158	431	61	0.963	""	7	30	21	13	""
2012	10900	725	Army West Point	-	Opponent Totals	-	-	-	-	 	1,133	506	81	0.953	0	11	56	10	16	0
2012	10900	37	Auburn	-	Totals	-	-	-	-	 	1,129	422	60	0.963	""	8	24	18	17	""
2012	10900	37	Auburn	-	Opponent Totals	-	-	-	-	 	1,116	433	56	0.965	0	16	31	11	21	0
