year	year_id	division_id	team_id	team_name	jersey_number	player_id	player_name	player_url	class_year	position	gp	gs	g	ba	obp	slg	ab	r	h	d	t	tb	hr	rbi	bb	hbp	sf	sh	k	dp	sb	cs	picked
2017	12580	2	30093	AUM	11	1865984	Pinholster, Parker	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12580&stats_player_seq=1865984	Fr	INF	43	43	43	75	51	8	0.940	""	""	""	""	134	1	""
2017	12580	2	30093	AUM	8	1865983	Finch, Kaylin	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12580&stats_player_seq=1865983	So	INF	43	43	43	76	49	9	0.933	""	""	""	""	134	3	1
2017	12580	2	30093	AUM	22	1865988	Sparks, Kalee	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12580&stats_player_seq=1865988	Jr	OF	43	42	42	78	3	2	0.976	""	""	""	""	83	1	""
2017	12580	2	30093	AUM	24	1865989	Walker, Jaycie	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12580&stats_player_seq=1865989	Fr	OF	42	42	42	16	""	2	0.889	""	""	1	""	18	""	""
2017	12580	2	30093	AUM	2	1772753	Ragland, Rachel	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12580&stats_player_seq=1772753	Sr	SP	41	38	38	17	25	3	0.933	""	""	15	9	45	1	""
2017	12580	2	30093	AUM	4	1772755	Persinger, Amy	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12580&stats_player_seq=1772755	Jr	OF	40	38	38	47	1	1	0.980	""	""	""	""	49	1	""
2017	12580	2	30093	AUM	1	1772748	Dishman, Sydney	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12580&stats_player_seq=1772748	Sr	1B	37	36	36	177	10	1	0.995	""	""	""	""	188	6	""
2017	12580	2	30093	AUM	20	1772749	Angulo, Sarah	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12580&stats_player_seq=1772749	Sr	C	36	31	31	180	25	3	0.986	""	5	26	12	208	4	""
2017	12580	2	30093	AUM	13	1865986	Hendrix, Christy	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12580&stats_player_seq=1865986	Jr	INF	34	26	26	7	17	3	0.889	""	""	""	""	27	""	""
2017	12580	2	30093	AUM	29	1865990	Krueger, Abby	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12580&stats_player_seq=1865990	Fr	C	34	30	30	81	23	4	0.963	""	1	14	2	108	1	1
