year	year_id	division_id	team_id	team_name	jersey_number	player_id	player_name	player_url	position	class_year	games_played	games_started
2014	11640	2	30123	Academy of Art	34	1212704.0	Cordova, Elyse	http://stats.ncaa.org/player?game_sport_year_ctl_id=11640&stats_player_seq=1212704.0	OF	Sr	50	50
2014	11640	2	30123	Academy of Art	18	1533862.0	Curtis, Hallie	http://stats.ncaa.org/player?game_sport_year_ctl_id=11640&stats_player_seq=1533862.0	OF	Fr	23	0
2014	11640	2	30123	Academy of Art	10	1420042.0	Dickenson, Jasmine	http://stats.ncaa.org/player?game_sport_year_ctl_id=11640&stats_player_seq=1420042.0	INF	Jr	50	50
2014	11640	2	30123	Academy of Art	7	1533860.0	Emerson, Carlee	http://stats.ncaa.org/player?game_sport_year_ctl_id=11640&stats_player_seq=1533860.0	SP	Fr	34	19
2014	11640	2	30123	Academy of Art	5	1420044.0	Gill, Andrea	http://stats.ncaa.org/player?game_sport_year_ctl_id=11640&stats_player_seq=1420044.0	OF	So	25	11
2014	11640	2	30123	Academy of Art	6	1313065.0	Glover, Kamyle	http://stats.ncaa.org/player?game_sport_year_ctl_id=11640&stats_player_seq=1313065.0	SP/RP	Jr	50	49
2014	11640	2	30123	Academy of Art	4	1539931.0	Hernandez, Lexie	http://stats.ncaa.org/player?game_sport_year_ctl_id=11640&stats_player_seq=1539931.0	INF	Fr	49	49
2014	11640	2	30123	Academy of Art	25	1539932.0	Johnson, Jill	http://stats.ncaa.org/player?game_sport_year_ctl_id=11640&stats_player_seq=1539932.0	SP/RP	Jr	31	23
2014	11640	2	30123	Academy of Art	3	1300786.0	MacDonald, Haily	http://stats.ncaa.org/player?game_sport_year_ctl_id=11640&stats_player_seq=1300786.0	OF	Jr	50	50
2014	11640	2	30123	Academy of Art	9	1420041.0	Marin, Jessica	http://stats.ncaa.org/player?game_sport_year_ctl_id=11640&stats_player_seq=1420041.0	C	So	19	4
2014	11640	2	30123	Academy of Art	11	1428137.0	Oldham, Elise	http://stats.ncaa.org/player?game_sport_year_ctl_id=11640&stats_player_seq=1428137.0	INF	So	50	50
2014	11640	2	30123	Academy of Art	21	1533863.0	Peters, Alexa	http://stats.ncaa.org/player?game_sport_year_ctl_id=11640&stats_player_seq=1533863.0	SP/RP	Fr	29	8
2014	11640	2	30123	Academy of Art	1	1212706.0	Stover, Lauren	http://stats.ncaa.org/player?game_sport_year_ctl_id=11640&stats_player_seq=1212706.0	INF	Sr	48	47
2014	11640	2	30123	Academy of Art	16	1300784.0	Thurman, Taylor	http://stats.ncaa.org/player?game_sport_year_ctl_id=11640&stats_player_seq=1300784.0	INF	Jr	50	50
2014	11640	2	30123	Academy of Art	33	1533864.0	West, Jessica	http://stats.ncaa.org/player?game_sport_year_ctl_id=11640&stats_player_seq=1533864.0	INF	Fr	44	40
2014	11640	2	929	Adams St.	3	1200766.0	Archambault, Jennie	http://stats.ncaa.org/player?game_sport_year_ctl_id=11640&stats_player_seq=1200766.0	1B	Jr	38	38
2014	11640	2	929	Adams St.	7	1326879.0	Bedford, Krista	http://stats.ncaa.org/player?game_sport_year_ctl_id=11640&stats_player_seq=1326879.0	SS	So	22	18
2014	11640	2	929	Adams St.	20	1539419.0	Beran, Tessa	http://stats.ncaa.org/player?game_sport_year_ctl_id=11640&stats_player_seq=1539419.0	OF	Fr	3	0
2014	11640	2	929	Adams St.	55	1427559.0	Bretti, Sarah	http://stats.ncaa.org/player?game_sport_year_ctl_id=11640&stats_player_seq=1427559.0	SP	So	3	0
2014	11640	2	929	Adams St.	11	1539682.0	Burns, Emily	http://stats.ncaa.org/player?game_sport_year_ctl_id=11640&stats_player_seq=1539682.0	OF	Fr	32	5
2014	11640	2	929	Adams St.	6		Carrillo, Amanda		OF	So	0	0
2014	11640	2	929	Adams St.	28	1427560.0	Chaney, Casey	http://stats.ncaa.org/player?game_sport_year_ctl_id=11640&stats_player_seq=1427560.0	SS	So	44	43
2014	11640	2	929	Adams St.	13	1332285.0	Connelly, Shaena	http://stats.ncaa.org/player?game_sport_year_ctl_id=11640&stats_player_seq=1332285.0	3B	Jr	1	0
2014	11640	2	929	Adams St.	5	1200767.0	DeLorenzo, Carly	http://stats.ncaa.org/player?game_sport_year_ctl_id=11640&stats_player_seq=1200767.0	OF	Sr	53	53
2014	11640	2	929	Adams St.	30	1539420.0	Dreiling, Jessica	http://stats.ncaa.org/player?game_sport_year_ctl_id=11640&stats_player_seq=1539420.0	OF	Fr	2	0
2014	11640	2	929	Adams St.	15	1544504.0	Dufford, Lezlie	http://stats.ncaa.org/player?game_sport_year_ctl_id=11640&stats_player_seq=1544504.0	PR	N/A	1	0
2014	11640	2	929	Adams St.	21	1326876.0	Dunlap, Mara	http://stats.ncaa.org/player?game_sport_year_ctl_id=11640&stats_player_seq=1326876.0	OF	Jr	52	48
2014	11640	2	929	Adams St.	44	1326869.0	Ecsedy, Erika	http://stats.ncaa.org/player?game_sport_year_ctl_id=11640&stats_player_seq=1326869.0	OF	Jr	52	50
2014	11640	2	929	Adams St.	10	1200768.0	Else, Tayler	http://stats.ncaa.org/player?game_sport_year_ctl_id=11640&stats_player_seq=1200768.0	INF	Jr	34	29
2014	11640	2	929	Adams St.	4	1539421.0	Ensign, Jourdan	http://stats.ncaa.org/player?game_sport_year_ctl_id=11640&stats_player_seq=1539421.0	3B	Jr	17	11
2014	11640	2	929	Adams St.	18	1427561.0	Foster, Mattison	http://stats.ncaa.org/player?game_sport_year_ctl_id=11640&stats_player_seq=1427561.0	C	So	2	2
2014	11640	2	929	Adams St.	14	1539423.0	Griego, Gaby	http://stats.ncaa.org/player?game_sport_year_ctl_id=11640&stats_player_seq=1539423.0	INF	Fr	11	3
2014	11640	2	929	Adams St.	26	1539424.0	Harmon, Marissa	http://stats.ncaa.org/player?game_sport_year_ctl_id=11640&stats_player_seq=1539424.0	C	Fr	4	1
2014	11640	2	929	Adams St.	0	1326870.0	Haugum, Erica	http://stats.ncaa.org/player?game_sport_year_ctl_id=11640&stats_player_seq=1326870.0	C	Jr	50	50
2014	11640	2	929	Adams St.	19	1326874.0	Hernandez, Linda	http://stats.ncaa.org/player?game_sport_year_ctl_id=11640&stats_player_seq=1326874.0	SP	Jr	2	1
2014	11640	2	929	Adams St.	16	1427562.0	Herrera, Melanie	http://stats.ncaa.org/player?game_sport_year_ctl_id=11640&stats_player_seq=1427562.0	OF	So	1	0
2014	11640	2	929	Adams St.	25	1539425.0	Hoffmann, Kaitlin	http://stats.ncaa.org/player?game_sport_year_ctl_id=11640&stats_player_seq=1539425.0	SP	Fr	5	0
2014	11640	2	929	Adams St.	33	1539426.0	Johnson, Kalin	http://stats.ncaa.org/player?game_sport_year_ctl_id=11640&stats_player_seq=1539426.0	OF	Fr	33	6
2014	11640	2	929	Adams St.	24	1539428.0	Kautz, Kelsi	http://stats.ncaa.org/player?game_sport_year_ctl_id=11640&stats_player_seq=1539428.0	1B	Fr	34	28
2014	11640	2	929	Adams St.	8	1326877.0	Leyba, Michelle	http://stats.ncaa.org/player?game_sport_year_ctl_id=11640&stats_player_seq=1326877.0	SP	Jr	8	2
2014	11640	2	929	Adams St.	99	1427563.0	Marquez, Jasmine	http://stats.ncaa.org/player?game_sport_year_ctl_id=11640&stats_player_seq=1427563.0	INF	So	0	0
2014	11640	2	929	Adams St.	99	1544869.0	Marquez,	http://stats.ncaa.org/player?game_sport_year_ctl_id=11640&stats_player_seq=1544869.0	C	N/A	1	1
2014	11640	2	929	Adams St.	9	1427556.0	McDonald, Haley	http://stats.ncaa.org/player?game_sport_year_ctl_id=11640&stats_player_seq=1427556.0	C	So	13	9
2014	11640	2	929	Adams St.	17	1326878.0	McWilliams, Morgan	http://stats.ncaa.org/player?game_sport_year_ctl_id=11640&stats_player_seq=1326878.0	SP	Jr	32	4
2014	11640	2	929	Adams St.	53	1539429.0	Mitts, Makenzy	http://stats.ncaa.org/player?game_sport_year_ctl_id=11640&stats_player_seq=1539429.0	OF	Fr	9	0
2014	11640	2	929	Adams St.	22	1539430.0	Moore, Alexandria	http://stats.ncaa.org/player?game_sport_year_ctl_id=11640&stats_player_seq=1539430.0	OF	Jr	14	4
2014	11640	2	929	Adams St.	2	1427555.0	Mora, Sierra	http://stats.ncaa.org/player?game_sport_year_ctl_id=11640&stats_player_seq=1427555.0	2B	So	30	27
2014	11640	2	929	Adams St.	12	1200769.0	Murphy, Lauren	http://stats.ncaa.org/player?game_sport_year_ctl_id=11640&stats_player_seq=1200769.0	SP/RP	So	0	0
2014	11640	2	929	Adams St.	27	1539681.0	Padilla, Brittney	http://stats.ncaa.org/player?game_sport_year_ctl_id=11640&stats_player_seq=1539681.0	3B	Jr	43	42
2014	11640	2	929	Adams St.	12	1544503.0	Payne,	http://stats.ncaa.org/player?game_sport_year_ctl_id=11640&stats_player_seq=1544503.0	P	N/A	23	9
2014	11640	2	929	Adams St.	77	1539431.0	Prevedel, Kaycee	http://stats.ncaa.org/player?game_sport_year_ctl_id=11640&stats_player_seq=1539431.0	SP	Jr	26	17
2014	11640	2	929	Adams St.	1	1539432.0	Quarrell, Kyanna	http://stats.ncaa.org/player?game_sport_year_ctl_id=11640&stats_player_seq=1539432.0	SS	So	11	5
2014	11640	2	929	Adams St.	31	1539433.0	Reichmuth, Paige	http://stats.ncaa.org/player?game_sport_year_ctl_id=11640&stats_player_seq=1539433.0	INF	Fr	6	0
2014	11640	2	929	Adams St.	32	1539434.0	Rosales, Bryanna	http://stats.ncaa.org/player?game_sport_year_ctl_id=11640&stats_player_seq=1539434.0	OF	Jr	8	4
2014	11640	2	929	Adams St.	88	1326873.0	Sellars, Kelsey	http://stats.ncaa.org/player?game_sport_year_ctl_id=11640&stats_player_seq=1326873.0	SP	Jr	27	20
2014	11640	2	929	Adams St.	29	1544502.0	Tate,	http://stats.ncaa.org/player?game_sport_year_ctl_id=11640&stats_player_seq=1544502.0	PR	N/A	1	0
2014	11640	2	3	Adelphi	33	1198600.0	Andrews, Katie	http://stats.ncaa.org/player?game_sport_year_ctl_id=11640&stats_player_seq=1198600.0	SP/RP	Sr	47	47
2014	11640	2	3	Adelphi	16	1559584.0	Barbaro, Stephanie	http://stats.ncaa.org/player?game_sport_year_ctl_id=11640&stats_player_seq=1559584.0	C	N/A	23	23
