game_id	section_id	team_id	team_name	team_url	period_scores
2076765	0	444	Morehead St.		[1, 0, 0, 0, 0, 0, 3, 4, 8, 0]
2076765	1	695	UT Martin		[0, 0, 0, 0, 0, 0, 0, 0, 3, 1]
2193453	0	275	Harvard		[1, 0, 0, 0, 0, 1, 2, 4, 8, 2]
2193453	1	178	Delaware St.		[4, 0, 0, 0, 0, 0, 1, 5, 9, 1]
1711232	0	513	Notre Dame		[5, 0, 0, 0, 0, 0, 1, 6, 10, 0]
1711232	1	196	East Carolina		[0, 0, 0, 0, 0, 0, 0, 0, 7, 1]
2113877	0	180	Delaware		[0, 1, 0, 0, 0, 1, 0, 2, 6, 1]
2113877	1	254	Georgia St.		[0, 0, 0, 0, 4, 0, 0, 4, 4, 1]
1716554	0	66	Boise St.		[2, 0, 3, 0, 0, 1, 0, 6, 11, 0]
1716554	1	627	San Diego		[0, 0, 0, 3, 5, 0, 0, 8, 11, 1]
1855132	0	191	Drexel		[0, 1, 0, 0, 0, 0, 1, 2, 9, 0]
1855132	1	769	Western Caro.		[0, 0, 0, 1, 2, 0, 0, 3, 7, 0]
1713992	0	732	Utah		[2, 0, 0, 0, 2, 0, 0, 4, 7, 0]
1713992	1	466	Nevada		[3, 0, 0, 1, 0, 2, 0, 6, 10, 0]
2002693	0	244	Furman		[0, 1, 0, 0, 0, 3, 2, 6, 13, 0]
2002693	1	254	Georgia St.		[0, 0, 0, 0, 2, 0, 0, 2, 7, 1]
1708012	0	514	Oakland		[0, 0, 3, 0, 0, 0, 1, 4, 7, 0]
1708012	1	228	Florida A&M		[0, 0, 0, 0, 2, 0, 3, 5, 10, 2]
1880376	0	504	UNI		[0, 0, 0, 1, 0, 0, 0, 1, 4, 2]
1880376	1	428	Minnesota		[1, 0, 0, 0, 0, 2, 0, 3, 2, 1]
1861012	0	660	SIUE		[0, 0, 1, 0, 2, 0, 4, 7, 10, 0]
1861012	1	556	Providence		[0, 0, 0, 0, 0, 0, 0, 0, 4, 1]
1953926	0	370	Loyola Marymount		[0, 0, 1, 2, 2, 2, 0, 7, 10, 1]
1953926	1	94	Bakersfield		[0, 0, 0, 0, 0, 0, 0, 0, 3, 1]
1710072	0	2699	IUPUI		[2, 0, 0, 0, 1, 2, 0, 5, 12, 0]
1710072	1	72	Bradley		[0, 0, 1, 1, 5, 2, 0, 9, 11, 2]
