year	year_id	division_id	team_id	team_name	jersey_number	player_id	player_name	player_url	class_year	position	gp	gs	g	ba	obp	slg	ab	r	h	d	t	tb	hr	rbi	bb	hbp	sf	sh	k	dp	sb	cs	picked
2015	12120	1	26172	A&M-Corpus Chris	29	1306396	Cochran, Mickayla	http://stats.ncaa.org/player?game_sport_year_ctl_id=12120&stats_player_seq=1306396	Sr	OF	49	49	49	49	0.349	0.383	0.414	152	14	53	8	1	 	 	8	1	11	1	1	20	7	2	 	 	8	 	 	49	28
2015	12120	1	26172	A&M-Corpus Chris	7	1427912	Tefft, Dani	http://stats.ncaa.org/player?game_sport_year_ctl_id=12120&stats_player_seq=1427912	Jr	OF	49	48	49	48	0.270	0.288	0.283	159	20	43	2	 	 	 	3	1	11	 	3	10	1	2	 	 	11	1	 	67	31
2015	12120	1	26172	A&M-Corpus Chris	1	1639504	Hernandez, Cosette	http://stats.ncaa.org/player?game_sport_year_ctl_id=12120&stats_player_seq=1639504	Jr	INF	49	49	49	49	0.294	0.347	0.362	160	27	47	7	2	 	 	12	1	9	 	6	11	2	2	 	 	3	5	 	71	28
2015	12120	1	26172	A&M-Corpus Chris	22	1526934	Morse, Brittney	http://stats.ncaa.org/player?game_sport_year_ctl_id=12120&stats_player_seq=1526934	So	C	47	46	47	46	0.349	0.393	0.651	149	25	52	9	 	12	 	11	1	43	2	1	13	2	5	 	 	 	 	 	27	56
2015	12120	1	26172	A&M-Corpus Chris	4	1306393	Galloway, Hayley	http://stats.ncaa.org/player?game_sport_year_ctl_id=12120&stats_player_seq=1306393	Sr	SS	47	47	47	47	0.297	0.333	0.352	128	14	38	5	1	 	 	7	 	13	 	5	16	4	1	 	 	3	3	 	43	35
2015	12120	1	26172	A&M-Corpus Chris	9	1306397	Lyles, Lindsey	http://stats.ncaa.org/player?game_sport_year_ctl_id=12120&stats_player_seq=1306397	Sr	INF	47	47	47	47	0.194	0.235	0.388	129	15	25	7	 	6	 	5	2	20	 	4	22	4	2	 	 	 	 	 	37	43
2015	12120	1	26172	A&M-Corpus Chris	27	1526936	Carter, Liz	http://stats.ncaa.org/player?game_sport_year_ctl_id=12120&stats_player_seq=1526936	So	SP	47	47	47	47	0.243	0.307	0.350	140	12	34	6	 	3	 	11	2	22	 	1	16	2	1	 	 	2	1	 	48	38
2015	12120	1	26172	A&M-Corpus Chris	10	1526931	Mendez, Jessica	http://stats.ncaa.org/player?game_sport_year_ctl_id=12120&stats_player_seq=1526931	So	DP	46	46	46	46	0.240	0.305	0.288	125	14	30	3	 	1	 	9	4	12	3	5	24	3	 	 	 	3	1	 	30	45
2015	12120	1	26172	A&M-Corpus Chris	6	1526930	Griebel, Mackinzee	http://stats.ncaa.org/player?game_sport_year_ctl_id=12120&stats_player_seq=1526930	So	OF	43	40	43	40	0.243	0.281	0.271	107	13	26	1	1	 	 	3	3	1	1	6	12	2	 	 	 	4	 	 	45	27
2015	12120	1	26172	A&M-Corpus Chris	5	1639506	Sandoval, Savannah	http://stats.ncaa.org/player?game_sport_year_ctl_id=12120&stats_player_seq=1639506	Fr	OF	25	10	25	10	0.125	0.222	0.125	24	5	3	 	 	 	 	2	1	1	 	 	4	 	 	 	 	4	1	 	9	8
2015	12120	1	26172	A&M-Corpus Chris	15	1639509	Bressie, Alyson	http://stats.ncaa.org/player?game_sport_year_ctl_id=12120&stats_player_seq=1639509	Jr	INF	20	2	20	2	0.167	0.286	0.417	12	5	2	1	1	 	 	1	1	4	 	 	6	2	 	 	 	 	 	 	3	1
2015	12120	1	26172	A&M-Corpus Chris	8	1639507	Flores, Stephanie	http://stats.ncaa.org/player?game_sport_year_ctl_id=12120&stats_player_seq=1639507	Jr	SP	20	19	20	19	""	""	""	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
2015	12120	1	26172	A&M-Corpus Chris	13	1526932	Blanar, Katie	http://stats.ncaa.org/player?game_sport_year_ctl_id=12120&stats_player_seq=1526932	So	SP	17	7	17	7	0.000	0.333	0.000	2	 	 	 	 	 	 	1	 	 	 	 	 	 	 	 	 	 	 	 	1	1
2015	12120	1	26172	A&M-Corpus Chris	8	1427913	Sorenson, Michelle	http://stats.ncaa.org/player?game_sport_year_ctl_id=12120&stats_player_seq=1427913	Sr	C	15	12	15	12	0.125	0.125	0.125	8	1	1	 	 	 	 	 	 	1	 	 	2	 	 	 	 	 	 	 	4	1
2015	12120	1	26172	A&M-Corpus Chris	17	1639510	Auger, Aspen	http://stats.ncaa.org/player?game_sport_year_ctl_id=12120&stats_player_seq=1639510	So	1B	13	5	13	5	0.095	0.269	0.238	21	2	2	 	 	1	 	3	2	4	 	 	6	 	 	 	 	 	 	 	6	7
