year	year_id	division_id	team_id	team_name	jersey_number	player_id	player_name	player_url	position	class_year	games_played	games_started
2016	12381	3	4	Adrian	21		Belfiori, Kayla		INF	Jr	0	0
2016	12381	3	4	Adrian	7	1771568.0	Brandt, Morgan	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12381&stats_player_seq=1771568.0	C	Sr	8	8
2016	12381	3	4	Adrian	00		Carter, Courtney		OF	So	0	0
2016	12381	3	4	Adrian	20	1771570.0	Cribbs, Casey	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12381&stats_player_seq=1771570.0	INF	Fr	7	7
2016	12381	3	4	Adrian	27	1771571.0	Cubberly, Paige	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12381&stats_player_seq=1771571.0	SP/RP	Fr	1	0
2016	12381	3	4	Adrian	4	1771573.0	DeVore, Karissa	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12381&stats_player_seq=1771573.0	INF	Sr	9	9
2016	12381	3	4	Adrian	23	1771572.0	Derrer, Kellie	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12381&stats_player_seq=1771572.0	OF	Jr	3	0
2016	12381	3	4	Adrian	19	1771575.0	Greco, Rebecca	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12381&stats_player_seq=1771575.0	OF	Sr	9	9
2016	12381	3	4	Adrian	9	1771577.0	Hoffman, Sarah	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12381&stats_player_seq=1771577.0	INF	Fr	3	0
2016	12381	3	4	Adrian	6	1771579.0	Jenkins, Katie	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12381&stats_player_seq=1771579.0	SP/RP	Jr	2	0
2016	12381	3	4	Adrian	33		Kemp, Mikayla		INF	Jr	0	0
2016	12381	3	4	Adrian	5	1771597.0	King, Mackenzie	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12381&stats_player_seq=1771597.0	INF	So	1	1
2016	12381	3	4	Adrian	3	1771598.0	Laws, Macy	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12381&stats_player_seq=1771598.0	INF	Sr	5	4
