year	year_id	division_id	team_id	team_name	jersey_number	player_id	player_name	player_url	position	class_year	games_played	games_started
2013	11300	1	26172	A&M-Corpus Chris	20	1197409.0	Brandenburg, Constance	http://stats.ncaa.org/player?game_sport_year_ctl_id=11300&stats_player_seq=1197409.0	SP	Jr	35	26
2013	11300	1	26172	A&M-Corpus Chris	17	1306392.0	Carroll, Cassie	http://stats.ncaa.org/player?game_sport_year_ctl_id=11300&stats_player_seq=1306392.0	INF	So	38	35
2013	11300	1	26172	A&M-Corpus Chris	29	1306396.0	Cochran, Mickayla	http://stats.ncaa.org/player?game_sport_year_ctl_id=11300&stats_player_seq=1306396.0	OF	So	50	50
2013	11300	1	26172	A&M-Corpus Chris	15	1427914.0	Elicerio, Ashley	http://stats.ncaa.org/player?game_sport_year_ctl_id=11300&stats_player_seq=1427914.0	SP	Fr	30	20
2013	11300	1	26172	A&M-Corpus Chris	4	1306393.0	Galloway, Hayley	http://stats.ncaa.org/player?game_sport_year_ctl_id=11300&stats_player_seq=1306393.0	SS	So	49	48
2013	11300	1	26172	A&M-Corpus Chris	19	1197407.0	Jackson, Jamise	http://stats.ncaa.org/player?game_sport_year_ctl_id=11300&stats_player_seq=1197407.0	1B	Jr	40	25
2013	11300	1	26172	A&M-Corpus Chris	9	1306397.0	Lyles, Lindsey	http://stats.ncaa.org/player?game_sport_year_ctl_id=11300&stats_player_seq=1306397.0	INF	So	46	42
2013	11300	1	26172	A&M-Corpus Chris	21	1101604.0	McKinney, Meagan	http://stats.ncaa.org/player?game_sport_year_ctl_id=11300&stats_player_seq=1101604.0	1B	Sr	50	50
2013	11300	1	26172	A&M-Corpus Chris	11	1306399.0	Perez, Valerie	http://stats.ncaa.org/player?game_sport_year_ctl_id=11300&stats_player_seq=1306399.0	SS	Jr	46	44
2013	11300	1	26172	A&M-Corpus Chris	77	1197410.0	Phillips, Laura	http://stats.ncaa.org/player?game_sport_year_ctl_id=11300&stats_player_seq=1197410.0	C	Jr	38	20
2013	11300	1	26172	A&M-Corpus Chris	25	1306400.0	Potts, Katelyn	http://stats.ncaa.org/player?game_sport_year_ctl_id=11300&stats_player_seq=1306400.0	INF	So	23	7
2013	11300	1	26172	A&M-Corpus Chris	1	1306402.0	Slick, Bethany	http://stats.ncaa.org/player?game_sport_year_ctl_id=11300&stats_player_seq=1306402.0	SP	So	22	9
2013	11300	1	26172	A&M-Corpus Chris	8	1427913.0	Sorenson, Michelle	http://stats.ncaa.org/player?game_sport_year_ctl_id=11300&stats_player_seq=1427913.0	C	So	43	41
2013	11300	1	26172	A&M-Corpus Chris	7	1427912.0	Tefft, Dani	http://stats.ncaa.org/player?game_sport_year_ctl_id=11300&stats_player_seq=1427912.0	OF	Fr	48	48
2013	11300	1	26172	A&M-Corpus Chris	5	1427911.0	Zarzabal, Natalie	http://stats.ncaa.org/player?game_sport_year_ctl_id=11300&stats_player_seq=1427911.0	OF	Fr	40	35
2013	11300	1	5	Akron	28	1320605.0	Allmon, Taryn	http://stats.ncaa.org/player?game_sport_year_ctl_id=11300&stats_player_seq=1320605.0	OF	So	51	51
2013	11300	1	5	Akron	12	1108946.0	Birkhimer, Alissa	http://stats.ncaa.org/player?game_sport_year_ctl_id=11300&stats_player_seq=1108946.0	1B	Sr	50	50
2013	11300	1	5	Akron	3	1427249.0	Conrad, Mackenzie	http://stats.ncaa.org/player?game_sport_year_ctl_id=11300&stats_player_seq=1427249.0	SP	Fr	26	5
2013	11300	1	5	Akron	5	1108947.0	Gleisner, Cassie	http://stats.ncaa.org/player?game_sport_year_ctl_id=11300&stats_player_seq=1108947.0	OF	Sr	51	51
2013	11300	1	5	Akron	7	1427250.0	Hochstetler, Shawna	http://stats.ncaa.org/player?game_sport_year_ctl_id=11300&stats_player_seq=1427250.0	SS	Fr	51	51
2013	11300	1	5	Akron	6	1320606.0	Lash, Lisa	http://stats.ncaa.org/player?game_sport_year_ctl_id=11300&stats_player_seq=1320606.0	3B	So	22	12
2013	11300	1	5	Akron	2	1220249.0	Maurer, Brittany	http://stats.ncaa.org/player?game_sport_year_ctl_id=11300&stats_player_seq=1220249.0	SP	So	0	0
2013	11300	1	5	Akron	33	1320607.0	Montesano, Alex	http://stats.ncaa.org/player?game_sport_year_ctl_id=11300&stats_player_seq=1320607.0	OF	Jr	37	0
2013	11300	1	5	Akron	1	1320608.0	Mountain, Iesha	http://stats.ncaa.org/player?game_sport_year_ctl_id=11300&stats_player_seq=1320608.0	OF	So	30	1
2013	11300	1	5	Akron	15	1320609.0	Nester, Keelia	http://stats.ncaa.org/player?game_sport_year_ctl_id=11300&stats_player_seq=1320609.0	C	So	29	24
2013	11300	1	5	Akron	18	1427251.0	Pond, Erin	http://stats.ncaa.org/player?game_sport_year_ctl_id=11300&stats_player_seq=1427251.0	SP	Fr	36	24
2013	11300	1	5	Akron	32	1320610.0	Ratcliffe, Rachael	http://stats.ncaa.org/player?game_sport_year_ctl_id=11300&stats_player_seq=1320610.0	1B	So	51	51
2013	11300	1	5	Akron	24	1427252.0	Reiman, Jess	http://stats.ncaa.org/player?game_sport_year_ctl_id=11300&stats_player_seq=1427252.0	C	Fr	11	1
2013	11300	1	5	Akron	14	1427253.0	Rhodes, Mckenzi	http://stats.ncaa.org/player?game_sport_year_ctl_id=11300&stats_player_seq=1427253.0	C	Fr	51	50
2013	11300	1	5	Akron	11	1320611.0	Roudabush, Kellie	http://stats.ncaa.org/player?game_sport_year_ctl_id=11300&stats_player_seq=1320611.0	3B	So	51	51
2013	11300	1	5	Akron	22	1427254.0	Schneider, Jess	http://stats.ncaa.org/player?game_sport_year_ctl_id=11300&stats_player_seq=1427254.0	1B	Jr	51	51
2013	11300	1	5	Akron	9	1427255.0	Seiler, Erin	http://stats.ncaa.org/player?game_sport_year_ctl_id=11300&stats_player_seq=1427255.0	SP	Fr	43	37
2013	11300	1	5	Akron	4	1449453.0	,	http://stats.ncaa.org/player?game_sport_year_ctl_id=11300&stats_player_seq=1449453.0	P	N/A	1	0
2013	11300	1	8	Alabama	21	1315058.0	Bell, Chaunsey	http://stats.ncaa.org/player?game_sport_year_ctl_id=11300&stats_player_seq=1315058.0	C	So	26	17
2013	11300	1	8	Alabama	4	1104624.0	Branham, Jackey	http://stats.ncaa.org/player?game_sport_year_ctl_id=11300&stats_player_seq=1104624.0	INF	Sr	34	10
2013	11300	1	8	Alabama	1	1104621.0	Braud, Kayla	http://stats.ncaa.org/player?game_sport_year_ctl_id=11300&stats_player_seq=1104621.0	OF	Sr	60	57
2013	11300	1	8	Alabama	12	1427944.0	Case, Kallie	http://stats.ncaa.org/player?game_sport_year_ctl_id=11300&stats_player_seq=1427944.0	DP	Fr	45	10
2013	11300	1	8	Alabama	9	1104625.0	Conley, Courtney	http://stats.ncaa.org/player?game_sport_year_ctl_id=11300&stats_player_seq=1104625.0	3B	Sr	32	27
2013	11300	1	8	Alabama	3	1104623.0	Davis, Keima	http://stats.ncaa.org/player?game_sport_year_ctl_id=11300&stats_player_seq=1104623.0	OF	Sr	52	31
2013	11300	1	8	Alabama	22	1427948.0	Fitchner, Molly	http://stats.ncaa.org/player?game_sport_year_ctl_id=11300&stats_player_seq=1427948.0	C	Jr	45	38
2013	11300	1	8	Alabama	18	1427945.0	Hawkins, Andrea	http://stats.ncaa.org/player?game_sport_year_ctl_id=11300&stats_player_seq=1427945.0	OF	Fr	49	34
