year	year_id	division_id	team_id	team_name	jersey_number	player_name	class_year	position	gp	gs	g	app	gs2	era	ip	h	r	er	bb	so	sho	bf	p_oab	d_allowed	t_allowed	hr_allowed	wp	bk	hb	ibb	inh_run	inh_run_score	sha	sfa	pitches	go	fo	w	l	sv	kl
2016	12381	49	Barry	-	Opponent Totals	-	-	-	-	""	""	4.15	283.1	376	207	168	110	147	4	1369	1176	58	12	11	""	27	""	21	56	1	""	""	""	53	9	""	369	297	""	""	""
2016	12381	15646	Barton	-	Totals	-	-	-	-	""	""	2.76	312.1	331	185	123	109	185	6	1426	1245	53	7	14	""	7	""	17	54	""	""	""	""	40	15	""	343	383	""	""	""
2016	12381	15646	Barton	-	Opponent Totals	-	-	-	-	""	""	3.14	311.2	344	186	140	94	157	6	1408	1239	52	9	15	""	29	""	14	31	1	""	""	""	55	6	""	420	312	""	""	""
2016	12381	52	Bellarmine	-	Totals	-	-	-	-	""	""	2.38	409.0	383	192	139	92	304	14	1755	1579	67	2	36	""	24	""	29	80	3	""	""	""	47	8	""	436	452	""	""	""
2016	12381	52	Bellarmine	-	Opponent Totals	-	-	-	-	""	""	3.42	403.0	440	270	197	176	282	5	1905	1625	82	3	55	""	31	""	39	80	12	""	""	""	58	7	""	444	444	""	""	""
2016	12381	2683	Belmont Abbey	-	Totals	-	-	-	-	""	""	3.19	323.0	322	207	147	147	172	3	1484	1260	52	4	23	""	40	2	24	54	1	""	""	""	42	11	""	404	350	""	""	""
2016	12381	2683	Belmont Abbey	-	Opponent Totals	-	-	-	-	""	""	2.74	327.0	343	187	128	106	260	6	1471	1295	57	3	21	""	27	1	25	51	2	""	""	""	36	8	1	348	335	""	""	""
2016	12381	54	Bemidji St.	-	Totals	-	-	-	-	""	""	2.37	348.2	312	151	118	78	479	13	1471	1354	62	2	22	""	15	""	11	140	1	""	""	""	22	6	""	211	336	""	""	""
2016	12381	54	Bemidji St.	-	Opponent Totals	-	-	-	-	""	""	3.57	343.1	434	214	175	112	262	4	1604	1467	61	9	45	""	23	""	7	74	""	""	""	""	12	6	""	407	332	""	""	""
2016	12381	55	Benedict	-	Totals	-	-	-	-	""	2	6.17	213.1	332	282	188	104	66	3	1136	977	66	10	34	""	20	1	22	9	""	""	""	""	19	12	2	237	275	""	""	""
2016	12381	55	Benedict	-	Opponent Totals	-	-	-	-	""	2	4.32	215.2	252	214	133	90	182	1	1055	929	40	8	18	""	29	1	26	24	""	""	""	""	6	4	""	205	197	""	""	""
2016	12381	56	Bentley	-	Totals	-	-	-	-	""	""	2.73	233.1	262	120	91	58	136	4	1041	920	35	10	16	""	4	""	24	28	""	""	""	""	33	6	""	279	256	""	""	""
2016	12381	56	Bentley	-	Opponent Totals	-	-	-	-	""	""	2.14	238.1	243	102	73	40	127	9	1029	954	38	6	5	""	11	2	5	24	""	""	""	""	28	2	""	305	263	""	""	""
2016	12381	30134	Black Hills St.	-	Totals	-	-	-	-	""	""	5.80	250.0	396	283	207	109	96	2	1303	1134	90	12	29	""	20	""	23	38	""	""	""	""	32	5	""	380	237	""	""	""
2016	12381	30134	Black Hills St.	-	Opponent Totals	-	-	-	-	""	""	2.21	262.1	235	108	83	70	173	10	1112	1003	39	6	15	""	16	""	18	51	""	""	""	""	15	5	1	329	255	""	""	""
2016	12381	984	Bloomfield	-	Totals	-	-	-	-	""	""	2.89	326.2	323	177	135	118	223	6	1441	1254	38	1	22	""	11	2	19	74	""	""	""	""	41	8	1	393	321	""	""	""
2016	12381	984	Bloomfield	-	Opponent Totals	-	-	-	-	""	""	3.01	327.2	379	187	141	126	185	5	1529	1340	56	8	27	""	9	""	17	60	1	""	""	""	38	8	""	414	346	""	""	""
2016	12381	65	Bloomsburg	-	Totals	-	-	-	-	""	""	1.51	369.2	265	119	80	100	340	16	1522	1354	54	3	23	""	13	""	27	93	""	""	""	""	34	7	""	377	369	""	""	""
2016	12381	65	Bloomsburg	-	Opponent Totals	-	-	-	-	""	""	4.22	351.1	479	296	212	120	183	2	1719	1530	91	5	44	""	31	1	18	52	""	""	""	""	35	16	""	409	430	""	""	""
2016	12381	985	Bluefield St.	-	Totals	-	-	-	-	""	""	9.02	127.1	268	218	164	58	102	2	741	643	44	16	15	""	30	""	20	25	""	""	""	""	14	6	""	143	116	""	""	""
2016	12381	985	Bluefield St.	-	Opponent Totals	-	-	-	-	""	""	1.92	135.0	118	55	37	29	120	8	559	516	11	3	2	""	7	""	1	25	""	""	""	""	13	""	""	165	94	""	""	""
2016	12381	70	Bowie St.	-	Totals	-	-	-	-	""	""	4.80	236.1	323	203	162	69	170	3	1129	1009	73	12	15	""	9	""	19	37	1	""	""	""	22	10	""	281	224	""	""	""
2016	12381	70	Bowie St.	-	Opponent Totals	-	-	-	-	""	""	2.77	242.1	274	143	96	68	153	8	1112	1002	49	10	12	""	12	1	10	33	""	""	""	""	27	5	""	293	264	""	""	""
2016	12381	30094	Brevard	-	Totals	-	-	-	-	""	""	3.63	346.2	410	231	180	76	312	5	1575	1430	78	8	29	""	14	""	17	75	""	""	""	""	44	9	""	338	359	""	""	""
2016	12381	30094	Brevard	-	Opponent Totals	-	-	-	-	""	""	2.31	361.1	369	166	119	84	253	8	1573	1406	37	8	18	""	26	1	35	58	1	""	""	""	42	7	""	442	333	""	""	""
2016	12381	74	Bridgeport	-	Totals	-	-	-	-	""	""	3.35	326.1	367	229	156	117	206	4	1517	1332	77	8	27	""	10	""	28	49	1	""	""	""	36	4	""	357	383	""	""	""
2016	12381	74	Bridgeport	-	Opponent Totals	-	-	-	-	""	""	2.58	331.1	313	160	122	110	258	5	1458	1280	58	9	16	""	11	""	31	65	""	""	""	""	32	5	""	396	303	""	""	""
2016	12381	92	Cal St. Dom. Hills	-	Totals	-	-	-	-	""	""	4.90	358.1	490	318	251	152	227	3	1793	1540	94	9	24	""	16	1	37	68	""	""	""	""	53	11	""	471	344	""	""	""
2016	12381	92	Cal St. Dom. Hills	-	Opponent Totals	-	-	-	-	""	""	2.69	369.2	353	179	142	145	236	10	1659	1424	64	1	41	""	28	""	54	63	""	""	""	""	33	2	1	427	396	""	""	""
2016	12381	98	Cal St. East Bay	-	Totals	-	-	-	-	""	""	2.86	300.2	352	182	123	86	179	6	1410	1246	60	5	7	""	24	1	38	45	4	""	""	""	34	5	""	431	245	""	""	""
2016	12381	98	Cal St. East Bay	-	Opponent Totals	-	-	-	-	""	""	3.26	305.0	316	183	142	158	166	8	1459	1204	55	3	18	""	18	1	29	42	3	""	""	""	57	10	1	383	333	""	""	""
2016	12381	30055	Cal St. Monterey Bay	-	Totals	-	-	-	-	""	""	3.21	366.0	332	203	168	226	227	5	1696	1383	54	5	22	""	33	1	45	63	3	""	""	""	35	7	""	457	366	""	""	""
2016	12381	30055	Cal St. Monterey Bay	-	Opponent Totals	-	-	-	-	""	""	3.98	364.0	433	260	207	146	173	4	1729	1459	76	5	27	""	24	2	44	38	3	""	""	""	66	12	1	507	359	""	""	""
2016	12381	93	Cal St. San B'dino	-	Totals	-	-	-	-	""	""	3.57	372.2	439	249	190	112	281	8	1721	1515	71	2	39	""	21	5	31	47	1	""	""	""	46	16	1	416	379	""	""	""
2016	12381	93	Cal St. San B'dino	-	Opponent Totals	-	-	-	-	""	""	4.54	365.2	465	299	237	149	186	4	1758	1510	77	9	34	""	22	""	41	76	1	""	""	""	42	14	2	482	363	""	""	""
2016	12381	30198	Cal St. San Marcos	-	Totals	-	-	-	-	""	""	4.60	308.2	412	259	203	141	128	3	1535	1268	72	5	33	""	22	2	53	41	""	""	""	""	62	10	1	354	397	""	""	""
2016	12381	30198	Cal St. San Marcos	-	Opponent Totals	-	-	-	-	""	""	1.97	320.0	302	129	90	119	198	7	1394	1211	47	4	10	""	21	2	25	66	""	""	""	""	32	7	""	422	291	""	""	""
2016	12381	995	Caldwell	-	Totals	-	-	-	-	""	""	2.32	325.1	294	131	108	106	232	17	1408	1235	55	8	17	""	17	1	25	93	""	""	""	""	37	5	""	388	323	""	""	""
2016	12381	995	Caldwell	-	Opponent Totals	-	-	-	-	""	""	5.33	314.0	432	294	239	154	146	4	1552	1326	95	4	38	""	22	1	17	54	""	""	""	""	38	16	1	385	374	""	""	""
2016	12381	106	California (PA)	-	Totals	-	-	-	-	""	""	1.77	297.0	229	94	75	84	259	12	1238	1106	32	2	17	""	13	1	20	53	""	""	""	""	25	3	""	309	300	""	""	""
2016	12381	106	California (PA)	-	Opponent Totals	-	-	-	-	""	""	4.79	286.2	381	252	196	152	132	1	1435	1219	59	4	35	""	18	""	13	50	""	""	""	""	41	10	""	396	312	""	""	""
2016	12381	30135	California Baptist	-	Totals	-	-	-	-	""	""	2.15	345.2	305	126	106	84	243	13	1448	1300	52	3	22	""	11	1	22	79	""	""	""	""	37	5	""	480	282	""	""	""
2016	12381	30135	California Baptist	-	Opponent Totals	-	-	-	-	""	""	333.30	334.1	486	339	254	190	179	6	1717	1463	103	6	40	""	30	1	31	62	""	""	""	""	17	16	""	314	461	""	""	""
2016	12381	996	Cameron	-	Totals	-	-	-	-	""	""	4.00	341.1	419	249	195	142	135	10	1595	1407	77	11	26	""	13	14	15	41	3	""	""	""	21	10	""	479	344	""	""	""
2016	12381	996	Cameron	-	Opponent Totals	-	-	-	-	""	""	5.57	337.0	440	328	268	231	232	3	1720	1426	82	3	54	""	25	4	23	76	3	""	""	""	22	17	1	328	403	""	""	""
2016	12381	1000	Carson-Newman	-	Totals	-	-	-	-	""	""	2.65	340.2	301	175	129	124	334	11	1482	1287	60	6	23	""	25	""	20	89	""	""	""	""	42	8	""	343	311	""	""	""
2016	12381	1000	Carson-Newman	-	Opponent Totals	-	-	-	-	""	""	3.67	334.0	360	226	175	147	205	5	1583	1356	59	7	37	""	27	1	37	75	1	""	""	""	37	6	""	379	389	""	""	""
2016	12381	1001	Catawba	-	Totals	-	-	-	-	""	""	1.73	381.0	282	127	94	115	485	13	1586	1406	44	2	20	""	35	""	24	82	""	""	""	""	34	6	""	346	289	""	""	""
2016	12381	1001	Catawba	-	Opponent Totals	-	-	-	-	""	""	3.02	368.1	408	218	159	124	208	5	1674	1478	60	14	21	""	31	""	14	53	1	""	""	""	43	15	""	514	350	""	""	""
2016	12381	30124	Cedarville	-	Totals	-	-	-	-	""	""	3.70	387.2	492	258	205	118	182	5	1803	1588	100	10	32	""	24	""	17	53	""	""	""	""	72	8	""	459	473	""	""	""
2016	12381	30124	Cedarville	-	Opponent Totals	-	-	-	-	""	""	3.39	388.0	454	252	188	123	238	13	1790	1596	94	14	11	""	19	""	18	79	""	""	""	""	40	13	""	503	386	""	""	""
2016	12381	130	Central Mo.	-	Totals	-	-	-	-	""	""	3.40	370.2	389	225	180	218	173	9	1765	1476	60	8	31	""	30	6	38	69	1	""	""	""	22	11	""	468	429	""	""	""
2016	12381	130	Central Mo.	-	Opponent Totals	-	-	-	-	""	""	3.90	369.2	408	250	206	160	234	6	1703	1481	71	10	33	""	27	2	15	55	3	""	""	""	36	9	2	466	368	""	""	""
2016	12381	1009	Central Okla.	-	Totals	-	-	-	-	""	""	3.93	398.2	463	283	224	200	249	5	1877	1617	62	7	50	""	38	3	21	70	""	""	""	""	27	11	1	454	438	""	""	""
2016	12381	1009	Central Okla.	-	Opponent Totals	-	-	-	-	""	""	6.54	389.1	613	423	364	210	204	4	2046	1747	106	23	77	""	41	3	38	64	1	""	""	""	37	14	""	467	452	""	""	""
2016	12381	1010	Central Wash.	-	Totals	-	-	-	-	""	""	3.10	397.2	438	209	176	128	157	10	1788	1568	71	6	31	""	24	3	31	44	9	""	""	""	51	10	""	469	525	""	""	""
2016	12381	1010	Central Wash.	-	Opponent Totals	-	-	-	-	""	""	5.17	387.0	583	370	286	136	157	2	1941	1713	82	9	42	""	28	7	36	46	5	""	""	""	30	25	1	437	509	""	""	""
2016	12381	1012	Chadron St.	-	Totals	-	-	-	-	""	""	3.57	327.0	372	197	167	127	221	4	1506	1307	55	11	31	""	22	""	24	65	1	""	""	""	41	7	""	338	380	""	""	""
2016	12381	1012	Chadron St.	-	Opponent Totals	-	-	-	-	""	""	4.57	326.0	435	262	213	129	137	4	1578	1370	81	10	39	""	15	""	24	49	2	""	""	""	48	7	""	417	375	""	""	""
2016	12381	133	Chaminade	-	Totals	-	-	-	-	""	""	6.15	287.0	475	310	252	135	103	3	1502	1302	97	8	25	""	30	1	16	40	""	""	""	""	36	13	""	332	385	""	""	""
2016	12381	133	Chaminade	-	Opponent Totals	-	-	-	-	""	""	2.84	295.1	273	159	120	126	242	6	1348	1159	39	6	23	""	29	2	42	90	""	""	""	""	15	6	""	293	328	""	""	""
2016	12381	1013	Charleston (WV)	-	Totals	-	-	-	-	""	""	1.61	430.2	346	151	99	109	295	17	1796	1608	38	4	23	""	15	1	32	85	""	""	""	""	41	6	""	481	479	""	""	""
2016	12381	1013	Charleston (WV)	-	Opponent Totals	-	-	-	-	""	""	3.94	407.1	524	310	229	154	200	3	1967	1702	81	13	36	""	23	2	21	50	1	""	""	""	76	14	""	504	475	""	""	""
2016	12381	21323	Chestnut Hill	-	Totals	-	-	-	-	""	""	4.19	331.0	443	284	198	85	222	1	1577	1423	87	12	30	""	38	""	10	64	""	""	""	""	38	21	""	280	460	""	""	""
2016	12381	21323	Chestnut Hill	-	Opponent Totals	-	-	-	-	""	""	2.18	350.2	333	145	109	94	265	14	1510	1353	61	6	12	""	22	""	18	80	""	""	""	""	37	8	""	402	333	""	""	""
2016	12381	95	Chico St.	-	Totals	-	-	-	-	""	""	2.06	379.2	285	148	112	153	363	11	1641	1417	52	4	15	""	18	2	41	102	3	""	""	""	24	6	""	443	294	""	""	""
2016	12381	95	Chico St.	-	Opponent Totals	-	-	-	-	""	""	3.90	368.1	450	274	205	167	185	2	1791	1503	82	6	21	""	39	3	48	44	4	""	""	""	59	14	""	497	376	""	""	""
2016	12381	8875	Chowan	-	Totals	-	-	-	-	""	""	2.93	274.2	279	164	115	90	288	9	1251	1106	41	5	15	""	16	""	21	60	2	""	""	""	29	5	""	306	216	""	""	""
2016	12381	8875	Chowan	-	Opponent Totals	-	-	-	-	""	""	5.01	265.1	357	258	190	122	183	2	1338	1133	57	24	23	""	20	1	42	38	""	""	""	""	17	24	""	280	301	""	""	""
2016	12381	1015	Christian Bros.	-	Totals	-	-	-	-	""	""	7.78	309.1	531	399	344	148	131	3	1637	1422	112	13	74	""	33	4	18	34	""	""	""	""	33	16	""	307	449	""	""	""
2016	12381	1015	Christian Bros.	-	Opponent Totals	-	-	-	-	""	""	2.21	323.2	314	137	102	96	222	15	1386	1231	36	5	5	""	17	""	15	64	""	""	""	""	39	5	""	412	289	""	""	""
2016	12381	30058	Claflin	-	Totals	-	-	-	-	""	""	3.25	348.2	310	251	162	204	395	7	1637	1347	41	5	18	""	63	3	47	113	""	""	""	""	27	11	1	357	244	""	""	""
2016	12381	30058	Claflin	-	Opponent Totals	-	-	-	-	""	""	5.86	344.0	493	393	288	166	218	5	1757	1542	79	17	55	""	29	2	22	71	""	""	""	""	9	17	1	327	438	""	""	""
2016	12381	143	Clarion	-	Totals	-	-	-	-	""	""	5.81	225.1	332	261	187	106	109	""	1172	1016	65	9	24	""	36	1	19	34	1	""	""	""	21	10	""	256	277	""	""	""
2016	12381	143	Clarion	-	Opponent Totals	-	-	-	-	""	""	1.85	239.0	199	82	63	47	243	14	983	895	33	2	13	""	10	""	8	52	""	""	""	""	30	3	""	254	198	""	""	""
2016	12381	144	Clark Atlanta	-	Totals	-	-	-	-	""	""	6.67	243.1	413	393	232	146	88	1	1364	1155	63	2	32	""	50	""	20	26	""	""	""	""	23	19	1	337	260	""	""	""
2016	12381	144	Clark Atlanta	-	Opponent Totals	-	-	-	-	""	""	3.70	250.0	291	211	132	111	192	8	1206	1028	42	1	25	""	26	3	35	58	""	""	""	""	25	6	1	292	226	""	""	""
2016	12381	1023	Coker	-	Totals	-	-	-	-	""	""	3.66	313.1	395	215	164	89	155	2	1447	1300	68	10	18	""	38	""	13	37	""	""	""	""	32	13	""	473	275	""	""	""
2016	12381	1023	Coker	-	Opponent Totals	-	-	-	-	""	""	3.25	319.0	328	182	148	104	243	11	1418	1261	62	5	22	""	26	3	24	53	1	""	""	""	22	7	""	343	321	""	""	""
2016	12381	11403	Colo. Christian	-	Totals	-	-	-	-	""	""	6.28	323.0	540	355	290	112	149	1	1654	1482	114	25	39	""	12	1	13	38	1	""	""	""	27	18	2	335	444	""	""	""
2016	12381	11403	Colo. Christian	-	Opponent Totals	-	-	-	-	""	""	4.26	333.2	439	260	203	106	240	3	1608	1426	70	6	29	""	28	2	45	70	1	""	""	""	18	11	2	345	382	""	""	""
2016	12381	155	Colo. Sch. of Mines	-	Totals	-	-	-	-	""	""	4.40	278.2	372	241	175	126	188	5	1396	1192	65	13	25	""	20	2	42	74	1	""	""	""	26	9	""	353	260	""	""	""
2016	12381	155	Colo. Sch. of Mines	-	Opponent Totals	-	-	-	-	""	""	3.91	281.1	372	214	157	87	164	4	1352	1191	71	9	10	""	12	1	35	55	""	""	""	""	32	7	""	377	263	""	""	""
2016	12381	11416	Colorado Mesa	-	Totals	-	-	-	-	""	""	3.02	335.2	389	196	145	136	222	11	1566	1365	63	7	30	""	13	1	31	57	""	""	""	""	23	10	1	367	371	""	""	""
2016	12381	11416	Colorado Mesa	-	Opponent Totals	-	-	-	-	""	""	6.32	323.1	533	395	292	120	138	1	1680	1477	102	15	59	""	22	3	26	49	2	""	""	""	39	18	""	424	357	""	""	""
2016	12381	2720	Colorado St.-Pueblo	-	Totals	-	-	-	-	""	""	5.04	341.1	472	314	246	130	209	2	1676	1473	83	10	25	""	17	1	25	78	""	""	""	""	29	18	""	424	347	""	""	""
2016	12381	2720	Colorado St.-Pueblo	-	Opponent Totals	-	-	-	-	""	""	3.60	345.2	386	240	178	133	204	6	1617	1393	71	4	32	""	15	5	44	60	""	""	""	""	35	6	5	423	367	""	""	""
2016	12381	159	Columbus St.	-	Totals	-	-	-	-	""	""	3.71	349.0	405	229	185	119	210	2	1616	1409	59	6	41	""	34	2	45	67	6	""	""	""	35	8	""	407	381	""	""	""
2016	12381	159	Columbus St.	-	Opponent Totals	-	-	-	-	""	""	3.90	353.1	413	261	197	138	172	5	1644	1421	62	8	29	""	33	""	19	51	""	""	""	""	57	8	""	443	390	""	""	""
2016	12381	1028	Concord	-	Totals	-	-	-	-	""	""	4.42	348.1	392	268	220	218	148	9	1705	1396	69	6	32	""	34	""	32	35	""	""	""	""	50	9	""	538	317	""	""	""
2016	12381	1028	Concord	-	Opponent Totals	-	-	-	-	""	""	4.35	347.1	442	288	216	114	203	7	1661	1463	89	13	26	""	30	""	34	61	4	""	""	""	40	10	""	447	348	""	""	""
2016	12381	30199	Concordia (CA)	-	Totals	-	-	-	-	""	""	1.63	365.2	291	121	85	124	322	16	1544	1362	33	3	15	""	11	4	28	85	5	""	""	""	23	7	""	377	351	""	""	""
2016	12381	30199	Concordia (CA)	-	Opponent Totals	-	-	-	-	""	""	4.61	352.1	452	313	232	147	147	3	1722	1466	81	5	67	""	26	2	48	36	5	""	""	""	47	14	""	409	447	""	""	""
2016	12381	162	Concordia (NY)	-	Totals	-	-	-	-	""	""	2.28	248.1	239	120	81	58	98	5	1068	956	44	4	19	""	6	""	16	37	""	""	""	""	28	10	""	277	345	""	""	""
2016	12381	162	Concordia (NY)	-	Opponent Totals	-	-	-	-	""	""	2.10	249.2	224	112	75	76	177	4	1065	943	39	4	6	""	17	""	12	62	""	""	""	""	28	6	""	312	223	""	""	""
2016	12381	30200	Concordia Portland	-	Totals	-	-	-	-	""	""	3.46	362.1	490	247	179	95	171	8	1691	1550	63	8	23	""	23	2	17	48	""	""	""	""	21	8	""	527	331	""	""	""
2016	12381	30200	Concordia Portland	-	Opponent Totals	-	-	-	-	""	""	5.17	359.0	511	317	265	151	176	3	1776	1549	83	8	58	""	29	1	23	41	3	""	""	""	41	12	""	450	402	""	""	""
