year	year_id	division_id	team_id	team_name	jersey_number	player_name	class_year	position	gp	gs	g	ba	obp	slg	ab	r	h	d	t	tb	hr	rbi	bb	hbp	sf	sh	k	dp	sb	cs	picked
2017	12580	30093	AUM	-	Totals	-	-	-	-	""	862	280	54	0.955	""	6	41	14	1196	10	""
2017	12580	30093	AUM	-	Opponent Totals	-	-	-	-	""	851	337	68	0.946	5	10	74	11	1256	9	""
2017	12580	30123	Academy of Art	-	Totals	-	-	-	-	""	948	354	57	0.958	""	7	61	17	1359	15	""
2017	12580	30123	Academy of Art	-	Opponent Totals	-	-	-	-	""	939	517	96	0.938	5	5	84	23	1552	24	""
2017	12580	929	Adams St.	-	Totals	-	-	-	-	""	936	395	86	0.939	""	13	57	14	1417	15	""
2017	12580	929	Adams St.	-	Opponent Totals	-	-	-	-	""	963	444	59	0.960	""	13	42	11	1466	19	""
2017	12580	3	Adelphi	-	Totals	-	-	-	-	""	1080	467	85	0.948	""	3	37	7	1632	21	1
2017	12580	3	Adelphi	-	Opponent Totals	-	-	-	-	""	1053	387	81	0.947	""	11	40	11	1521	12	""
2017	12580	10	Ala.-Huntsville	-	Totals	-	-	-	-	""	1163	446	53	0.968	""	9	46	12	1662	21	""
2017	12580	10	Ala.-Huntsville	-	Opponent Totals	-	-	-	-	""	1117	445	82	0.950	1	7	87	10	1644	12	""
2017	12580	13	Albany St. (GA)	-	Totals	-	-	-	-	""	859	366	98	0.926	""	22	64	26	1323	11	""
2017	12580	13	Albany St. (GA)	-	Opponent Totals	-	-	-	-	""	848	323	86	0.932	""	28	52	10	1257	9	""
2017	12580	934	Alderson Broaddus	-	Totals	-	-	-	-	""	759	390	60	0.950	""	6	30	12	1209	19	""
2017	12580	934	Alderson Broaddus	-	Opponent Totals	-	-	-	-	""	789	361	46	0.962	1	3	46	11	1196	11	""
2017	12580	22	American Int'l	-	Totals	-	-	-	-	""	769	340	51	0.956	1	2	43	11	1160	6	""
2017	12580	22	American Int'l	-	Opponent Totals	-	-	-	-	""	796	331	46	0.961	""	5	26	11	1173	9	""
2017	12580	13028	Anderson (SC)	-	Totals	-	-	-	-	""	981	293	54	0.959	""	5	24	13	1328	11	""
2017	12580	13028	Anderson (SC)	-	Opponent Totals	-	-	-	-	""	956	366	64	0.954	""	7	67	6	1386	15	""
2017	12580	25	Angelo St.	-	Totals	-	-	-	-	""	1356	478	58	0.969	""	4	26	7	1892	15	""
2017	12580	25	Angelo St.	-	Opponent Totals	-	-	-	-	""	1264	516	88	0.953	1	9	114	24	1868	17	""
2017	12580	8411	Ark.-Monticello	-	Totals	-	-	-	-	""	1172	473	46	0.973	""	1	37	12	1691	15	""
2017	12580	8411	Ark.-Monticello	-	Opponent Totals	-	-	-	-	""	1139	378	67	0.958	""	3	28	5	1584	10	""
2017	12580	947	Arkansas Tech	-	Totals	-	-	-	-	""	1301	414	39	0.978	""	13	37	14	1754	11	""
2017	12580	947	Arkansas Tech	-	Opponent Totals	-	-	-	-	""	1272	515	58	0.969	""	4	42	10	1845	21	1
2017	12580	33	Armstrong St.	-	Totals	-	-	-	-	""	1067	541	64	0.962	""	15	40	10	1672	19	""
2017	12580	33	Armstrong St.	-	Opponent Totals	-	-	-	-	""	1029	368	50	0.965	""	11	23	7	1447	14	""
