year	year_id	division_id	team_id	team_name	jersey_number	player_name	class_year	position	gp	gs	g	app	gs2	era	ip	h	r	er	bb	so	sho	bf	p_oab	d_allowed	t_allowed	hr_allowed	wp	bk	hb	ibb	inh_run	inh_run_score	sha	sfa	pitches	go	fo	w	l	sv	kl
2016	12381	30083	Cobleskill St.	-	Totals	-	-	-	-	""	""	9.15	140.0	279	252	183	96	34	""	844	695	54	16	14	""	31	""	25	18	""	""	""	""	12	16	""	174	189	""	""	""
2016	12381	30083	Cobleskill St.	-	Opponent Totals	-	-	-	-	""	""	1.73	153.2	117	54	38	35	154	9	640	582	17	4	4	""	11	1	13	45	""	""	""	""	7	1	1	164	125	""	""	""
2016	12381	150	Coe	-	Totals	-	-	-	-	""	""	2.27	222.0	191	90	72	77	181	11	943	827	43	1	14	""	11	""	7	38	1	""	""	""	23	7	2	233	225	""	""	""
2016	12381	150	Coe	-	Opponent Totals	-	-	-	-	""	""	6.37	213.1	332	259	194	122	94	3	1112	962	60	20	12	""	13	""	10	27	""	""	""	""	12	6	""	279	230	""	""	""
2016	12381	151	Colby	-	Totals	-	-	-	-	""	""	3.59	201.0	244	147	103	67	117	3	950	851	41	8	19	""	8	1	9	27	1	""	""	""	18	5	""	214	245	""	""	""
2016	12381	151	Colby	-	Opponent Totals	-	-	-	-	""	""	2.99	198.2	221	125	85	75	120	4	925	807	40	5	9	""	15	2	7	44	""	""	""	""	29	7	""	255	191	""	""	""
2016	12381	24400	Concordia (TX)	-	Totals	-	-	-	-	""	""	5.16	253.2	382	229	187	95	89	""	1261	1095	73	9	18	""	20	""	17	27	""	""	""	""	40	12	2	316	307	""	""	""
2016	12381	24400	Concordia (TX)	-	Opponent Totals	-	-	-	-	""	""	1.86	263.2	239	107	70	49	145	10	1110	993	39	4	3	""	13	1	14	34	""	""	""	""	43	11	""	319	291	""	""	""
2016	12381	160	Concordia Chicago	-	Totals	-	-	-	-	""	""	3.22	262.2	266	159	121	98	176	6	1186	1017	34	4	24	""	13	1	23	45	1	""	""	""	38	10	""	280	311	""	""	""
2016	12381	160	Concordia Chicago	-	Opponent Totals	-	-	-	-	""	""	5.03	257.2	385	225	185	81	127	5	1265	1119	72	10	19	""	23	1	21	35	""	""	""	""	36	8	""	326	287	""	""	""
2016	12381	1036	Concordia Wisconsin	-	Totals	-	-	-	-	""	""	3.01	279.1	307	171	120	70	152	8	1252	1129	55	4	20	""	13	""	16	36	1	""	""	""	31	6	""	367	283	""	""	""
2016	12381	1036	Concordia Wisconsin	-	Opponent Totals	-	-	-	-	""	""	4.72	274.1	385	238	185	92	162	5	1322	1180	73	8	20	""	30	1	12	36	1	""	""	""	30	7	""	301	319	""	""	""
2016	12381	161	Concordia-M'head	-	Totals	-	-	-	-	""	""	3.88	257.2	281	184	143	126	210	5	1235	1043	50	4	18	""	13	""	42	77	""	""	""	""	21	3	""	209	318	""	""	""
2016	12381	161	Concordia-M'head	-	Opponent Totals	-	-	-	-	""	""	2.72	260.1	266	156	101	85	268	10	1171	1040	45	10	13	""	30	""	10	64	""	""	""	""	31	4	""	292	190	""	""	""
2016	12381	166	Cornell College	-	Totals	-	-	-	-	""	""	2.68	238.0	228	136	91	96	195	4	1060	917	40	6	8	""	17	1	19	46	1	""	""	""	28	""	""	255	227	""	""	""
2016	12381	166	Cornell College	-	Opponent Totals	-	-	-	-	""	""	3.78	235.1	288	181	127	108	95	5	1140	977	55	6	12	""	31	""	15	33	2	""	""	""	31	9	""	312	263	""	""	""
2016	12381	30111	Covenant	-	Totals	-	-	-	-	""	""	4.75	246.1	320	200	167	113	145	5	1202	1024	74	7	16	""	27	""	22	55	""	""	""	""	32	10	""	269	295	""	""	""
2016	12381	30111	Covenant	-	Opponent Totals	-	-	-	-	""	""	4.44	246.0	335	208	156	104	130	6	1216	1044	70	11	10	""	29	1	37	21	""	""	""	""	24	7	""	257	309	""	""	""
2016	12381	30035	Crown (MN)	-	Totals	-	-	-	-	""	2	4.41	238.1	344	214	150	57	107	3	1138	1044	57	18	14	""	31	""	5	22	""	""	""	""	25	7	""	318	233	""	""	""
2016	12381	30035	Crown (MN)	-	Opponent Totals	-	-	-	-	""	2	3.13	241.2	277	164	108	98	174	6	1116	990	55	7	9	""	28	""	7	34	""	""	""	""	13	8	1	266	236	""	""	""
2016	12381	170	Curry	-	Totals	-	-	-	-	""	""	5.11	242.1	347	250	177	113	90	4	1217	1060	50	7	13	""	29	1	12	34	1	""	""	""	25	7	""	392	209	""	""	""
2016	12381	170	Curry	-	Opponent Totals	-	-	-	-	""	""	3.80	246.2	322	191	134	90	164	3	1187	1071	58	3	14	""	20	""	11	49	""	""	""	""	11	4	""	315	232	""	""	""
2016	12381	1059	D'Youville	-	Totals	-	-	-	-	""	""	2.02	245.2	229	103	71	57	209	4	1050	955	34	4	8	""	12	2	9	49	""	""	""	""	23	6	""	287	222	""	""	""
2016	12381	1059	D'Youville	-	Opponent Totals	-	-	-	-	""	""	3.46	245.0	311	191	121	107	159	5	1199	1041	63	8	23	""	15	""	16	40	""	""	""	""	30	5	""	273	285	""	""	""
2016	12381	1044	Dallas	-	Totals	-	-	-	-	""	""	4.29	288.2	428	245	177	90	108	2	1439	1275	68	6	14	""	25	""	17	25	1	""	""	""	41	14	""	350	365	""	""	""
2016	12381	1044	Dallas	-	Opponent Totals	-	-	-	-	""	""	3.97	287.2	351	213	163	109	210	7	1335	1190	66	12	20	""	17	""	13	52	""	""	""	""	15	8	""	300	305	""	""	""
2016	12381	2691	Daniel Webster	-	Totals	-	-	-	-	""	""	16.17	132.0	312	403	305	252	57	""	992	699	60	30	8	""	64	1	25	30	""	""	""	""	11	5	""	166	122	""	""	""
2016	12381	2691	Daniel Webster	-	Opponent Totals	-	-	-	-	""	""	2.33	141.0	139	82	47	42	131	8	621	570	16	6	4	""	10	3	2	43	""	""	""	""	5	2	""	162	111	""	""	""
2016	12381	177	DePauw	-	Totals	-	-	-	-	""	""	2.69	328.0	299	177	126	114	298	7	1453	1256	46	9	19	""	31	""	41	63	1	""	""	""	35	7	""	374	267	""	""	""
2016	12381	177	DePauw	-	Opponent Totals	-	-	-	-	""	""	3.62	328.2	403	238	170	108	144	2	1521	1332	68	10	21	""	38	""	18	33	2	""	""	""	58	4	1	429	347	""	""	""
2016	12381	20	DeSales	-	Totals	-	-	-	-	""	""	6.87	213.0	370	278	209	103	113	""	1153	990	73	10	38	""	30	""	15	40	""	""	""	""	34	10	1	265	226	""	""	""
2016	12381	20	DeSales	-	Opponent Totals	-	-	-	-	""	""	2.62	222.0	215	108	83	48	171	6	955	867	27	6	17	""	14	""	17	46	""	""	""	""	21	2	""	258	211	""	""	""
2016	12381	1050	Defiance	-	Totals	-	-	-	-	""	""	3.45	239.1	333	160	118	63	93	6	1134	1036	54	2	10	""	14	1	1	30	2	""	""	""	22	11	""	340	245	""	""	""
2016	12381	1050	Defiance	-	Opponent Totals	-	-	-	-	""	""	3.56	239.2	283	160	122	87	140	7	1125	959	49	2	16	""	24	""	17	34	""	""	""	""	50	12	""	285	278	""	""	""
2016	12381	179	Delaware Valley	-	Totals	-	-	-	-	""	""	4.23	187.0	264	157	113	45	129	3	901	823	41	6	19	""	19	""	6	38	""	""	""	""	22	5	""	219	194	""	""	""
2016	12381	179	Delaware Valley	-	Opponent Totals	-	-	-	-	""	""	3.08	188.1	216	127	83	75	108	4	884	779	49	2	13	""	8	1	10	19	""	""	""	""	17	3	""	257	185	""	""	""
2016	12381	182	Denison	-	Totals	-	-	-	-	""	""	3.96	252.2	305	195	143	112	177	3	1220	1060	59	6	9	""	27	""	21	40	""	""	""	""	22	5	""	256	305	""	""	""
2016	12381	182	Denison	-	Opponent Totals	-	-	-	-	""	""	4.65	248.1	367	222	165	64	143	2	1217	1120	70	10	12	""	24	""	13	36	""	""	""	""	13	7	""	321	251	""	""	""
2016	12381	185	Dickinson	-	Totals	-	-	-	-	""	""	3.63	260.0	332	201	135	84	156	2	1255	1114	48	4	16	""	18	2	21	32	""	""	""	""	27	9	""	275	330	""	""	""
2016	12381	185	Dickinson	-	Opponent Totals	-	-	-	-	""	""	3.00	268.0	284	165	115	110	158	4	1251	1075	41	9	12	""	18	1	25	51	1	""	""	""	31	10	""	304	304	""	""	""
2016	12381	1332	Dominican (IL)	-	Totals	-	-	-	-	""	""	3.86	264.2	340	175	146	100	126	4	1237	1079	54	14	11	""	19	""	14	30	""	""	""	""	35	9	""	316	301	""	""	""
2016	12381	1332	Dominican (IL)	-	Opponent Totals	-	-	-	-	""	""	4.81	262.0	379	248	180	74	106	""	1278	1127	67	21	15	""	25	""	27	25	""	""	""	""	38	12	""	323	316	""	""	""
2016	12381	190	Drew	-	Totals	-	-	-	-	""	""	4.66	221.0	294	192	147	70	76	3	1058	943	48	14	11	""	30	1	10	27	""	""	""	""	28	7	""	288	271	""	""	""
2016	12381	190	Drew	-	Opponent Totals	-	-	-	-	""	""	3.24	227.0	274	155	105	69	139	7	1073	964	40	8	1	""	20	""	18	33	""	""	""	""	16	6	""	286	233	""	""	""
2016	12381	192	Dubuque	-	Totals	-	-	-	-	""	""	4.63	232.2	313	194	154	125	106	2	1158	980	47	6	7	""	16	""	16	32	""	""	""	""	26	11	""	305	239	""	""	""
2016	12381	192	Dubuque	-	Opponent Totals	-	-	-	-	""	""	2.08	242.0	221	96	72	81	169	8	1042	915	38	4	4	""	20	""	7	47	""	""	""	""	35	4	""	292	240	""	""	""
2016	12381	1062	East Tex. Baptist	-	Totals	-	-	-	-	""	""	2.75	290.1	290	136	114	76	145	10	1252	1118	38	3	15	""	18	""	15	30	""	""	""	""	37	5	1	415	280	""	""	""
2016	12381	1062	East Tex. Baptist	-	Opponent Totals	-	-	-	-	""	""	5.62	279.0	407	301	224	122	88	1	1453	1220	70	5	36	""	31	""	55	32	2	""	""	""	42	14	""	372	342	""	""	""
2016	12381	203	East. Mennonite	-	Totals	-	-	-	-	""	""	3.11	288.0	347	165	128	74	174	9	1297	1167	63	9	23	""	19	""	11	60	3	""	""	""	34	10	1	371	283	""	""	""
2016	12381	203	East. Mennonite	-	Opponent Totals	-	-	-	-	""	""	5.73	281.0	445	295	230	117	95	3	1451	1256	80	8	33	""	23	1	19	31	2	""	""	""	46	13	""	323	394	""	""	""
2016	12381	8968	Eastern	-	Totals	-	-	-	-	""	""	4.84	246.0	352	211	170	77	89	1	1201	1079	87	9	25	""	14	1	11	22	""	""	""	""	21	13	""	303	298	""	""	""
2016	12381	8968	Eastern	-	Opponent Totals	-	-	-	-	""	""	2.59	249.0	261	136	92	67	180	6	1104	1000	39	2	11	""	16	""	8	47	""	""	""	""	27	2	""	325	192	""	""	""
2016	12381	200	Eastern Conn. St.	-	Totals	-	-	-	-	""	""	3.72	265.2	340	193	141	91	108	3	1264	1115	50	8	27	""	25	1	20	25	4	""	""	""	32	6	""	385	262	""	""	""
2016	12381	200	Eastern Conn. St.	-	Opponent Totals	-	-	-	-	""	""	3.12	273.1	295	169	122	101	180	4	1251	1071	63	9	15	""	23	""	16	34	3	""	""	""	59	4	""	311	302	""	""	""
2016	12381	1064	Eastern Nazarene	-	Totals	-	-	-	-	""	""	4.35	267.0	372	216	166	67	193	5	1261	1140	66	15	14	""	25	""	5	49	""	""	""	""	37	12	""	380	191	""	""	""
2016	12381	1064	Eastern Nazarene	-	Opponent Totals	-	-	-	-	""	""	2.86	269.2	268	176	110	82	159	10	1209	1073	47	2	14	""	20	1	13	61	""	""	""	""	30	10	1	373	254	""	""	""
2016	12381	1066	Edgewood	-	Totals	-	-	-	-	""	""	4.49	246.1	342	248	158	156	175	4	1299	1087	62	3	18	""	33	2	19	53	""	""	""	""	30	7	""	342	188	""	""	""
2016	12381	1066	Edgewood	-	Opponent Totals	-	-	-	-	""	""	3.99	252.1	312	187	144	91	184	7	1188	1040	51	7	23	""	36	""	21	50	1	""	""	""	27	9	""	290	242	""	""	""
2016	12381	211	Elizabethtown	-	Totals	-	-	-	-	""	""	3.20	236.1	274	150	108	65	123	3	1085	970	40	6	17	""	9	""	16	43	""	""	""	""	28	6	""	310	248	""	""	""
2016	12381	211	Elizabethtown	-	Opponent Totals	-	-	-	-	""	""	2.44	244.1	275	142	85	78	126	3	1123	1009	55	8	7	""	19	""	12	36	""	""	""	""	19	5	""	330	254	""	""	""
2016	12381	212	Elmhurst	-	Totals	-	-	-	-	""	""	4.70	242.2	333	217	163	79	126	3	1178	1054	54	7	24	""	22	3	13	37	""	""	""	""	21	10	1	318	251	""	""	""
2016	12381	212	Elmhurst	-	Opponent Totals	-	-	-	-	""	""	3.47	244.0	275	157	121	81	135	7	1098	962	71	13	10	""	30	3	11	40	1	""	""	""	37	7	""	296	264	""	""	""
2016	12381	213	Elmira	-	Totals	-	-	-	-	""	""	5.02	153.1	250	139	110	37	51	3	765	684	33	4	17	""	12	""	14	10	""	""	""	""	21	9	""	199	184	""	""	""
2016	12381	213	Elmira	-	Opponent Totals	-	-	-	-	""	""	112.02	152.2	179	115	96	59	107	3	713	623	32	5	10	""	12	""	11	26	""	""	""	""	16	3	1	178	153	""	""	""
2016	12381	532	Elms	-	Totals	-	-	-	-	""	""	3.87	209.2	282	171	116	55	129	6	998	907	41	5	13	""	6	""	5	35	""	""	""	""	14	16	1	201	276	""	""	""
2016	12381	532	Elms	-	Opponent Totals	-	-	-	-	""	""	4.44	208.0	282	184	132	104	172	2	1042	909	45	12	9	""	23	""	10	28	""	""	""	""	16	3	""	220	203	""	""	""
2016	12381	214	Emerson	-	Totals	-	-	-	-	""	""	5.54	221.0	346	242	175	90	96	1	1132	1006	69	9	25	""	19	1	7	28	""	""	""	""	18	10	""	319	219	""	""	""
2016	12381	214	Emerson	-	Opponent Totals	-	-	-	-	""	""	3.56	224.0	215	157	114	97	169	8	1029	874	45	3	18	""	24	""	30	53	""	""	""	""	19	9	""	233	245	""	""	""
2016	12381	215	Emmanuel (MA)	-	Totals	-	-	-	-	""	""	3.18	281.1	305	172	128	101	281	7	1282	1114	42	13	17	""	39	""	14	74	""	""	""	""	48	5	""	291	245	""	""	""
2016	12381	215	Emmanuel (MA)	-	Opponent Totals	-	-	-	-	""	""	3.61	279.1	309	177	144	116	168	4	1295	1134	54	9	19	""	26	""	16	48	1	""	""	""	23	6	""	326	313	""	""	""
2016	12381	217	Emory	-	Totals	-	-	-	-	""	""	1.88	349.2	260	128	94	156	424	8	1508	1293	44	7	12	""	31	2	24	77	""	""	""	""	31	3	""	331	255	""	""	""
2016	12381	217	Emory	-	Opponent Totals	-	-	-	-	""	""	6.25	336.0	493	380	300	169	227	2	1725	1464	91	9	49	""	46	1	16	69	""	""	""	""	56	20	""	370	374	""	""	""
2016	12381	216	Emory & Henry	-	Totals	-	-	-	-	""	""	5.40	264.2	390	260	204	163	86	1	1355	1130	65	2	28	""	31	1	18	22	""	""	""	""	38	6	""	383	276	""	""	""
2016	12381	216	Emory & Henry	-	Opponent Totals	-	-	-	-	""	""	4.14	269.0	308	201	159	95	177	5	1240	1081	49	8	23	""	28	""	21	39	""	""	""	""	33	8	""	293	304	""	""	""
2016	12381	8981	Endicott	-	Totals	-	-	-	-	""	""	3.09	249.1	297	150	110	52	151	7	1126	1035	35	3	16	""	11	""	10	44	2	""	""	""	28	1	""	307	262	""	""	""
2016	12381	8981	Endicott	-	Opponent Totals	-	-	-	-	""	""	4.11	243.2	305	194	143	102	122	4	1164	1005	51	6	13	""	36	""	10	47	1	""	""	""	37	10	""	304	274	""	""	""
2016	12381	218	Eureka	-	Totals	-	-	-	-	""	""	3.39	252.0	270	156	122	105	132	4	1146	1007	46	9	18	""	31	""	11	45	""	""	""	""	18	5	""	317	271	""	""	""
2016	12381	218	Eureka	-	Opponent Totals	-	-	-	-	""	""	6.79	239.1	394	294	232	104	136	1	1271	1091	79	23	19	""	40	1	32	41	""	""	""	""	36	8	""	276	270	""	""	""
2016	12381	221	FDU-Florham	-	Totals	-	-	-	-	""	""	4.76	237.0	331	204	161	84	192	3	1148	1023	41	2	36	""	31	""	6	27	""	""	""	""	30	5	""	252	240	""	""	""
2016	12381	221	FDU-Florham	-	Opponent Totals	-	-	-	-	""	""	6.16	237.2	400	274	209	82	105	5	1232	1110	64	6	48	""	17	""	16	12	1	""	""	""	11	12	1	254	324	""	""	""
2016	12381	27892	Farmingdale St.	-	Totals	-	-	-	-	""	""	3.82	212.2	279	152	116	56	71	3	1001	903	48	8	6	""	7	""	7	23	2	""	""	""	29	6	""	242	298	""	""	""
2016	12381	27892	Farmingdale St.	-	Opponent Totals	-	-	-	-	""	""	4.21	212.2	253	167	128	103	164	4	1015	857	36	6	12	""	38	1	14	34	""	""	""	""	25	15	""	214	236	""	""	""
2016	12381	225	Ferrum	-	Totals	-	-	-	-	""	""	3.09	274.0	305	160	121	79	170	5	1231	1118	39	5	21	""	12	2	9	31	""	""	""	""	17	8	""	326	298	""	""	""
2016	12381	225	Ferrum	-	Opponent Totals	-	-	-	-	""	""	4.10	271.2	348	206	159	102	143	3	1296	1152	75	5	19	""	18	1	9	49	""	""	""	""	26	7	""	322	319	""	""	""
2016	12381	30032	Finlandia	-	Totals	-	-	-	-	""	""	10.44	126.0	252	276	188	148	46	""	816	623	48	15	13	""	25	""	25	14	""	""	""	""	10	10	""	163	132	""	""	""
2016	12381	30032	Finlandia	-	Opponent Totals	-	-	-	-	""	""	4.10	136.2	146	104	80	58	135	7	641	552	23	5	2	""	15	""	13	33	""	""	""	""	16	2	""	153	102	""	""	""
2016	12381	227	Fitchburg St.	-	Totals	-	-	-	-	""	""	2.70	240.2	260	132	93	53	196	10	1068	972	41	10	5	""	12	1	5	42	""	""	""	""	29	8	1	238	268	""	""	""
2016	12381	227	Fitchburg St.	-	Opponent Totals	-	-	-	-	""	""	2.44	237.2	274	137	83	69	125	7	1093	979	48	3	8	""	20	1	14	35	""	""	""	""	26	5	""	312	247	""	""	""
2016	12381	11538	Fontbonne	-	Totals	-	-	-	-	""	""	3.05	236.1	217	144	103	122	270	7	1102	927	24	4	10	""	19	1	25	77	""	""	""	""	25	3	""	205	208	""	""	""
2016	12381	11538	Fontbonne	-	Opponent Totals	-	-	-	-	""	""	5.07	228.0	315	211	165	87	151	2	1098	975	67	10	23	""	21	""	14	57	""	""	""	""	6	16	""	192	295	""	""	""
2016	12381	238	Framingham St.	-	Totals	-	-	-	-	""	""	5.23	246.1	371	254	184	103	108	1	1247	1104	64	10	12	""	33	""	11	30	2	""	""	""	15	14	""	306	294	""	""	""
2016	12381	238	Framingham St.	-	Opponent Totals	-	-	-	-	""	""	2.91	250.1	313	157	104	74	128	4	1172	1071	58	10	6	""	21	1	9	23	""	""	""	""	14	4	""	332	259	""	""	""
2016	12381	30069	Franciscan	-	Totals	-	-	-	-	""	""	9.22	202.2	398	394	267	123	59	""	1231	1048	78	22	14	""	58	1	39	17	""	""	""	""	8	13	""	291	228	""	""	""
2016	12381	30069	Franciscan	-	Opponent Totals	-	-	-	-	""	""	1.65	220.0	197	74	52	50	190	12	931	850	23	2	1	""	11	1	14	52	""	""	""	""	12	5	""	283	156	""	""	""
2016	12381	2694	Franklin	-	Totals	-	-	-	-	""	""	2.89	252.0	255	131	104	89	157	7	1117	982	46	7	8	""	20	9	16	32	""	""	""	""	22	8	""	316	244	""	""	""
2016	12381	2694	Franklin	-	Opponent Totals	-	-	-	-	""	""	5.60	236.1	375	232	189	86	89	3	1184	1065	78	13	16	""	18	""	8	15	""	""	""	""	19	5	1	306	278	""	""	""
2016	12381	239	Franklin & Marshall	-	Totals	-	-	-	-	""	""	3.20	236.0	252	131	108	60	146	4	1053	950	46	8	15	""	16	1	13	51	2	""	""	""	26	4	""	304	235	""	""	""
2016	12381	239	Franklin & Marshall	-	Opponent Totals	-	-	-	-	""	""	3.42	237.1	283	163	116	64	153	4	1102	994	47	16	15	""	14	2	18	46	""	""	""	""	17	9	""	244	300	""	""	""
2016	12381	242	Fredonia	-	Totals	-	-	-	-	""	""	5.47	219.0	320	245	171	145	81	""	1158	960	57	3	26	""	46	1	22	32	1	""	""	""	22	9	""	297	238	""	""	""
2016	12381	242	Fredonia	-	Opponent Totals	-	-	-	-	""	""	3.22	224.0	256	136	103	88	139	6	1027	896	58	1	10	""	18	1	14	34	""	""	""	""	23	6	""	264	225	""	""	""
2016	12381	243	Frostburg St.	-	Totals	-	-	-	-	""	""	3.05	298.1	333	163	130	95	193	5	1359	1205	64	3	14	""	11	1	22	64	""	""	""	""	28	9	""	290	394	""	""	""
2016	12381	243	Frostburg St.	-	Opponent Totals	-	-	-	-	""	""	5.12	291.1	406	246	213	131	133	2	1457	1258	57	13	25	""	24	""	18	40	""	""	""	""	35	15	""	360	354	""	""	""
2016	12381	245	Gallaudet	-	Totals	-	-	-	-	""	""	5.04	173.2	231	172	125	61	90	3	864	757	48	15	12	""	17	2	18	26	""	""	""	""	18	9	1	169	244	""	""	""
2016	12381	245	Gallaudet	-	Opponent Totals	-	-	-	-	""	""	3.37	174.1	199	124	84	60	106	4	801	720	23	14	2	""	12	1	9	41	""	""	""	""	9	3	""	207	170	""	""	""
2016	12381	30084	Geneva	-	Totals	-	-	-	-	""	""	4.10	227.1	321	183	133	48	68	4	1097	1008	57	6	15	""	6	1	20	24	1	""	""	""	16	5	""	328	253	""	""	""
2016	12381	30084	Geneva	-	Opponent Totals	-	-	-	-	""	""	4.80	229.0	273	193	157	120	141	5	1094	936	57	7	4	""	15	""	19	36	""	""	""	""	12	6	1	274	230	""	""	""
2016	12381	1094	George Fox	-	Totals	-	-	-	-	""	""	2.63	316.1	351	162	119	94	208	8	1425	1247	50	3	25	""	27	""	37	43	2	""	""	""	40	7	""	362	339	""	""	""
2016	12381	1094	George Fox	-	Opponent Totals	-	-	-	-	""	""	3.81	312.1	370	225	170	134	181	5	1500	1306	65	10	36	""	20	""	34	43	""	""	""	""	14	12	""	294	438	""	""	""
2016	12381	258	Gettysburg	-	Totals	-	-	-	-	""	""	2.75	254.1	274	136	100	80	162	8	1152	1017	45	7	12	""	15	""	22	57	""	""	""	""	24	9	""	271	305	""	""	""
2016	12381	258	Gettysburg	-	Opponent Totals	-	-	-	-	""	""	4.93	248.1	362	217	175	94	110	2	1222	1084	78	16	16	""	22	""	16	40	""	""	""	""	18	9	1	295	302	""	""	""
2016	12381	1099	Gordon	-	Totals	-	-	-	-	""	""	5.29	222.1	343	254	168	85	109	2	1168	1024	54	9	6	""	28	""	24	26	""	""	""	""	24	10	1	316	212	""	""	""
2016	12381	1099	Gordon	-	Opponent Totals	-	-	-	-	""	""	3.34	228.1	267	156	109	57	194	4	1048	938	45	12	18	""	15	""	25	54	1	""	""	""	21	7	""	237	225	""	""	""
2016	12381	263	Greensboro	-	Totals	-	-	-	-	""	""	3.85	262.0	328	180	144	121	137	9	1261	1085	50	4	13	""	7	""	13	41	""	""	""	""	33	9	""	331	285	""	""	""
2016	12381	263	Greensboro	-	Opponent Totals	-	-	-	-	""	""	5.26	261.0	357	244	196	146	149	2	1300	1125	67	19	16	""	23	""	17	48	1	""	""	""	6	6	""	308	279	""	""	""
2016	12381	1111	Greenville	-	Totals	-	-	-	-	""	""	4.75	299.0	378	251	203	143	154	5	1470	1259	76	3	30	""	29	""	24	39	1	""	""	""	38	6	""	343	368	""	""	""
2016	12381	1111	Greenville	-	Opponent Totals	-	-	-	-	""	""	5.09	297.1	420	263	216	118	207	3	1444	1277	85	13	28	""	31	1	8	51	1	""	""	""	25	15	""	311	322	""	""	""
2016	12381	264	Grinnell	-	Totals	-	-	-	-	""	""	3.88	225.1	331	167	125	30	76	4	1062	990	62	6	13	""	8	""	3	21	""	""	""	""	34	5	""	312	260	""	""	""
2016	12381	264	Grinnell	-	Opponent Totals	-	-	-	-	""	""	4.60	228.1	298	178	150	85	110	6	1092	965	38	15	4	""	9	1	14	32	1	""	""	""	19	9	""	295	244	""	""	""
2016	12381	265	Grove City	-	Totals	-	-	-	-	""	""	5.15	163.0	243	175	120	77	92	2	848	740	46	8	9	""	15	""	12	32	""	""	""	""	18	1	""	161	219	""	""	""
2016	12381	265	Grove City	-	Opponent Totals	-	-	-	-	""	""	1.35	171.1	130	48	33	43	129	10	717	662	19	1	""	""	6	""	1	34	""	""	""	""	10	1	""	203	166	""	""	""
2016	12381	1112	Guilford	-	Totals	-	-	-	-	""	""	4.53	273.2	302	201	177	146	158	9	1295	1068	39	3	29	""	22	""	22	50	""	""	""	""	45	14	""	268	365	""	""	""
2016	12381	1112	Guilford	-	Opponent Totals	-	-	-	-	""	""	4.95	268.2	398	254	190	107	116	2	1351	1175	72	9	32	""	20	1	16	29	""	""	""	""	36	17	""	357	300	""	""	""
2016	12381	266	Gust. Adolphus	-	Totals	-	-	-	-	""	""	2.58	258.0	254	126	95	72	214	5	1126	1003	43	2	9	""	12	""	16	65	1	""	""	""	30	4	1	271	253	""	""	""
2016	12381	266	Gust. Adolphus	-	Opponent Totals	-	-	-	-	""	""	3.56	253.1	298	177	129	69	167	2	1182	1059	54	7	12	""	9	""	12	41	""	""	""	""	35	7	""	307	259	""	""	""
2016	12381	12399	Gwynedd Mercy	-	Totals	-	-	-	-	""	""	3.25	234.2	320	180	109	55	117	6	1129	1050	61	22	7	""	17	1	4	28	""	""	""	""	11	9	""	325	235	""	""	""
2016	12381	12399	Gwynedd Mercy	-	Opponent Totals	-	-	-	-	""	""	6.06	227.2	344	297	197	146	143	3	1217	1029	77	20	12	""	24	""	16	43	""	""	""	""	14	12	""	254	245	""	""	""
2016	12381	267	Hamilton	-	Totals	-	-	-	-	""	""	5.60	227.1	325	255	182	152	82	3	1191	986	40	9	4	""	49	7	26	22	""	""	""	""	18	8	""	294	263	""	""	""
2016	12381	267	Hamilton	-	Opponent Totals	-	-	-	-	""	""	4.04	232.0	292	181	134	57	137	6	1094	993	37	12	15	""	21	""	29	40	""	""	""	""	11	3	""	299	236	""	""	""
2016	12381	268	Hamline	-	Totals	-	-	-	-	""	""	3.71	279.0	367	194	148	71	121	4	1290	1153	53	12	10	""	12	2	13	26	2	""	""	""	46	7	""	425	240	""	""	""
2016	12381	268	Hamline	-	Opponent Totals	-	-	-	-	""	""	4.66	282.2	389	222	188	117	142	5	1368	1198	75	3	23	""	13	""	21	34	3	""	""	""	18	14	""	321	341	""	""	""
2016	12381	1115	Hanover	-	Totals	-	-	-	-	""	""	3.71	245.1	310	179	130	81	156	6	1161	1023	51	4	16	""	13	1	20	44	""	""	""	""	34	3	""	253	294	""	""	""
2016	12381	1115	Hanover	-	Opponent Totals	-	-	-	-	""	""	3.63	246.2	293	165	128	91	112	5	1144	1011	41	3	12	""	12	""	12	37	""	""	""	""	20	8	""	289	301	""	""	""
2016	12381	271	Hardin-Simmons	-	Totals	-	-	-	-	""	""	4.33	226.1	272	163	140	121	91	2	1074	893	49	5	13	""	33	1	15	41	""	""	""	""	34	11	""	280	266	""	""	""
2016	12381	271	Hardin-Simmons	-	Opponent Totals	-	-	-	-	""	""	3.95	227.0	257	157	128	74	136	8	1039	902	52	9	19	""	28	""	14	45	""	""	""	""	46	3	""	274	242	""	""	""
2016	12381	276	Haverford	-	Totals	-	-	-	-	""	""	2.80	332.0	354	189	133	115	254	6	1528	1334	64	15	8	""	14	""	36	44	""	""	""	""	34	8	1	423	276	""	""	""
2016	12381	276	Haverford	-	Opponent Totals	-	-	-	-	""	""	2.61	332.0	362	209	124	105	220	4	1527	1361	59	3	25	""	18	1	19	75	""	""	""	""	34	8	""	421	326	""	""	""
2016	12381	278	Heidelberg	-	Totals	-	-	-	-	""	""	3.12	276.0	337	161	123	66	139	8	1248	1127	62	9	25	""	14	1	14	42	1	""	""	""	33	8	""	258	397	""	""	""
