year	year_id	division_id	team_id	team_name	jersey_number	player_id	player_name	player_url	position	class_year	games_played	games_started
2014	11640	3	4	Adrian	21	1549638.0	Belfiori, Kayla	http://stats.ncaa.org/player?game_sport_year_ctl_id=11640&stats_player_seq=1549638.0	INF	Fr	4	3
2014	11640	3	4	Adrian	17	1434171.0	Brandt, Morgan	http://stats.ncaa.org/player?game_sport_year_ctl_id=11640&stats_player_seq=1434171.0	C	So	24	18
2014	11640	3	4	Adrian	25	1434188.0	D'Arcangelo, Kim	http://stats.ncaa.org/player?game_sport_year_ctl_id=11640&stats_player_seq=1434188.0	INF	So	30	30
2014	11640	3	4	Adrian	4	1434163.0	DeVore, Karissa	http://stats.ncaa.org/player?game_sport_year_ctl_id=11640&stats_player_seq=1434163.0	INF	So	32	31
2014	11640	3	4	Adrian	23	1549639.0	Derrer, Kallie	http://stats.ncaa.org/player?game_sport_year_ctl_id=11640&stats_player_seq=1549639.0	OF	Fr	11	1
2014	11640	3	4	Adrian	7	1206128.0	Dewyre, Katie	http://stats.ncaa.org/player?game_sport_year_ctl_id=11640&stats_player_seq=1206128.0	OF	Sr	29	29
2014	11640	3	4	Adrian	19	1434172.0	Greco, Rebecca	http://stats.ncaa.org/player?game_sport_year_ctl_id=11640&stats_player_seq=1434172.0	OF	So	24	14
2014	11640	3	4	Adrian	00	1321487.0	Hinojosa, Kaitlyn	http://stats.ncaa.org/player?game_sport_year_ctl_id=11640&stats_player_seq=1321487.0	INF	Jr	30	29
2014	11640	3	4	Adrian	28	1434186.0	Jason, Rachel	http://stats.ncaa.org/player?game_sport_year_ctl_id=11640&stats_player_seq=1434186.0	OF	So	17	7
2014	11640	3	4	Adrian	13	1549635.0	Jenkins, Katie	http://stats.ncaa.org/player?game_sport_year_ctl_id=11640&stats_player_seq=1549635.0	SP/RP	Fr	2	0
2014	11640	3	4	Adrian	33	1549641.0	Kemp, Mikayla	http://stats.ncaa.org/player?game_sport_year_ctl_id=11640&stats_player_seq=1549641.0	INF	Fr	4	2
2014	11640	3	4	Adrian	10	1549634.0	Lamble, Tiffany	http://stats.ncaa.org/player?game_sport_year_ctl_id=11640&stats_player_seq=1549634.0	OF	So	5	0
2014	11640	3	4	Adrian	3	1434185.0	Laws, Macy	http://stats.ncaa.org/player?game_sport_year_ctl_id=11640&stats_player_seq=1434185.0	INF	So	29	29
2014	11640	3	4	Adrian	14	1434169.0	Lochart, Allison	http://stats.ncaa.org/player?game_sport_year_ctl_id=11640&stats_player_seq=1434169.0	INF	So	3	1
2014	11640	3	4	Adrian	31	1434190.0	Lock, Kaitlin	http://stats.ncaa.org/player?game_sport_year_ctl_id=11640&stats_player_seq=1434190.0	SP	So	16	9
2014	11640	3	4	Adrian	30	1434168.0	Meyer, Kelsey	http://stats.ncaa.org/player?game_sport_year_ctl_id=11640&stats_player_seq=1434168.0	SP	So	19	12
2014	11640	3	4	Adrian	16		Reed, Kelsea		OF	Jr	0	0
2014	11640	3	4	Adrian	88	1549642.0	Richardson, Sarah	http://stats.ncaa.org/player?game_sport_year_ctl_id=11640&stats_player_seq=1549642.0	DP	Fr	11	3
2014	11640	3	4	Adrian	26	1434189.0	Sarch, Jessica	http://stats.ncaa.org/player?game_sport_year_ctl_id=11640&stats_player_seq=1434189.0	OF	So	30	30
2014	11640	3	4	Adrian	27	1549640.0	Sare, Amanda	http://stats.ncaa.org/player?game_sport_year_ctl_id=11640&stats_player_seq=1549640.0	INF	Fr	5	1
2014	11640	3	4	Adrian	5	1549633.0	Schneider, Kaitlyn	http://stats.ncaa.org/player?game_sport_year_ctl_id=11640&stats_player_seq=1549633.0	INF	Jr	15	4
2014	11640	3	4	Adrian	20	1549637.0	Shellman, Chelsea	http://stats.ncaa.org/player?game_sport_year_ctl_id=11640&stats_player_seq=1549637.0	C	Fr	11	4
2014	11640	3	4	Adrian	2	1206126.0	Smith, Cassondra	http://stats.ncaa.org/player?game_sport_year_ctl_id=11640&stats_player_seq=1206126.0	OF	Sr	19	10
2014	11640	3	4	Adrian	1	1321488.0	Stewart, Brooke	http://stats.ncaa.org/player?game_sport_year_ctl_id=11640&stats_player_seq=1321488.0	INF	Jr	18	12
2014	11640	3	4	Adrian	12	1434167.0	Toles-Burton, K'Ya	http://stats.ncaa.org/player?game_sport_year_ctl_id=11640&stats_player_seq=1434167.0	OF	So	23	23
2014	11640	3	4	Adrian	22	1206132.0	Toner, Ravin	http://stats.ncaa.org/player?game_sport_year_ctl_id=11640&stats_player_seq=1206132.0	C	Sr	17	14
2014	11640	3	11324	Agnes Scott	16	1425898.0	Arnold, Casey	http://stats.ncaa.org/player?game_sport_year_ctl_id=11640&stats_player_seq=1425898.0	SS	So	42	33
2014	11640	3	11324	Agnes Scott	14	1320179.0	Blattner, Julia	http://stats.ncaa.org/player?game_sport_year_ctl_id=11640&stats_player_seq=1320179.0	SP/RP	Jr	35	24
2014	11640	3	11324	Agnes Scott	12	1320170.0	Cain, Tiffany	http://stats.ncaa.org/player?game_sport_year_ctl_id=11640&stats_player_seq=1320170.0	RP	Jr	39	38
2014	11640	3	11324	Agnes Scott	7	1541668.0	Daigneau, Kelsey	http://stats.ncaa.org/player?game_sport_year_ctl_id=11640&stats_player_seq=1541668.0	INF	Fr	37	30
2014	11640	3	11324	Agnes Scott	19	1541669.0	Gammon, Miranda	http://stats.ncaa.org/player?game_sport_year_ctl_id=11640&stats_player_seq=1541669.0	INF	Fr	28	13
2014	11640	3	11324	Agnes Scott	18	1541670.0	Hampton, Tamron	http://stats.ncaa.org/player?game_sport_year_ctl_id=11640&stats_player_seq=1541670.0	OF	Fr	31	6
2014	11640	3	11324	Agnes Scott	6	1541671.0	Jones, Holly	http://stats.ncaa.org/player?game_sport_year_ctl_id=11640&stats_player_seq=1541671.0	OF	Fr	41	39
2014	11640	3	11324	Agnes Scott	23	1320171.0	McKibbin, Aimee	http://stats.ncaa.org/player?game_sport_year_ctl_id=11640&stats_player_seq=1320171.0	OF	Jr	45	45
2014	11640	3	11324	Agnes Scott	5	1320174.0	Millikin, Alyssa	http://stats.ncaa.org/player?game_sport_year_ctl_id=11640&stats_player_seq=1320174.0	DP	Jr	45	45
2014	11640	3	11324	Agnes Scott	4	1320180.0	Monsrud, Ashley	http://stats.ncaa.org/player?game_sport_year_ctl_id=11640&stats_player_seq=1320180.0	OF	Jr	41	39
2014	11640	3	11324	Agnes Scott	1	1320167.0	Riale, Kat	http://stats.ncaa.org/player?game_sport_year_ctl_id=11640&stats_player_seq=1320167.0	C	Jr	44	44
2014	11640	3	11324	Agnes Scott	15		Santos, Francis		OF	Fr	0	0
2014	11640	3	11324	Agnes Scott	2	1320173.0	Snipes, Megan	http://stats.ncaa.org/player?game_sport_year_ctl_id=11640&stats_player_seq=1320173.0	DP	Jr	45	44
2014	11640	3	11324	Agnes Scott	8	1541673.0	Williams, Alliyah	http://stats.ncaa.org/player?game_sport_year_ctl_id=11640&stats_player_seq=1541673.0	DP	Fr	45	39
2014	11640	3	2798	Albertus Magnus	2	1422707.0	Barillaro, Michelle	http://stats.ncaa.org/player?game_sport_year_ctl_id=11640&stats_player_seq=1422707.0	INF	So	19	5
2014	11640	3	2798	Albertus Magnus	20	1552612.0	Cataudella, Rachel	http://stats.ncaa.org/player?game_sport_year_ctl_id=11640&stats_player_seq=1552612.0	INF	Fr	31	28
2014	11640	3	2798	Albertus Magnus	12	1552618.0	DeLallo, Devon	http://stats.ncaa.org/player?game_sport_year_ctl_id=11640&stats_player_seq=1552618.0	OF	Fr	21	18
2014	11640	3	2798	Albertus Magnus	8	1422711.0	Hribko, Veronica	http://stats.ncaa.org/player?game_sport_year_ctl_id=11640&stats_player_seq=1422711.0	OF	So	29	29
2014	11640	3	2798	Albertus Magnus	11	1552613.0	Jessey, Amanda	http://stats.ncaa.org/player?game_sport_year_ctl_id=11640&stats_player_seq=1552613.0	INF	Fr	35	34
2014	11640	3	2798	Albertus Magnus	4	1552614.0	Kelly, Megan	http://stats.ncaa.org/player?game_sport_year_ctl_id=11640&stats_player_seq=1552614.0	SP	Fr	33	33
2014	11640	3	2798	Albertus Magnus	13	1552619.0	Longley, Brianna	http://stats.ncaa.org/player?game_sport_year_ctl_id=11640&stats_player_seq=1552619.0	SP	Fr	20	17
2014	11640	3	2798	Albertus Magnus	3	1300700.0	Maio, Elaina	http://stats.ncaa.org/player?game_sport_year_ctl_id=11640&stats_player_seq=1300700.0	C	Jr	32	31
2014	11640	3	2798	Albertus Magnus	21	1552621.0	Mancinelli, Paula	http://stats.ncaa.org/player?game_sport_year_ctl_id=11640&stats_player_seq=1552621.0	INF	Fr	6	5
2014	11640	3	2798	Albertus Magnus	10	1552615.0	Matrisian, Carli	http://stats.ncaa.org/player?game_sport_year_ctl_id=11640&stats_player_seq=1552615.0	INF	Jr	34	33
2014	11640	3	2798	Albertus Magnus	7	1552616.0	Ortiz, Shyleen	http://stats.ncaa.org/player?game_sport_year_ctl_id=11640&stats_player_seq=1552616.0	SP	Fr	22	17
2014	11640	3	2798	Albertus Magnus	15	1422713.0	Puccilli, Alyssa	http://stats.ncaa.org/player?game_sport_year_ctl_id=11640&stats_player_seq=1422713.0	OF	So	33	32
2014	11640	3	2798	Albertus Magnus	17	1552620.0	Schlauder, Jessica	http://stats.ncaa.org/player?game_sport_year_ctl_id=11640&stats_player_seq=1552620.0	OF	Fr	8	3
2014	11640	3	2798	Albertus Magnus	5	1552617.0	Seaver, Jessica	http://stats.ncaa.org/player?game_sport_year_ctl_id=11640&stats_player_seq=1552617.0	INF	Fr	23	21
2014	11640	3	2798	Albertus Magnus	33	1300703.0	Urciuoli, Brittney	http://stats.ncaa.org/player?game_sport_year_ctl_id=11640&stats_player_seq=1300703.0	OF	Jr	32	32
2014	11640	3	2798	Albertus Magnus	1	1422714.0	Vecsiglio, Jamie	http://stats.ncaa.org/player?game_sport_year_ctl_id=11640&stats_player_seq=1422714.0	INF	Sr	15	11
2014	11640	3	15	Albion	4	1556393.0	Anderson, Julia	http://stats.ncaa.org/player?game_sport_year_ctl_id=11640&stats_player_seq=1556393.0	INF	Fr	27	27
2014	11640	3	15	Albion	14	1556396.0	Brugnoni, Monica	http://stats.ncaa.org/player?game_sport_year_ctl_id=11640&stats_player_seq=1556396.0	SP	Fr	25	25
2014	11640	3	15	Albion	7	1447086.0	Bucholz, Sarah	http://stats.ncaa.org/player?game_sport_year_ctl_id=11640&stats_player_seq=1447086.0	SP	So	25	23
2014	11640	3	15	Albion	15	1556397.0	Buttis, Elizabeth	http://stats.ncaa.org/player?game_sport_year_ctl_id=11640&stats_player_seq=1556397.0	1B	Fr	8	3
2014	11640	3	15	Albion	3	1556392.0	DeLand, Alexis	http://stats.ncaa.org/player?game_sport_year_ctl_id=11640&stats_player_seq=1556392.0	OF	Fr	24	21
2014	11640	3	15	Albion	11	1556388.0	Downey, Kaitlyn	http://stats.ncaa.org/player?game_sport_year_ctl_id=11640&stats_player_seq=1556388.0	1B	Sr	27	27
2014	11640	3	15	Albion	1	1556390.0	Garvin, Alice	http://stats.ncaa.org/player?game_sport_year_ctl_id=11640&stats_player_seq=1556390.0	OF	Fr	26	26
2014	11640	3	15	Albion	23	1447085.0	LaCavera, Megan	http://stats.ncaa.org/player?game_sport_year_ctl_id=11640&stats_player_seq=1447085.0	3B	So	0	0
2014	11640	3	15	Albion	2	1556391.0	Luce, Elena	http://stats.ncaa.org/player?game_sport_year_ctl_id=11640&stats_player_seq=1556391.0	C	Fr	26	26
2014	11640	3	15	Albion	5	1556394.0	Oppliger, Lauren	http://stats.ncaa.org/player?game_sport_year_ctl_id=11640&stats_player_seq=1556394.0	SP	Fr	19	19
2014	11640	3	15	Albion	10		Vigh, Kayleigh		OF	Fr	0	0
2014	11640	3	15	Albion	6	1556389.0	Wagner, Erca	http://stats.ncaa.org/player?game_sport_year_ctl_id=11640&stats_player_seq=1556389.0	SS	So	27	27
2014	11640	3	15	Albion	9	1211125.0	Yaw, Alex	http://stats.ncaa.org/player?game_sport_year_ctl_id=11640&stats_player_seq=1211125.0	OF	Sr	26	26
2014	11640	3	16	Albright	5	1552701.0	Bartron, Nicole	http://stats.ncaa.org/player?game_sport_year_ctl_id=11640&stats_player_seq=1552701.0	OF	Fr	27	24
2014	11640	3	16	Albright	14	1213878.0	Bohanan, Jackie	http://stats.ncaa.org/player?game_sport_year_ctl_id=11640&stats_player_seq=1213878.0	3B	Sr	29	29
2014	11640	3	16	Albright	22	1329571.0	Carlucci, Natalie	http://stats.ncaa.org/player?game_sport_year_ctl_id=11640&stats_player_seq=1329571.0	1B	Jr	29	29
2014	11640	3	16	Albright	10	1552702.0	Civitello, Katie	http://stats.ncaa.org/player?game_sport_year_ctl_id=11640&stats_player_seq=1552702.0	SP	Fr	28	28
2014	11640	3	16	Albright	13	1213877.0	DeLucas, Marguerite	http://stats.ncaa.org/player?game_sport_year_ctl_id=11640&stats_player_seq=1213877.0	OF	Sr	29	29
2014	11640	3	16	Albright	12	1552703.0	DeQueiroz, Alex	http://stats.ncaa.org/player?game_sport_year_ctl_id=11640&stats_player_seq=1552703.0	OF	Fr	3	0
2014	11640	3	16	Albright	21	1552704.0	Garcia, Jalene	http://stats.ncaa.org/player?game_sport_year_ctl_id=11640&stats_player_seq=1552704.0	C	Fr	22	22
2014	11640	3	16	Albright	6	1448094.0	Gaughan, Megan	http://stats.ncaa.org/player?game_sport_year_ctl_id=11640&stats_player_seq=1448094.0	INF	So	18	11
2014	11640	3	16	Albright	23	1447756.0	Koch, Aubrey	http://stats.ncaa.org/player?game_sport_year_ctl_id=11640&stats_player_seq=1447756.0	INF	So	21	15
2014	11640	3	16	Albright	25	1448225.0	O'Donnell, Emily	http://stats.ncaa.org/player?game_sport_year_ctl_id=11640&stats_player_seq=1448225.0	OF	So	20	16
2014	11640	3	16	Albright	8	1448226.0	Russo, Gabby	http://stats.ncaa.org/player?game_sport_year_ctl_id=11640&stats_player_seq=1448226.0	OF	So	8	5
2014	11640	3	16	Albright	4	1447757.0	Snyder, Shelby	http://stats.ncaa.org/player?game_sport_year_ctl_id=11640&stats_player_seq=1447757.0	SS	So	29	29
2014	11640	3	16	Albright	24	1552705.0	Toto, Amanda	http://stats.ncaa.org/player?game_sport_year_ctl_id=11640&stats_player_seq=1552705.0	C	Fr	29	28
2014	11640	3	16	Albright	18	1552706.0	Vogel, Elysa	http://stats.ncaa.org/player?game_sport_year_ctl_id=11640&stats_player_seq=1552706.0	SP	Fr	3	1
2014	11640	3	16	Albright	3		Zech, Ashley		OF	Fr	0	0
