year	year_id	division_id	team_id	team_name	jersey_number	player_id	player_name	player_url	position	class_year	games_played	games_started
2013	11300	3	4	Adrian	24	1434187.0	Bohlmann, Stephanie	http://stats.ncaa.org/player?game_sport_year_ctl_id=11300&stats_player_seq=1434187.0	OF	So	33	26
2013	11300	3	4	Adrian	17	1434171.0	Brandt, Morgan	http://stats.ncaa.org/player?game_sport_year_ctl_id=11300&stats_player_seq=1434171.0	DP	Fr	34	31
2013	11300	3	4	Adrian	25	1434188.0	D'Arcangelo, Kim	http://stats.ncaa.org/player?game_sport_year_ctl_id=11300&stats_player_seq=1434188.0	OF	Fr	27	26
2013	11300	3	4	Adrian	4	1434163.0	DeVore, Karissa	http://stats.ncaa.org/player?game_sport_year_ctl_id=11300&stats_player_seq=1434163.0	INF	Fr	36	35
2013	11300	3	4	Adrian	7	1206128.0	Dewyre, Katie	http://stats.ncaa.org/player?game_sport_year_ctl_id=11300&stats_player_seq=1206128.0	INF	Jr	36	36
2013	11300	3	4	Adrian	8	1434166.0	Engle, Sarah	http://stats.ncaa.org/player?game_sport_year_ctl_id=11300&stats_player_seq=1434166.0	INF	Fr	4	0
2013	11300	3	4	Adrian	15	1434170.0	Fox, Natalie	http://stats.ncaa.org/player?game_sport_year_ctl_id=11300&stats_player_seq=1434170.0	INF	Fr	11	2
2013	11300	3	4	Adrian	19	1434172.0	Greco, Rebecca	http://stats.ncaa.org/player?game_sport_year_ctl_id=11300&stats_player_seq=1434172.0	OF	Fr	22	5
2013	11300	3	4	Adrian	0	1321487.0	Hinojosa, Kaitlyn	http://stats.ncaa.org/player?game_sport_year_ctl_id=11300&stats_player_seq=1321487.0	INF	So	36	36
2013	11300	3	4	Adrian	5		Howe, Lauren		OF	Fr	0	0
2013	11300	3	4	Adrian	28	1434186.0	Jason, Rachel	http://stats.ncaa.org/player?game_sport_year_ctl_id=11300&stats_player_seq=1434186.0	INF	Fr	18	1
2013	11300	3	4	Adrian	20	1434185.0	Laws, Macy	http://stats.ncaa.org/player?game_sport_year_ctl_id=11300&stats_player_seq=1434185.0	INF	Fr	31	25
2013	11300	3	4	Adrian	5	1434165.0	Leavitt, Michelle	http://stats.ncaa.org/player?game_sport_year_ctl_id=11300&stats_player_seq=1434165.0	DP	Fr	4	1
2013	11300	3	4	Adrian	14	1434169.0	Lochart, Allison	http://stats.ncaa.org/player?game_sport_year_ctl_id=11300&stats_player_seq=1434169.0	INF	Fr	11	3
2013	11300	3	4	Adrian	29	1434190.0	Lock, Kaitlin	http://stats.ncaa.org/player?game_sport_year_ctl_id=11300&stats_player_seq=1434190.0	SP	Fr	0	0
2013	11300	3	4	Adrian	30	1434168.0	Meyer, Kelsey	http://stats.ncaa.org/player?game_sport_year_ctl_id=11300&stats_player_seq=1434168.0	SP	Fr	24	19
2013	11300	3	4	Adrian	10	1449120.0	Rasmusan, Tyana	http://stats.ncaa.org/player?game_sport_year_ctl_id=11300&stats_player_seq=1449120.0	DH	N/A	3	1
2013	11300	3	4	Adrian	26	1434189.0	Sarch, Jessica	http://stats.ncaa.org/player?game_sport_year_ctl_id=11300&stats_player_seq=1434189.0	OF	Fr	36	36
2013	11300	3	4	Adrian	2	1206126.0	Smith, Cassondra	http://stats.ncaa.org/player?game_sport_year_ctl_id=11300&stats_player_seq=1206126.0	INF	Jr	20	5
2013	11300	3	4	Adrian	1	1321488.0	Stewart, Brooke	http://stats.ncaa.org/player?game_sport_year_ctl_id=11300&stats_player_seq=1321488.0	INF	So	30	25
2013	11300	3	4	Adrian	12	1434167.0	Toles-Burton, K'Ya	http://stats.ncaa.org/player?game_sport_year_ctl_id=11300&stats_player_seq=1434167.0	OF	Fr	35	35
2013	11300	3	4	Adrian	22	1206132.0	Toner, Ravin	http://stats.ncaa.org/player?game_sport_year_ctl_id=11300&stats_player_seq=1206132.0	OF	Jr	11	5
