year	year_id	division_id	team_id	team_name	jersey_number	player_name	class_year	position	gp	gs	g	ba	obp	slg	ab	r	h	d	t	tb	hr	rbi	bb	hbp	sf	sh	k	dp	sb	cs	picked
2017	12580	26172	A&M-Corpus Chris	-	Totals	-	-	-	-	""	930	370	67	0.951	""	17	91	9	1367	13	""
2017	12580	26172	A&M-Corpus Chris	-	Opponent Totals	-	-	-	-	""	975	440	50	0.966	""	6	31	17	1465	17	""
2017	12580	2	Abilene Christian	-	Totals	-	-	-	-	""	1128	477	68	0.959	1	7	61	8	1673	10	""
2017	12580	2	Abilene Christian	-	Opponent Totals	-	-	-	-	""	1120	484	68	0.959	""	12	56	14	1672	15	""
2017	12580	5	Akron	-	Totals	-	-	-	-	""	1139	451	82	0.951	""	18	46	17	1672	19	""
2017	12580	5	Akron	-	Opponent Totals	-	-	-	-	""	1156	575	70	0.961	1	13	139	46	1801	14	""
2017	12580	8	Alabama	-	Totals	-	-	-	-	""	1301	378	38	0.978	""	6	26	10	1717	17	""
2017	12580	8	Alabama	-	Opponent Totals	-	-	-	-	""	1236	469	59	0.967	1	11	99	18	1764	22	""
2017	12580	6	Alabama A&M	-	Totals	-	-	-	-	""	913	320	85	0.936	1	6	70	15	1318	12	""
2017	12580	6	Alabama A&M	-	Opponent Totals	-	-	-	-	""	932	401	88	0.938	""	17	32	9	1421	16	""
2017	12580	7	Alabama St.	-	Totals	-	-	-	-	""	1067	543	98	0.943	2	17	59	20	1708	22	""
2017	12580	7	Alabama St.	-	Opponent Totals	-	-	-	-	""	1092	498	96	0.943	""	10	72	20	1686	19	""
2017	12580	14	Albany (NY)	-	Totals	-	-	-	-	""	875	291	60	0.951	""	6	43	12	1226	7	""
2017	12580	14	Albany (NY)	-	Opponent Totals	-	-	-	-	""	866	318	48	0.961	""	10	58	16	1232	11	""
2017	12580	17	Alcorn	-	Totals	-	-	-	-	""	866	296	74	0.940	""	18	118	13	1236	14	""
2017	12580	17	Alcorn	-	Opponent Totals	-	-	-	-	""	887	359	68	0.948	""	10	30	5	1314	12	""
2017	12580	27	Appalachian St.	-	Totals	-	-	-	-	""	928	373	82	0.941	""	11	86	6	1383	9	""
2017	12580	27	Appalachian St.	-	Opponent Totals	-	-	-	-	""	962	354	44	0.968	""	9	14	4	1360	14	""
2017	12580	29	Arizona	-	Totals	-	-	-	-	""	1162	406	41	0.975	""	3	16	4	1609	15	""
2017	12580	29	Arizona	-	Opponent Totals	-	-	-	-	""	1081	370	76	0.950	""	14	19	4	1527	18	""
2017	12580	28	Arizona St.	-	Totals	-	-	-	-	""	1030	411	47	0.968	""	9	14	12	1488	18	""
2017	12580	28	Arizona St.	-	Opponent Totals	-	-	-	-	""	1007	337	53	0.962	""	8	20	7	1397	21	""
2017	12580	2678	Ark.-Pine Bluff	-	Totals	-	-	-	-	""	794	254	73	0.935	""	7	81	11	1121	9	""
2017	12580	2678	Ark.-Pine Bluff	-	Opponent Totals	-	-	-	-	""	804	323	72	0.940	""	15	51	6	1199	19	""
2017	12580	31	Arkansas	-	Totals	-	-	-	-	""	1036	533	52	0.968	""	15	39	15	1621	16	""
2017	12580	31	Arkansas	-	Opponent Totals	-	-	-	-	""	1032	327	57	0.960	""	13	17	3	1416	20	""
2017	12580	725	Army West Point	-	Totals	-	-	-	-	""	1131	576	72	0.960	""	16	64	14	1779	18	""
2017	12580	725	Army West Point	-	Opponent Totals	-	-	-	-	""	1123	493	85	0.950	1	14	50	16	1701	15	""
2017	12580	37	Auburn	-	Totals	-	-	-	-	""	1217	581	56	0.970	""	2	33	13	1854	47	""
2017	12580	37	Auburn	-	Opponent Totals	-	-	-	-	""	1154	392	54	0.966	""	11	27	4	1600	17	""
2017	12580	43	Austin Peay	-	Totals	-	-	-	-	""	913	331	63	0.952	""	6	82	13	1307	19	""
2017	12580	43	Austin Peay	-	Opponent Totals	-	-	-	-	""	941	344	54	0.960	""	8	44	9	1339	10	""
2017	12580	77	BYU	-	Totals	-	-	-	-	""	1119	384	32	0.979	""	2	40	8	1535	15	""
2017	12580	77	BYU	-	Opponent Totals	-	-	-	-	""	1081	426	48	0.969	""	1	71	14	1555	18	""
2017	12580	47	Ball St.	-	Totals	-	-	-	-	""	1117	447	57	0.965	""	7	46	10	1621	16	""
2017	12580	47	Ball St.	-	Opponent Totals	-	-	-	-	""	1124	378	61	0.961	""	7	51	7	1563	17	""
2017	12580	51	Baylor	-	Totals	-	-	-	-	""	1303	396	49	0.972	""	14	26	6	1748	11	""
2017	12580	51	Baylor	-	Opponent Totals	-	-	-	-	""	1241	545	75	0.960	""	13	108	33	1861	18	""
2017	12580	14927	Belmont	-	Totals	-	-	-	-	""	1177	441	58	0.965	""	8	92	15	1676	15	""
2017	12580	14927	Belmont	-	Opponent Totals	-	-	-	-	""	1150	427	56	0.966	""	4	10	6	1633	23	""
2017	12580	61	Bethune-Cookman	-	Totals	-	-	-	-	""	1084	483	72	0.956	1	12	85	8	1639	17	""
