year	year_id	division_id	team_id	team_name	jersey_number	player_id	player_name	player_url	class_year	position	gp	gs	g	ba	obp	slg	ab	r	h	d	t	tb	hr	rbi	bb	hbp	sf	sh	k	dp	sb	cs	picked
2014	11640	2	30123	Academy of Art	11	1428137	Oldham, Elise	http://stats.ncaa.org/player?game_sport_year_ctl_id=11640&stats_player_seq=1428137	So	INF	50	50	50	50	0.264	0.312	0.396	159	11	42	7	1	4	 	10	1	29	 	1	40	9	4	2	 	 	 	 	35	38
2014	11640	2	30123	Academy of Art	10	1420042	Dickenson, Jasmine	http://stats.ncaa.org/player?game_sport_year_ctl_id=11640&stats_player_seq=1420042	Jr	INF	50	50	50	50	0.287	0.374	0.441	143	28	41	7	 	5	 	8	12	21	 	9	14	5	 	 	 	1	1	 	44	45
2014	11640	2	30123	Academy of Art	6	1313065	Glover, Kamyle	http://stats.ncaa.org/player?game_sport_year_ctl_id=11640&stats_player_seq=1313065	Jr	SP/RP	50	49	50	49	0.400	0.458	0.473	150	36	60	7	2	 	 	16	1	21	1	11	11	6	 	 	 	5	1	 	61	26
2014	11640	2	30123	Academy of Art	3	1300786	MacDonald, Haily	http://stats.ncaa.org/player?game_sport_year_ctl_id=11640&stats_player_seq=1300786	Jr	OF	50	50	50	50	0.351	0.402	0.411	151	39	53	5	2	 	 	6	7	6	 	1	13	3	1	1	 	8	2	 	47	30
2014	11640	2	30123	Academy of Art	16	1300784	Thurman, Taylor	http://stats.ncaa.org/player?game_sport_year_ctl_id=11640&stats_player_seq=1300784	Jr	INF	50	50	50	50	0.374	0.436	0.568	155	24	58	15	 	5	 	13	7	52	4	2	8	3	3	1	 	2	1	 	36	54
2014	11640	2	30123	Academy of Art	34	1212704	Cordova, Elyse	http://stats.ncaa.org/player?game_sport_year_ctl_id=11640&stats_player_seq=1212704	Sr	OF	50	50	50	50	0.407	0.423	0.503	177	33	72	13	2	 	 	5	 	27	 	5	7	2	1	1	 	10	2	 	63	30
2014	11640	2	30123	Academy of Art	4	1539931	Hernandez, Lexie	http://stats.ncaa.org/player?game_sport_year_ctl_id=11640&stats_player_seq=1539931	Fr	INF	49	49	49	49	0.148	0.324	0.185	108	18	16	4	 	 	 	13	15	6	 	2	26	9	1	 	 	1	1	 	25	38
2014	11640	2	30123	Academy of Art	1	1212706	Stover, Lauren	http://stats.ncaa.org/player?game_sport_year_ctl_id=11640&stats_player_seq=1212706	Sr	INF	48	47	48	47	0.244	0.277	0.308	156	10	38	10	 	 	 	8	 	16	2	2	14	5	6	4	 	 	1	 	42	61
2014	11640	2	30123	Academy of Art	33	1533864	West, Jessica	http://stats.ncaa.org/player?game_sport_year_ctl_id=11640&stats_player_seq=1533864	Fr	INF	44	40	44	40	0.242	0.331	0.267	120	18	29	3	 	 	 	15	1	3	 	2	16	4	1	 	 	 	 	 	56	13
2014	11640	2	30123	Academy of Art	7	1533860	Emerson, Carlee	http://stats.ncaa.org/player?game_sport_year_ctl_id=11640&stats_player_seq=1533860	Fr	SP	34	19	34	19	""	""	""	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
2014	11640	2	30123	Academy of Art	25	1539932	Johnson, Jill	http://stats.ncaa.org/player?game_sport_year_ctl_id=11640&stats_player_seq=1539932	Jr	SP/RP	31	23	31	23	""	""	""	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
2014	11640	2	30123	Academy of Art	21	1533863	Peters, Alexa	http://stats.ncaa.org/player?game_sport_year_ctl_id=11640&stats_player_seq=1533863	Fr	SP/RP	29	8	29	8	1.000	1.000	1.000	1	 	1	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
2014	11640	2	30123	Academy of Art	5	1420044	Gill, Andrea	http://stats.ncaa.org/player?game_sport_year_ctl_id=11640&stats_player_seq=1420044	So	OF	25	11	25	11	0.154	0.171	0.231	39	2	6	3	 	 	 	1	 	3	1	1	10	1	 	 	 	 	 	 	12	12
2014	11640	2	30123	Academy of Art	18	1533862	Curtis, Hallie	http://stats.ncaa.org/player?game_sport_year_ctl_id=11640&stats_player_seq=1533862	Fr	OF	23	0	23	 	0.143	0.250	0.143	7	3	1	 	 	 	 	1	 	 	 	 	4	1	 	 	 	 	 	 	2	 
2014	11640	2	30123	Academy of Art	9	1420041	Marin, Jessica	http://stats.ncaa.org/player?game_sport_year_ctl_id=11640&stats_player_seq=1420041	So	C	19	4	19	4	0.000	0.080	0.000	23	 	 	 	 	 	 	2	 	1	 	1	9	3	 	 	 	 	 	 	8	7
2014	11640	2	929	Adams St.	5	1200767	DeLorenzo, Carly	http://stats.ncaa.org/player?game_sport_year_ctl_id=11640&stats_player_seq=1200767	Sr	OF	53	53	53	53	0.406	0.435	0.411	197	51	80	1	 	 	 	9	1	5	 	2	25	6	3	 	 	60	7	 	63	20
2014	11640	2	929	Adams St.	44	1326869	Ecsedy, Erika	http://stats.ncaa.org/player?game_sport_year_ctl_id=11640&stats_player_seq=1326869	Jr	OF	52	50	52	50	0.395	0.497	0.809	152	39	60	17	5	12	1	27	5	58	1	2	8	4	1	 	 	3	 	 	41	37
2014	11640	2	929	Adams St.	21	1326876	Dunlap, Mara	http://stats.ncaa.org/player?game_sport_year_ctl_id=11640&stats_player_seq=1326876	Jr	OF	52	48	52	48	0.286	0.379	0.293	140	43	40	1	 	 	 	19	2	5	 	4	21	3	 	 	 	28	3	 	60	13
2014	11640	2	929	Adams St.	0	1326870	Haugum, Erica	http://stats.ncaa.org/player?game_sport_year_ctl_id=11640&stats_player_seq=1326870	Jr	C	50	50	50	50	0.370	0.438	0.877	146	37	54	12	1	20	1	19	8	66	12	 	22	2	 	 	 	1	 	 	19	58
2014	11640	2	929	Adams St.	28	1427560	Chaney, Casey	http://stats.ncaa.org/player?game_sport_year_ctl_id=11640&stats_player_seq=1427560	So	SS	44	43	44	43	0.287	0.323	0.435	115	14	33	7	2	2	 	6	2	22	4	6	15	6	2	 	 	5	2	 	31	43
2014	11640	2	929	Adams St.	27	1539681	Padilla, Brittney	http://stats.ncaa.org/player?game_sport_year_ctl_id=11640&stats_player_seq=1539681	Jr	3B	43	42	43	42	0.243	0.314	0.374	107	14	26	7	2	1	 	11	1	12	2	6	21	6	 	 	 	3	1	 	27	39
2014	11640	2	929	Adams St.	3	1200766	Archambault, Jennie	http://stats.ncaa.org/player?game_sport_year_ctl_id=11640&stats_player_seq=1200766	Jr	1B	38	38	38	38	0.373	0.423	0.568	118	21	44	14	 	3	 	11	 	32	1	4	11	7	 	 	 	1	 	 	46	18
2014	11640	2	929	Adams St.	10	1200768	Else, Tayler	http://stats.ncaa.org/player?game_sport_year_ctl_id=11640&stats_player_seq=1200768	Jr	INF	34	29	34	29	0.186	0.197	0.329	70	12	13	1	 	3	 	1	 	9	 	8	23	6	 	 	 	4	 	 	20	16
